"Date","8 m","10 m","16 m","18 m","22 m","25 m","34 m","40 m","47 m","56 m","66 m","78 m","92 m"
2019-12-30,2.24,2.654,2.829,2.93,2.925,3.396,3.61,4.055,4.288,3.894,4.134,3.745,3.587
2019-12-31,2.312,2.399,2.659,2.957,2.876,3.092,3.346,3.806,4.11,3.806,4.089,3.753,3.609
2020-01-01,2.653,2.32,2.682,2.819,2.907,2.805,3.15,3.253,3.601,3.589,3.963,3.791,3.645
2020-01-02,2.479,2.467,2.66,2.687,2.819,2.821,3.119,3.179,3.45,3.551,4.001,3.783,3.675
2020-01-03,2.441,2.539,2.707,2.684,2.841,2.962,3.235,3.241,3.655,3.616,4.055,3.771,3.763
2020-01-04,2.539,2.696,2.807,2.785,2.887,3.102,3.368,3.331,3.779,3.651,4.067,3.784,3.923
2020-01-05,2.545,2.728,2.858,2.846,2.923,3.096,3.355,3.355,3.828,3.667,4.072,3.804,4.06
2020-01-06,2.119,2.29,2.546,2.666,2.737,2.917,3.173,3.255,3.779,3.625,4.076,3.813,4.025
2020-01-07,2.07,2.175,2.461,2.659,2.655,2.89,3.09,3.303,3.674,3.533,3.956,3.766,3.885
2020-01-08,1.984,2.063,2.376,2.599,2.612,2.794,2.976,3.285,3.529,3.409,3.852,3.698,3.8
2020-01-09,1.688,1.789,2.146,2.271,2.392,2.602,2.771,3.154,3.382,3.266,3.738,3.633,3.758
2020-01-10,1.332,1.57,1.816,1.887,2.047,2.528,2.753,3.094,3.379,3.274,3.678,3.598,3.79
2020-01-11,1.596,1.742,2.002,1.899,2.048,2.585,2.701,3.125,3.384,3.285,3.623,3.551,3.7
2020-01-12,1.973,2.041,2.293,2.125,2.37,2.658,2.778,3.175,3.397,3.279,3.561,3.49,3.631
2020-01-13,1.71,1.806,2.103,2.224,2.299,2.597,2.667,3.137,3.329,3.183,3.487,3.412,3.521
2020-01-14,1.725,1.76,2.106,2.245,2.365,2.42,2.514,2.894,3.088,3.046,3.335,3.261,3.317
2020-01-15,1.606,1.612,2.088,2.095,2.359,2.239,2.38,2.634,2.965,2.964,3.221,3.159,3.162
2020-01-16,1.483,1.534,1.966,1.947,2.26,2.08,2.299,2.554,2.919,2.865,3.15,3.074,3.108
2020-01-17,1.068,1.13,1.581,1.692,1.862,1.916,2.188,2.444,2.841,2.702,3.073,3.026,3.102
2020-01-18,0.069,0.437,0.791,1.291,1.089,1.625,2.077,2.375,2.674,2.592,2.892,2.924,3.049
2020-01-19,0.091,0.292,0.567,1.462,0.984,1.588,2.1,2.392,2.492,2.523,2.753,2.839,2.964
2020-01-20,0.52,0.101,0.795,1.391,1.346,1.548,1.8,2.116,2.204,2.403,2.646,2.721,2.97
2020-01-21,0.31,0.043,0.799,1.375,1.407,1.461,1.679,1.911,2.097,2.298,2.578,2.629,2.972
2020-01-22,0.269,0.242,0.779,1.407,1.417,1.489,1.782,1.941,2.044,2.316,2.472,2.621,2.943
2020-01-23,0.253,0.279,0.779,1.378,1.336,1.526,1.841,1.906,1.987,2.316,2.408,2.646,2.923
2020-01-24,0.226,0.537,0.741,1.367,1.159,1.462,1.895,1.939,1.989,2.302,2.464,2.68,2.96
2020-01-25,0.238,0.473,0.806,1.419,1.168,1.488,1.938,1.935,2.001,2.283,2.471,2.69,2.969
2020-01-26,0.274,0.216,0.782,1.234,1.086,1.378,1.88,1.845,1.956,2.254,2.412,2.648,2.938
2020-01-27,0.572,0.365,0.785,1.056,1.029,1.316,1.731,1.751,1.963,2.251,2.417,2.646,2.942
2020-01-28,0.59,0.604,0.854,1.214,1.16,1.473,1.852,1.824,2.073,2.294,2.495,2.685,2.986
2020-01-29,0.467,0.604,0.866,1.287,1.239,1.538,1.872,1.856,2.15,2.284,2.509,2.645,2.995
2020-01-30,-0.054,0.162,0.586,1.118,1.105,1.382,1.885,1.859,2.2,2.264,2.515,2.621,3.023
2020-01-31,-0.197,-0.029,0.439,1.199,1.053,1.342,1.915,1.936,2.233,2.249,2.49,2.576,2.981
2020-02-01,0.039,0.277,0.571,1.345,1.114,1.436,1.964,2.034,2.255,2.249,2.457,2.583,2.98
2020-02-02,0.013,0.145,0.655,1.228,1.084,1.438,1.896,1.98,2.222,2.256,2.395,2.543,2.922
2020-02-03,0.029,0.141,0.643,1.074,1.054,1.402,1.656,1.854,2.153,2.231,2.379,2.549,2.896
2020-02-04,0.24,0.437,0.789,1.112,1.19,1.415,1.699,1.918,2.178,2.29,2.464,2.63,2.99
2020-02-05,0.465,0.692,1.019,1.259,1.428,1.557,1.755,1.959,2.214,2.257,2.505,2.626,3.012
2020-02-06,0.408,0.674,0.995,1.335,1.475,1.601,1.785,1.982,2.203,2.154,2.455,2.521,2.933
2020-02-07,0.229,0.403,0.896,1.072,1.318,1.447,1.664,1.866,2.127,2.023,2.312,2.384,2.765
2020-02-08,0.326,0.505,0.684,0.697,0.88,1.22,1.428,1.683,2.026,1.949,2.179,2.315,2.703
2020-02-09,0.241,0.477,0.736,0.931,1.16,1.443,1.828,1.843,2.099,2.065,2.17,2.384,2.714
2020-02-10,0.171,0.456,0.846,1.262,1.419,1.506,1.917,1.965,2.14,2.1,2.137,2.275,2.587
2020-02-11,0.416,0.722,1.04,1.318,1.514,1.439,1.892,1.988,2.132,2.137,2.119,2.238,2.518
2020-02-12,0.54,0.851,1.19,1.343,1.56,1.503,1.868,1.99,2.118,2.133,2.1,2.217,2.477
2020-02-13,0.537,0.859,1.203,1.258,1.523,1.483,1.753,1.909,2.064,2.071,2.089,2.194,2.423
2020-02-14,0.462,0.894,1.214,1.263,1.503,1.474,1.653,1.859,2.019,2.027,2.086,2.211,2.427
2020-02-15,-0.04,0.363,0.913,1.156,1.354,1.307,1.56,1.784,1.962,1.954,2.081,2.222,2.434
2020-02-16,-0.123,0.355,0.822,0.858,1.297,1.147,1.481,1.672,1.916,1.936,2.071,2.23,2.464
2020-02-17,0.248,0.823,1.158,1.011,1.506,1.395,1.592,1.672,1.942,1.986,2.079,2.261,2.53
2020-02-18,0.193,0.882,1.23,1.204,1.584,1.451,1.618,1.718,1.947,1.98,2.085,2.228,2.491
2020-02-19,0.176,0.621,1.04,1.009,1.426,1.254,1.447,1.615,1.858,1.9,2.075,2.203,2.427
2020-02-20,0.089,0.583,0.928,0.808,1.263,1.134,1.384,1.513,1.811,1.904,2.083,2.26,2.456
2020-02-21,-0.196,0.428,0.781,0.721,1.128,1.123,1.479,1.491,1.844,1.942,2.117,2.315,2.487
2020-02-22,-0.314,0.263,0.681,0.687,1.067,1.02,1.435,1.466,1.831,1.899,2.093,2.281,2.446
2020-02-23,-0.093,0.519,0.903,0.628,1.144,1.049,1.416,1.447,1.817,1.902,2.107,2.276,2.461
2020-02-24,0.192,0.821,1.124,0.809,1.234,1.193,1.46,1.495,1.809,1.868,2.103,2.261,2.446
2020-02-25,0.39,1.009,1.207,0.906,1.258,1.21,1.418,1.518,1.772,1.803,2.057,2.205,2.417
2020-02-26,0.535,1.097,1.226,0.937,1.24,1.18,1.356,1.503,1.712,1.743,1.991,2.154,2.39
2020-02-27,0.469,1.078,1.078,0.798,1.157,1.079,1.197,1.354,1.598,1.616,1.867,2.042,2.321
2020-02-28,0.314,0.788,0.763,0.484,0.801,0.627,0.701,0.912,1.323,1.344,1.675,1.859,2.199
2020-02-29,0.414,0.859,0.84,0.617,0.793,0.711,0.838,0.975,1.356,1.436,1.655,1.869,2.22
2020-03-01,0.608,1.031,1.018,0.722,0.891,0.891,0.929,1.071,1.367,1.437,1.629,1.859,2.198
2020-03-02,0.489,1.056,0.992,0.697,0.949,0.881,0.901,1.061,1.326,1.327,1.556,1.757,2.112
2020-03-03,0.54,1.082,0.984,0.654,0.93,0.81,0.83,1.03,1.247,1.249,1.46,1.647,2.027
2020-03-04,0.754,1.195,1.149,0.784,0.993,0.876,0.837,1.049,1.217,1.272,1.433,1.654,2.067
2020-03-05,0.955,1.403,1.311,1.136,1.307,1.125,1.074,1.207,1.32,1.487,1.612,1.937,2.575
2020-03-06,1.057,1.434,1.419,1.278,1.398,1.283,1.24,1.315,1.425,1.648,1.8,2.117,3.141
2020-03-07,0.742,1.187,1.245,1.115,1.302,1.171,1.175,1.226,1.392,1.555,1.763,1.922,2.861
2020-03-08,0.297,0.504,0.698,0.589,0.815,0.681,0.703,0.947,1.166,1.29,1.517,1.593,2.171
2020-03-09,0.325,0.605,0.646,0.519,0.716,0.532,0.551,0.731,0.975,1.141,1.302,1.48,1.972
2020-03-10,0.284,0.607,0.577,0.364,0.628,0.413,0.464,0.597,0.862,1.029,1.196,1.435,1.846
2020-03-11,0.374,0.703,0.516,0.262,0.528,0.275,0.377,0.525,0.738,0.889,1.125,1.38,1.757
2020-03-12,0.538,0.846,0.62,0.325,0.555,0.319,0.382,0.54,0.713,0.727,1.106,1.309,1.712
2020-03-13,0.676,1.023,0.712,0.388,0.601,0.369,0.397,0.556,0.671,0.567,1.023,1.139,1.634
2020-03-14,0.753,1.22,0.836,0.496,0.636,0.446,0.397,0.527,0.59,0.373,0.921,0.946,1.55
2020-03-15,0.958,1.13,0.992,0.774,0.777,0.578,0.338,0.589,0.578,0.237,0.893,0.973,1.734
2020-03-16,1.017,1.162,1.026,0.794,0.83,0.67,0.326,0.598,0.576,0.129,0.842,0.884,1.729
2020-03-17,0.953,1.225,1.023,0.757,0.953,0.68,0.333,0.572,0.555,0.018,0.714,0.548,1.421
2020-03-18,1.098,1.413,1.12,0.671,0.982,0.649,0.254,0.507,0.447,-0.037,0.497,0.32,1.075
2020-03-19,1.269,1.408,1.189,0.56,0.942,0.574,0.165,0.414,0.306,-0.051,0.287,0.248,0.913
2020-03-20,1.203,1.542,1.203,0.566,0.92,0.514,0.096,0.26,0.173,-0.08,0.12,0.162,0.776
2020-03-21,1.332,1.605,1.348,0.704,0.854,0.46,-0.022,0.221,0.065,-0.092,0.084,0.249,0.916
2020-03-22,1.294,1.379,1.256,0.513,0.603,0.333,-0.096,0.188,0.027,-0.067,0.111,0.344,1.008
2020-03-23,1.052,1.223,1.015,0.379,0.588,0.275,-0.078,0.087,-0.024,-0.123,0.101,0.297,0.884
2020-03-24,0.854,1.215,0.802,0.299,0.475,0.213,-0.104,-0.046,-0.134,-0.214,0.005,0.154,0.706
2020-03-25,0.758,1.144,0.577,0.271,0.407,0.178,-0.15,-0.208,-0.283,-0.362,-0.151,0.098,0.631
2020-03-26,0.771,1.234,0.646,0.249,0.508,0.155,-0.24,-0.342,-0.375,-0.55,-0.268,-0.004,0.53
2020-03-27,0.55,1.145,0.55,0.101,0.292,-0.009,-0.355,-0.321,-0.424,-0.705,-0.408,-0.277,0.355
2020-03-28,0.913,0.939,0.6,0.002,0.187,-0.15,-0.428,-0.38,-0.501,-0.724,-0.531,-0.292,0.33
2020-03-29,1.147,0.804,0.682,0.018,0.165,-0.178,-0.453,-0.417,-0.565,-0.716,-0.554,-0.198,0.427
2020-03-30,1.152,1.205,0.704,0.037,0.184,-0.148,-0.436,-0.432,-0.608,-0.695,-0.567,-0.199,0.452
2020-03-31,0.725,1.456,0.626,0.159,0.223,-0.027,-0.35,-0.412,-0.622,-0.657,-0.618,-0.332,0.312
2020-04-01,0.461,1.461,0.677,0.219,0.361,0.082,-0.297,-0.453,-0.613,-0.585,-0.631,-0.371,0.234
2020-04-02,0.376,1.417,0.728,0.277,0.544,0.314,-0.168,-0.245,-0.418,-0.465,-0.598,-0.411,0.139
2020-04-03,0.189,0.92,0.412,0.127,0.234,0.199,-0.105,0.036,-0.034,-0.164,-0.068,-0.16,-0.063
2020-04-04,0.119,0.615,0.211,-0.006,0.087,0.062,-0.158,-0.017,-0.051,-0.042,0.174,0.413,0.139
2020-04-05,0.22,0.73,0.265,0.027,0.106,0.065,-0.143,-0.001,-0.019,0.07,0.282,0.598,0.401
2020-04-06,0.512,0.881,0.475,0.106,0.196,0.117,-0.039,0.095,0.111,0.273,0.458,0.707,0.652
2020-04-07,0.739,0.793,0.662,0.202,0.338,0.227,0.146,0.283,0.344,0.538,0.697,0.797,0.917
2020-04-08,0.919,0.91,0.779,0.293,0.409,0.331,0.233,0.374,0.441,0.626,0.817,0.845,1.066
2020-04-09,1.077,1.23,0.905,0.378,0.521,0.427,0.301,0.419,0.498,0.675,0.905,0.913,1.153
2020-04-10,1.272,1.6,1.104,0.562,0.705,0.561,0.351,0.465,0.532,0.706,0.97,0.981,1.194
2020-04-11,1.486,1.674,1.447,1.126,0.913,0.821,0.659,0.74,0.765,0.905,1.149,1.129,1.476
2020-04-12,1.586,1.817,1.571,1.042,0.854,0.922,0.856,0.817,0.953,1.096,1.254,1.233,1.67
2020-04-13,1.777,1.957,1.596,0.946,0.902,0.976,0.96,0.882,1.046,1.164,1.327,1.261,1.69
2020-04-14,1.972,2.077,1.765,1.215,1.057,1.192,1.032,0.962,1.109,1.213,1.4,1.305,1.692
2020-04-15,2.181,1.983,1.893,1.353,1.133,1.209,1.157,1.048,1.198,1.286,1.456,1.373,1.816
2020-04-16,2.279,2.091,1.884,1.343,1.207,1.273,1.203,1.094,1.244,1.291,1.488,1.374,1.805
2020-04-17,2.329,2.181,1.962,1.394,1.306,1.342,1.261,1.151,1.285,1.298,1.511,1.372,1.821
2020-04-18,2.413,2.281,1.987,1.416,1.348,1.396,1.298,1.195,1.338,1.29,1.539,1.353,1.716
2020-04-19,2.457,2.501,2.008,1.576,1.537,1.522,1.309,1.294,1.352,1.26,1.543,1.356,1.593
2020-04-20,2.486,2.748,2.154,1.782,1.787,1.63,1.358,1.38,1.319,1.185,1.499,1.396,1.585
2020-04-21,2.749,2.943,2.368,1.821,1.94,1.677,1.341,1.4,1.288,1.159,1.47,1.442,1.592
2020-04-22,2.87,3.213,2.599,1.958,2.123,1.774,1.337,1.411,1.259,1.121,1.454,1.465,1.614
2020-04-23,2.917,3.11,2.661,2.232,2.089,1.918,1.313,1.475,1.294,1.175,1.485,1.527,1.655
2020-04-24,2.854,3.115,2.618,2.247,1.795,1.863,1.286,1.561,1.378,1.302,1.54,1.604,1.758
2020-04-25,3.11,3.268,2.662,2.077,1.845,1.869,1.315,1.524,1.405,1.346,1.558,1.617,1.756
2020-04-26,3.427,3.673,2.762,2.141,2.019,1.945,1.399,1.551,1.428,1.392,1.565,1.625,1.759
2020-04-27,3.509,3.925,2.887,2.273,2.236,2.058,1.504,1.616,1.455,1.433,1.558,1.621,1.739
2020-04-28,3.1,3.744,3.052,2.749,2.545,2.586,1.969,1.906,1.503,1.491,1.528,1.587,1.672
2020-04-29,2.73,3.64,2.979,2.507,2.705,2.538,2.052,2.117,1.818,1.656,1.64,1.567,1.636
2020-04-30,2.713,3.852,3.006,2.392,2.804,2.39,1.984,2.022,1.967,1.659,1.79,1.55,1.565
2020-05-01,3.094,3.853,3.218,2.399,2.824,2.341,1.969,2.002,1.984,1.641,1.736,1.488,1.488
2020-05-02,3.412,3.683,3.426,2.556,2.854,2.509,1.966,2.002,1.958,1.589,1.669,1.443,1.464
2020-05-03,3.696,3.49,3.332,2.544,2.745,2.466,1.955,2.017,1.91,1.549,1.612,1.431,1.506
2020-05-04,3.882,3.76,3.452,2.638,2.841,2.538,2.008,2.061,1.922,1.552,1.606,1.409,1.539
2020-05-05,3.533,4.107,3.412,2.747,2.972,2.656,2.044,2.102,1.961,1.565,1.642,1.384,1.486
2020-05-06,3.63,3.974,3.416,2.609,2.999,2.55,2.069,2.08,1.976,1.547,1.643,1.364,1.403
2020-05-07,3.792,3.741,3.502,2.564,2.966,2.451,2.069,2.074,1.96,1.49,1.617,1.344,1.358
2020-05-08,3.709,3.874,3.355,2.618,2.922,2.523,2.08,2.07,1.962,1.482,1.596,1.302,1.31
2020-05-09,3.707,3.793,3.47,2.606,2.946,2.557,2.056,2.026,1.929,1.462,1.523,1.225,1.283
2020-05-10,3.521,3.845,3.571,3.277,3.03,2.711,1.967,2.039,1.721,1.29,1.419,1.18,1.439
2020-05-11,3.558,4.062,3.518,3.38,3.044,2.511,1.427,1.955,1.517,1.138,1.408,1.249,1.749
2020-05-12,3.708,4.236,3.455,2.799,2.821,2.5,1.396,1.833,1.483,1.162,1.411,1.243,1.755
2020-05-13,3.791,4.17,3.433,2.539,2.808,2.357,1.452,1.819,1.452,1.145,1.383,1.223,1.601
2020-05-14,3.693,3.738,3.286,2.388,2.741,2.144,1.468,1.77,1.385,1.06,1.315,1.24,1.505
2020-05-15,3.701,3.711,3.267,2.315,2.745,2.085,1.479,1.626,1.312,0.948,1.237,1.222,1.435
2020-05-16,3.818,3.938,3.234,2.297,2.731,2.083,1.485,1.472,1.261,0.872,1.164,1.143,1.372
2020-05-17,4.133,4.234,3.277,2.578,2.838,2.287,1.637,1.521,1.247,0.858,1.077,1.053,1.324
2020-05-18,4.445,4.538,3.595,2.78,2.958,2.404,1.787,1.546,1.257,0.888,1.001,0.997,1.285
2020-05-19,4.643,4.877,3.759,2.995,3.115,2.572,1.967,1.596,1.344,0.977,0.951,0.923,1.199
2020-05-20,4.779,5.246,4.006,3.265,3.355,2.859,2.173,1.672,1.494,1.046,0.934,0.848,1.121
2020-05-21,5.169,5.374,4.359,3.327,3.51,2.968,2.179,1.665,1.501,1.016,0.889,0.795,1.094
2020-05-22,4.964,5.148,4.27,3.37,3.364,2.836,1.793,1.557,1.299,0.884,0.823,0.82,1.179
2020-05-23,5.304,5.329,4.219,3.064,3.188,2.6,1.633,1.498,1.176,0.847,0.774,0.761,1.144
2020-05-24,5.39,5.937,4.281,3.253,3.481,2.9,1.88,1.631,1.293,0.926,0.732,0.581,0.9
2020-05-25,5.665,6.042,4.554,3.413,3.517,3.035,2.055,1.632,1.395,0.955,0.666,0.51,0.775
2020-05-26,5.907,5.733,4.795,3.388,3.549,2.996,2.078,1.573,1.376,0.976,0.572,0.487,0.786
2020-05-27,5.703,5.411,4.736,3.155,3.498,2.86,1.922,1.493,1.256,0.912,0.51,0.546,0.94
2020-05-28,5.59,5.29,4.551,2.941,3.271,2.536,1.75,1.421,1.11,0.863,0.482,0.668,1.198
2020-05-29,5.083,5.357,4.471,2.814,2.939,2.587,1.477,1.312,0.944,0.899,0.497,0.869,1.576
2020-05-30,4.616,5.162,4.415,2.861,2.665,2.445,1.154,1.316,0.769,1.038,0.579,1.153,2.064
2020-05-31,4.534,4.675,4.107,2.794,2.436,2.244,0.843,1.184,0.727,1.189,0.752,1.453,2.687
2020-06-01,4.454,4.385,3.515,2.394,2.299,2.074,0.868,1.041,0.769,1.214,0.859,1.449,2.885
2020-06-02,4.29,4.806,3.453,2.471,2.4,2.115,0.976,1.082,0.824,1.152,0.852,1.368,2.722
2020-06-03,4.274,4.636,3.484,2.468,2.494,1.989,1.105,1.151,0.863,1.183,0.847,1.403,2.61
2020-06-04,4.208,4.19,3.421,2.387,2.454,1.804,1.223,1.21,0.9,1.29,0.894,1.495,2.674
2020-06-05,4.452,4.175,3.517,2.451,2.496,1.726,1.38,1.302,0.95,1.387,0.965,1.579,2.785
2020-06-06,4.368,4.017,3.424,2.443,2.459,1.583,1.509,1.373,1.002,1.462,1.051,1.672,2.94
2020-06-07,4.232,3.876,3.206,2.442,2.384,1.553,1.646,1.442,1.06,1.52,1.124,1.71,2.99
2020-06-08,4.796,4.359,3.159,2.535,2.507,1.799,1.848,1.566,1.156,1.583,1.192,1.636,2.813
2020-06-09,5.152,4.81,3.496,2.825,2.792,2.316,2.105,1.702,1.305,1.617,1.307,1.589,2.624
2020-06-10,5.496,5.287,3.973,3.324,3.092,2.785,2.35,1.841,1.498,1.603,1.449,1.566,2.525
2020-06-11,5.942,5.847,4.576,3.883,3.448,3.237,2.598,2.093,1.786,1.609,1.575,1.546,2.486
2020-06-12,6.461,6.375,5.107,4.163,3.816,3.551,2.711,2.311,1.957,1.613,1.665,1.612,2.642
2020-06-13,6.606,6.339,5.307,4.025,3.949,3.543,2.643,2.334,2.003,1.674,1.735,1.814,3.059
2020-06-14,6.671,6.2,5.26,3.97,3.99,3.546,2.62,2.349,2.041,1.778,1.79,1.996,3.413
2020-06-15,7.278,6.853,5.519,4.291,4.252,3.828,2.66,2.509,2.117,1.766,1.843,2.003,3.469
2020-06-16,7.556,7.461,5.921,4.723,4.666,4.201,2.776,2.693,2.204,1.769,1.903,1.977,3.396
2020-06-17,7.937,7.848,6.237,4.877,4.894,4.376,2.848,2.77,2.26,1.836,1.957,1.997,3.339
2020-06-18,8.384,7.75,6.573,4.727,4.8,4.187,2.765,2.73,2.266,1.937,2.014,2.094,3.417
2020-06-19,7.941,7.39,6.643,4.347,4.58,3.687,2.553,2.552,2.192,2.079,2.038,2.264,3.691
2020-06-20,7.467,6.758,6.357,4.064,4.27,3.316,2.469,2.368,2.06,2.175,2.044,2.388,3.919
2020-06-21,8.296,7.627,6.256,4.129,4.305,3.389,2.488,2.395,2.055,2.17,2.103,2.338,3.715
2020-06-22,9.121,8.772,6.463,4.564,4.872,3.828,2.594,2.6,2.191,2.182,2.231,2.254,3.35
2020-06-23,9.307,9.083,6.722,4.782,5.207,4.117,2.775,2.751,2.321,2.207,2.326,2.245,3.22
2020-06-24,9.497,9.273,6.82,4.896,5.236,4.301,2.946,2.846,2.402,2.276,2.4,2.302,3.297
2020-06-25,9.799,9.391,6.96,4.975,5.164,4.383,3.103,2.894,2.452,2.36,2.447,2.372,3.451
2020-06-26,9.584,8.883,6.937,4.957,4.896,4.292,3.213,2.894,2.485,2.445,2.488,2.442,3.613
2020-06-27,9.407,8.765,6.989,5.08,4.805,4.326,3.347,2.926,2.515,2.536,2.519,2.502,3.742
2020-06-28,9.335,8.456,7.012,5.113,4.68,4.245,3.416,2.92,2.524,2.628,2.538,2.572,3.887
2020-06-29,9.957,9.016,7.062,5.256,4.85,4.361,3.487,2.954,2.537,2.694,2.547,2.602,3.944
2020-06-30,10.562,9.803,7.312,5.466,5.245,4.569,3.584,3.031,2.57,2.746,2.563,2.611,3.918
2020-07-01,10.862,10.349,7.609,5.612,5.589,4.785,3.666,3.083,2.604,2.801,2.583,2.644,3.925
2020-07-02,10.726,10.248,7.699,5.564,5.485,4.838,3.692,3.047,2.597,2.861,2.584,2.708,4.002
2020-07-03,10.727,9.78,7.76,5.489,5.126,4.718,3.677,2.994,2.567,2.927,2.571,2.772,4.076
2020-07-04,11.699,10.669,8.029,5.811,5.53,5.01,3.722,3.085,2.593,2.98,2.6,2.761,3.899
2020-07-05,12.26,11.825,8.686,6.348,6.265,5.516,3.84,3.224,2.663,3.031,2.666,2.739,3.693
2020-07-06,12.66,12.545,9.212,6.69,6.767,5.91,3.973,3.294,2.732,3.073,2.739,2.73,3.562
2020-07-07,12.979,13.063,9.679,7.164,7.185,6.361,4.1,3.408,2.798,3.109,2.801,2.74,3.516
2020-07-08,13.394,13.482,10.021,7.324,7.361,6.626,4.198,3.462,2.837,3.14,2.858,2.781,3.582
2020-07-09,13.575,13.084,10.054,6.895,6.934,6.204,4.138,3.381,2.825,3.17,2.922,2.875,3.823
2020-07-10,13.33,12.461,9.734,6.726,6.238,5.784,4.111,3.34,2.79,3.221,2.963,2.965,4.054
2020-07-11,13.612,12.994,9.693,6.907,6.413,5.873,4.218,3.403,2.804,3.267,3,3.005,4.099
2020-07-12,14.308,13.614,10.115,7.081,6.878,5.981,4.285,3.449,2.842,3.289,3.046,3.036,4.083
2020-07-13,13.492,12.159,10.191,6.5,6.038,5.175,4.102,3.3,2.826,3.291,3.101,3.121,4.218
2020-07-14,11.335,9.931,8.998,5.965,4.772,4.412,3.9,3.193,2.808,3.32,3.144,3.229,4.415
2020-07-15,11.922,10.351,8.226,5.797,4.695,4.509,3.94,3.216,2.859,3.367,3.219,3.257,4.287
2020-07-16,13.64,12.118,9.163,6.567,5.782,5.424,4.115,3.507,2.995,3.441,3.295,3.207,3.868
2020-07-17,14.511,13.446,10.459,8.093,6.967,6.693,4.607,3.973,3.228,3.489,3.326,3.164,3.673
2020-07-18,14.619,13.353,10.557,7.94,6.91,6.793,4.699,4,3.332,3.462,3.354,3.201,3.711
2020-07-19,14.452,12.997,10.291,7.881,6.582,6.741,4.811,4.036,3.399,3.509,3.393,3.265,3.789
2020-07-20,14.619,13.399,10.454,8.098,6.7,6.801,4.972,4.094,3.462,3.573,3.437,3.348,3.969
2020-07-21,13.45,11.993,9.921,7.417,5.922,5.911,4.647,3.782,3.414,3.579,3.507,3.501,4.415
2020-07-22,12.819,10.912,8.921,6.945,5.173,5.537,4.492,3.541,3.319,3.614,3.558,3.615,4.827
2020-07-23,13.227,11.611,8.624,7.092,5.466,5.812,4.651,3.56,3.286,3.636,3.552,3.596,4.938
2020-07-24,13.135,11.985,8.766,7.305,6.038,6.077,4.824,3.601,3.317,3.623,3.541,3.538,4.844
2020-07-25,13.434,12.443,9.253,7.652,6.689,6.418,5.037,3.709,3.45,3.585,3.54,3.438,4.513
2020-07-26,13.265,12.22,9.495,7.748,6.958,6.586,5.104,3.849,3.571,3.489,3.52,3.334,4.217
2020-07-27,12.556,11.072,9.147,7.333,6.7,6.405,4.985,3.995,3.603,3.37,3.474,3.271,4.06
2020-07-28,13.206,11.459,9.27,7.548,6.987,6.583,4.991,4.386,3.668,3.32,3.42,3.206,3.871
2020-07-29,13.377,12.036,9.63,7.785,7.358,6.835,5.055,4.518,3.699,3.246,3.349,3.139,3.729
2020-07-30,13.491,12.443,9.849,7.858,7.605,6.848,5.081,4.425,3.696,3.161,3.229,3.033,3.582
2020-07-31,13.674,12.701,10.122,7.786,7.731,6.81,5.028,4.308,3.641,3.08,3.093,2.952,3.491
2020-08-01,13.32,12.338,10.1,7.552,7.586,6.688,4.946,4.224,3.559,3.04,2.973,2.911,3.435
2020-08-02,14.068,13.079,10.266,7.813,7.86,6.891,4.972,4.312,3.548,3.049,2.901,2.887,3.408
2020-08-03,14.475,13.542,10.622,8.056,8.001,7.07,5.034,4.328,3.527,3.049,2.847,2.874,3.406
2020-08-04,14.333,12.893,11.012,7.679,7.524,6.566,4.799,4.166,3.434,3.03,2.789,2.911,3.496
2020-08-05,13.852,12.103,10.335,7.435,7.07,6.21,4.75,4.146,3.404,3.071,2.766,2.897,3.487
2020-08-06,14.191,12.865,10.15,7.713,7.437,6.464,4.946,4.296,3.522,3.139,2.827,2.884,3.462
2020-08-07,13.402,11.862,10.328,7.492,7.248,6.387,4.892,4.26,3.552,3.113,2.866,2.934,3.54
2020-08-08,12.438,10.971,9.779,7.281,6.952,6.269,4.879,4.276,3.573,3.111,2.918,2.963,3.561
2020-08-09,12.691,11.609,9.463,7.358,7.055,6.355,4.953,4.405,3.671,3.134,3.009,2.958,3.522
2020-08-10,12.855,11.967,9.596,7.53,7.236,6.543,5.055,4.473,3.742,3.113,3.066,2.96,3.5
2020-08-11,12.712,11.634,9.723,7.518,7.218,6.493,5.069,4.456,3.751,3.066,3.097,2.951,3.475
2020-08-12,12.6,11.477,9.824,7.545,7.209,6.474,5.098,4.465,3.755,3.069,3.111,2.958,3.469
2020-08-13,12.561,11.317,9.813,7.578,7.162,6.513,5.134,4.465,3.727,3.095,3.094,2.971,3.475
2020-08-14,12.963,11.682,9.716,7.72,7.243,6.641,5.266,4.534,3.73,3.155,3.087,2.98,3.491
2020-08-15,14.656,12.84,10.318,8.674,7.746,7.196,5.646,4.828,3.837,3.246,3.105,2.957,3.429
2020-08-16,16.712,14.867,13.111,11.389,9.375,9.094,6.733,5.651,4.195,3.441,3.185,2.908,3.314
2020-08-17,17.3,16.377,14.985,13.263,11.089,10.478,7.989,6.185,4.486,3.604,3.221,2.884,3.246
2020-08-18,17.828,17.216,17.099,15.065,13.659,11.925,10.226,7.512,5.06,4.093,3.291,2.86,3.166
2020-08-19,18.233,17.67,17.392,15.791,15.261,12.585,10.388,7.597,5.109,3.945,3.266,2.833,3.125
