"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
2010-06-26,6.512,5.948,5.213,4.628,5.376,6.623,8.278,10.679,9.74
2010-06-27,6.646,6.004,5.239,4.621,5.344,6.568,8.222,10.72,9.68
2010-06-28,6.771,6.07,5.285,4.638,5.353,6.532,8.113,10.688,9.636
2010-06-29,6.765,6.094,5.331,4.629,5.383,6.536,8.089,10.651,9.645
2010-06-30,6.8,6.116,5.349,4.612,5.406,6.548,8.109,10.622,9.655
2010-07-01,6.814,6.124,5.339,4.625,5.421,6.546,8.094,10.581,9.653
2010-07-02,6.832,6.132,5.336,4.61,5.435,6.544,8.029,10.567,9.633
2010-07-03,6.794,6.099,5.34,4.581,5.452,6.559,7.903,10.493,9.626
2010-07-04,6.765,6.084,5.36,4.592,5.514,6.636,7.77,10.389,9.625
2010-07-05,6.85,6.162,5.414,4.59,5.602,6.783,7.679,10.37,9.601
2010-07-06,6.952,6.24,5.486,4.578,5.69,6.984,7.562,10.312,9.615
2010-07-07,6.982,6.273,5.525,4.596,5.799,7.245,7.529,10.302,9.605
2010-07-08,7.019,6.321,5.548,4.561,5.856,7.469,7.592,10.465,9.619
2010-07-09,6.986,6.318,5.523,4.531,5.873,7.64,7.677,10.699,9.592
2010-07-10,6.989,6.317,5.507,4.533,5.879,7.775,7.742,10.999,9.492
2010-07-11,7.026,6.362,5.5,4.528,5.892,7.876,7.796,11.313,9.432
2010-07-12,7.058,6.39,5.499,4.607,5.939,7.942,7.877,11.56,9.677
2010-07-13,7.087,6.414,5.472,4.584,5.997,8.044,8.091,11.784,10.015
2010-07-14,7.193,6.487,5.489,4.837,6.02,7.997,8.214,11.865,10.24
2010-07-15,7.132,6.445,5.491,5.149,6.136,7.887,8.281,11.85,10.277
2010-07-16,7.147,6.449,5.524,5.271,6.251,7.762,8.31,11.794,10.256
2010-07-17,7.173,6.49,5.545,5.383,6.418,7.697,8.287,11.683,10.218
2010-07-18,7.221,6.519,5.515,5.298,6.531,7.713,8.364,11.678,10.194
2010-07-19,7.282,6.561,5.472,5.073,6.523,7.752,8.436,11.728,10.253
2010-07-20,7.396,6.623,5.455,4.951,6.415,7.754,8.434,11.748,10.403
2010-07-21,7.435,6.617,5.443,4.908,6.317,7.732,8.427,11.728,10.525
2010-07-22,7.435,6.626,5.429,4.889,6.284,7.725,8.428,11.663,10.56
2010-07-23,7.341,6.543,5.353,4.833,6.297,7.752,8.494,11.65,10.578
2010-07-24,7.4,6.555,5.316,4.764,6.251,7.709,8.539,11.593,10.594
2010-07-25,7.372,6.526,5.274,4.797,6.252,7.649,8.539,11.5,10.592
2010-07-26,7.28,6.457,5.235,4.809,6.307,7.628,8.547,11.452,10.582
2010-07-27,7.198,6.385,5.174,4.706,6.334,7.696,8.618,11.511,10.592
2010-07-28,7.258,6.437,5.161,4.558,6.249,7.7,8.666,11.525,10.64
2010-07-29,7.301,6.457,5.13,4.643,6.293,7.711,8.657,11.491,10.65
2010-07-30,7.327,6.467,5.085,4.647,6.37,7.869,8.698,11.588,10.611
2010-07-31,7.424,6.521,5.107,4.455,6.221,7.895,8.767,11.653,10.627
2010-08-01,7.453,6.517,5.104,4.532,6.198,7.8,8.771,11.61,10.657
2010-08-02,7.402,6.515,5.149,4.628,6.3,7.696,8.758,11.534,10.698
2010-08-03,7.368,6.54,5.226,4.595,6.351,7.586,8.74,11.448,10.726
2010-08-04,7.306,6.517,5.257,4.611,6.385,7.56,8.735,11.411,10.72
2010-08-05,7.339,6.561,5.311,4.651,6.366,7.584,8.721,11.448,10.689
2010-08-06,7.43,6.619,5.352,4.592,6.273,7.618,8.702,11.526,10.596
2010-08-07,7.483,6.616,5.373,4.543,6.189,7.663,8.707,11.633,10.513
2010-08-08,7.627,6.725,5.475,4.461,6.078,7.646,8.713,11.663,10.56
2010-08-09,7.757,6.828,5.561,4.405,5.998,7.57,8.685,11.618,10.631
2010-08-10,7.784,6.868,5.645,4.416,5.957,7.497,8.658,11.584,10.673
2010-08-11,7.788,6.905,5.756,4.418,5.889,7.426,8.659,11.544,10.701
2010-08-12,7.801,6.912,5.825,4.392,5.758,7.326,8.643,11.439,10.74
2010-08-13,7.826,6.947,5.889,4.407,5.64,7.243,8.59,11.274,10.772
2010-08-14,7.824,6.964,5.914,4.455,5.578,7.218,8.564,11.155,10.766
2010-08-15,7.831,6.994,5.912,4.515,5.517,7.215,8.56,11.094,10.737
2010-08-16,7.853,7.019,5.872,4.567,5.473,7.232,8.542,11.075,10.699
2010-08-17,7.897,7.05,5.856,4.601,5.447,7.26,8.498,11.092,10.665
2010-08-18,7.89,7.028,5.82,4.643,5.481,7.328,8.477,11.179,10.596
2010-08-19,8.015,7.124,5.827,4.657,5.491,7.359,8.468,11.278,10.49
2010-08-20,8.229,7.28,5.869,4.597,5.436,7.336,8.436,11.285,10.415
2010-08-21,8.392,7.401,5.952,4.531,5.367,7.289,8.377,11.211,10.407
2010-08-22,8.315,7.365,5.979,4.497,5.345,7.257,8.375,11.132,10.428
2010-08-23,8.334,7.386,6.035,4.494,5.314,7.192,8.377,11.055,10.439
2010-08-24,8.354,7.404,6.093,4.496,5.259,7.099,8.354,10.925,10.494
2010-08-25,8.311,7.365,6.131,4.511,5.217,7.021,8.315,10.81,10.518
2010-08-26,8.231,7.315,6.123,4.539,5.195,6.995,8.331,10.802,10.523
2010-08-27,7.969,7.142,5.933,4.596,5.255,7.08,8.433,10.925,10.471
2010-08-28,8.097,7.279,5.897,4.652,5.291,7.123,8.471,11.088,10.355
2010-08-29,8.506,7.496,5.929,4.616,5.254,7.113,8.426,11.107,10.32
2010-08-30,8.7,7.536,5.929,4.542,5.204,7.112,8.356,11.02,10.368
2010-08-31,8.756,7.581,6.015,4.526,5.162,7.103,8.331,10.916,10.422
2010-09-01,8.725,7.586,6.023,4.524,5.144,7.092,8.378,10.845,10.477
2010-09-02,8.641,7.519,6.037,4.543,5.137,7.076,8.429,10.799,10.52
2010-09-03,8.524,7.445,5.983,4.583,5.139,7.061,8.476,10.815,10.521
2010-09-04,8.564,7.499,5.998,4.623,5.114,6.991,8.464,10.777,10.535
2010-09-05,8.419,7.384,5.945,4.667,5.141,7.106,8.467,10.994,10.351
2010-09-06,8.904,7.735,6.143,4.862,5.2,7.043,8.466,11.381,10.022
2010-09-07,9.718,8.26,6.213,4.9,5.143,6.93,8.339,11.318,10.105
2010-09-08,10.038,8.474,6.293,4.867,5.069,6.897,8.232,11.057,10.224
2010-09-09,10.081,8.581,6.466,4.911,5.078,6.897,8.221,10.835,10.307
2010-09-10,10.004,8.571,6.551,4.945,5.123,6.962,8.365,10.75,10.318
2010-09-11,9.888,8.446,6.527,4.973,5.213,7.068,8.532,10.834,10.303
2010-09-12,10.062,8.622,6.587,5.078,5.246,7.07,8.589,10.883,10.285
2010-09-13,10.183,8.637,6.636,5.135,5.242,7.036,8.491,10.685,10.258
2010-09-14,9.987,8.528,6.677,5.121,5.311,7.17,8.504,10.586,10.224
2010-09-15,9.825,8.48,6.619,5.151,5.439,7.351,8.66,10.691,10.219
2010-09-16,9.723,8.403,6.45,5.182,5.616,7.553,8.807,10.986,10.193
2010-09-17,10.142,8.667,6.3,5.258,5.695,7.655,8.905,11.408,10.074
2010-09-18,10.696,8.934,6.208,5.273,5.707,7.693,8.938,11.654,10.129
2010-09-19,10.876,9.079,6.201,5.256,5.66,7.633,8.896,11.585,10.246
2010-09-20,10.663,8.98,6.085,5.211,5.685,7.631,8.917,11.435,10.283
2010-09-21,10.841,9.145,6.187,5.21,5.678,7.543,8.976,11.332,10.305
2010-09-22,10.921,9.249,6.305,5.209,5.663,7.468,9.032,11.277,10.27
2010-09-23,11.182,9.406,6.505,5.239,5.624,7.363,9.09,11.339,10.315
2010-09-24,11.324,9.487,6.444,5.279,5.594,7.208,9.065,11.249,10.318
2010-09-25,11.372,9.464,6.64,5.324,5.584,7.121,8.919,10.972,10.309
2010-09-26,10.991,9.082,6.627,5.256,5.594,7.166,8.975,10.771,10.291
2010-09-27,10.934,9.125,6.736,5.279,5.579,7.126,9.024,10.624,10.26
2010-09-28,10.808,9.12,6.622,5.289,5.581,7.187,9.09,10.587,10.2
2010-09-29,10.446,8.755,6.457,5.237,5.565,7.289,9.146,10.693,10.144
2010-09-30,10.43,8.867,6.34,5.237,5.568,7.378,9.15,10.914,10.081
2010-10-01,11.231,9.469,6.406,5.242,5.553,7.395,9.096,11.04,10.061
2010-10-02,11.908,9.857,6.531,5.224,5.562,7.48,9.072,11.115,10.01
2010-10-03,12.006,9.728,6.52,5.215,5.618,7.603,9.14,11.266,9.956
2010-10-04,12.406,10.283,6.641,5.213,5.597,7.451,9.109,11.214,10.033
2010-10-05,12.255,10.345,6.798,5.265,5.59,7.308,8.994,10.945,10.081
2010-10-06,11.913,10.01,7.06,5.285,5.592,7.254,8.946,10.717,10.06
2010-10-07,12.051,10.181,7.411,5.322,5.604,7.175,8.917,10.501,10.074
2010-10-08,11.504,9.68,7.029,5.339,5.704,7.376,9.033,10.578,9.997
2010-10-09,11.791,10.029,6.767,5.405,5.794,7.467,9.099,11.004,9.849
2010-10-10,12.462,10.374,6.827,5.342,5.745,7.349,9.036,11.116,9.904
2010-10-11,12.667,10.226,6.903,5.327,5.699,7.295,8.907,10.98,9.912
2010-10-12,13.131,10.761,7.066,5.357,5.676,7.196,8.784,10.709,10.014
2010-10-13,12.867,10.394,6.974,5.32,5.687,7.087,8.745,10.441,10.035
2010-10-14,12.615,10.12,7.056,5.355,5.677,7,8.827,10.329,9.966
2010-10-15,12.849,10.485,7.176,5.343,5.668,6.871,8.889,10.27,9.91
2010-10-16,12.408,9.868,7.312,5.361,5.664,6.866,8.913,10.203,9.858
2010-10-17,11.52,9.309,7.314,5.39,5.646,6.975,8.971,10.248,9.782
2010-10-18,10.946,9.044,6.862,5.328,5.649,7.055,8.989,10.377,9.631
2010-10-19,11.009,9.056,6.682,5.291,5.658,7.101,8.937,10.412,9.509
2010-10-20,12.203,10.019,6.699,5.31,5.606,7.054,8.812,10.324,9.428
2010-10-21,12.957,10.466,6.719,5.269,5.555,6.996,8.667,10.158,9.414
2010-10-22,12.661,10.105,6.822,5.281,5.536,7.044,8.647,9.96,9.499
2010-10-23,11.903,9.341,6.483,5.352,5.597,7.244,8.771,9.858,9.248
2010-10-24,11.998,9.788,6.306,5.455,5.649,7.258,8.799,9.921,8.886
2010-10-25,12.531,10.446,6.405,5.381,5.583,7.121,8.693,9.916,8.925
2010-10-26,12.434,10.189,6.614,5.348,5.534,7.039,8.612,9.727,9.11
2010-10-27,11.757,9.452,6.593,5.342,5.509,7.019,8.706,9.554,9.24
2010-10-28,11.042,9.101,6.553,5.339,5.489,6.992,8.785,9.516,9.33
2010-10-29,10.643,8.99,6.379,5.382,5.49,7.054,8.845,9.559,9.222
2010-10-30,11.156,9.494,6.416,5.373,5.494,6.989,8.833,9.619,9.11
2010-10-31,11.043,9.146,6.247,5.37,5.511,6.988,8.804,9.604,8.933
2010-11-01,11.504,9.49,6.435,5.394,5.507,6.876,8.726,9.614,8.935
2010-11-02,11.313,9.216,6.376,5.395,5.538,6.79,8.663,9.473,9.042
2010-11-03,11.198,9.194,6.585,5.454,5.54,6.721,8.626,9.293,9.209
2010-11-04,10.915,9.114,6.625,5.43,5.523,6.719,8.673,9.214,9.275
2010-11-05,10.796,9.108,6.738,5.432,5.519,6.684,8.697,9.221,9.287
2010-11-06,10.801,9.153,6.814,5.423,5.51,6.709,8.613,9.269,9.219
2010-11-07,10.467,8.892,6.746,5.419,5.558,6.808,8.482,9.441,8.998
2010-11-08,10.66,9.361,6.839,5.552,5.601,6.809,8.35,9.494,8.9
2010-11-09,11.267,10.029,6.939,5.587,5.601,6.872,8.298,9.416,8.793
2010-11-10,11.7,10.315,7.039,5.595,5.61,6.907,8.329,9.347,8.848
2010-11-11,11.688,10.719,7.609,5.778,5.696,6.833,8.349,9.203,9.11
2010-11-12,11.724,10.93,8.296,5.954,5.769,6.843,8.373,9.139,9.188
2010-11-13,11.595,11.012,8.592,5.874,5.746,6.895,8.518,9.287,9.21
2010-11-14,11.522,10.955,8.069,5.755,5.743,6.855,8.532,9.442,9.221
2010-11-15,11.38,11.205,8.167,5.868,5.77,6.756,8.365,9.532,9.243
2010-11-16,11.254,11.254,8.335,5.878,5.806,6.781,8.3,9.535,9.254
2010-11-17,11.24,10.875,8.105,5.792,5.836,6.835,8.317,9.574,9.235
2010-11-18,11.302,10.97,8.016,5.816,5.86,6.927,8.363,9.653,9.18
2010-11-19,11.235,11.144,7.905,5.837,5.896,7.048,8.447,9.736,8.923
2010-11-20,10.988,11.023,7.924,5.859,5.936,6.974,8.414,9.717,8.813
2010-11-21,10.762,10.631,7.8,5.847,5.963,6.937,8.342,9.624,8.804
2010-11-22,10.469,10.496,8.107,5.993,5.978,6.841,8.222,9.426,8.947
2010-11-23,10.341,10.444,8.338,6.071,6.031,6.759,8.161,9.225,9.084
2010-11-24,10.329,10.262,8.386,6.133,6.092,6.737,8.26,9.251,9.112
2010-11-25,10.292,9.994,8.038,6.136,6.099,6.86,8.456,9.308,9.095
2010-11-26,10.218,9.96,7.816,6.199,6.13,6.882,8.519,9.334,9.095
2010-11-27,10.173,9.734,7.616,6.323,6.174,6.928,8.497,9.341,9.05
2010-11-28,10.12,9.656,7.708,6.406,6.196,6.989,8.471,9.361,8.961
2010-11-29,9.977,9.668,7.826,6.458,6.218,7.002,8.422,9.375,8.873
2010-11-30,9.804,9.668,8.017,6.527,6.265,7.002,8.326,9.327,8.908
2010-12-01,9.615,9.553,8.236,6.6,6.334,6.994,8.209,9.17,9.004
2010-12-02,9.567,9.423,8.355,6.645,6.402,6.992,8.128,9.014,9.076
2010-12-03,9.596,9.38,8.278,6.678,6.451,7.063,8.183,9.044,9.069
2010-12-04,9.593,9.404,8.139,6.694,6.513,7.214,8.221,9.153,9.052
2010-12-05,9.605,9.299,7.958,6.629,6.557,7.431,8.27,9.319,8.981
2010-12-06,9.447,9.293,8.088,6.656,6.608,7.603,8.283,9.479,8.882
2010-12-07,9.353,9.088,8.06,6.629,6.707,7.84,8.363,9.489,8.821
2010-12-08,9.384,9.181,8.224,6.715,6.868,7.895,8.329,9.56,8.784
2010-12-09,9.276,9.204,8.31,6.775,6.99,7.932,8.294,9.962,9.041
2010-12-10,9.107,9.098,8.262,6.783,7.014,7.92,8.311,10.205,9.59
2010-12-11,9.019,8.962,8.33,6.811,6.989,7.854,8.283,10.34,9.749
2010-12-12,8.96,8.859,8.415,6.823,6.919,7.789,8.256,10.546,9.716
2010-12-13,8.916,8.809,8.394,6.869,6.872,7.684,8.262,10.667,9.665
2010-12-14,8.734,8.68,8.396,6.889,6.892,7.62,8.262,10.604,9.641
2010-12-15,8.633,8.61,8.281,6.809,6.913,7.709,8.604,10.761,9.617
2010-12-16,8.665,8.652,8.22,6.859,6.939,7.751,8.855,10.966,9.596
2010-12-17,8.625,8.625,8.106,6.931,6.981,7.787,8.918,11.025,9.792
2010-12-18,8.514,8.543,8.026,6.973,6.998,7.747,8.77,10.965,9.843
2010-12-19,8.402,8.463,8.021,7.002,6.993,7.705,8.627,10.93,9.809
2010-12-20,8.316,8.416,8.012,7.017,6.985,7.668,8.642,10.945,9.887
2010-12-21,8.053,8.27,7.97,6.889,6.998,7.631,8.404,10.699,9.894
2010-12-22,8.07,8.29,7.994,6.813,6.989,7.781,8.527,10.374,9.868
2010-12-23,8.151,8.18,7.861,6.829,7.012,7.943,8.956,10.395,9.772
2010-12-24,8.171,8.125,7.779,6.818,7.048,8.066,9.156,10.432,9.654
2010-12-25,8.134,8.052,7.645,6.814,7.108,8.118,9.17,10.518,9.515
2010-12-26,8.083,7.999,7.621,6.794,7.125,8.128,9.035,10.593,9.447
2010-12-27,8.077,7.976,7.534,6.786,7.138,8.162,8.905,10.526,9.454
2010-12-28,8.06,7.999,7.519,6.825,7.225,8.372,9.098,10.7,9.433
2010-12-29,7.895,7.837,7.55,6.97,7.359,8.585,9.413,10.768,9.892
2010-12-30,7.347,7.564,7.518,7.028,7.354,8.537,9.387,10.466,9.742
2010-12-31,7.021,7.454,7.497,7.071,7.347,8.418,9.185,10.273,9.461
2011-01-01,6.89,7.427,7.402,7.062,7.359,8.313,8.917,10.037,9.458
2011-01-02,6.799,7.389,7.348,7.028,7.387,8.226,8.788,9.808,9.501
2011-01-03,6.757,7.294,7.317,7.033,7.409,8.176,8.799,9.715,9.485
2011-01-04,6.696,7.337,7.316,7.031,7.433,8.242,8.934,9.655,9.391
2011-01-05,6.497,7.269,7.319,7.044,7.431,8.241,8.968,9.672,9.224
2011-01-06,6.31,7.06,7.341,7.05,7.42,8.151,8.862,9.75,9.111
2011-01-07,6.268,7.01,7.352,7.043,7.431,8.089,8.72,9.719,9.123
2011-01-08,6.366,7.034,7.34,7.034,7.455,8.058,8.596,9.564,9.213
2011-01-09,6.632,7.175,7.425,7.05,7.496,8.127,8.678,9.512,9.259
2011-01-10,6.566,7.318,7.596,7.124,7.549,8.327,8.897,9.763,9.219
2011-01-11,5.695,6.978,7.407,7.091,7.56,8.36,9.019,10.147,9.098
2011-01-12,5.499,6.525,7.336,7.142,7.557,8.245,8.85,10.229,9.203
2011-01-13,5.925,6.707,7.335,7.162,7.619,8.232,8.695,10.057,9.276
2011-01-14,6.621,7.039,7.367,7.145,7.656,8.335,8.793,10.021,9.275
2011-01-15,6.658,6.998,7.382,7.148,7.668,8.331,8.822,10.013,9.271
2011-01-16,6.334,6.816,7.413,7.195,7.679,8.332,8.826,10.057,9.217
2011-01-17,5.897,6.699,7.471,7.199,7.678,8.345,8.865,10.283,9.083
2011-01-18,5.296,6.473,7.501,7.193,7.649,8.301,8.716,10.384,9.104
2011-01-19,5.276,6.368,7.499,7.213,7.668,8.321,8.506,10.08,9.235
2011-01-20,5.341,6.406,7.503,7.198,7.765,8.476,8.642,10.015,9.26
2011-01-21,5.233,6.189,7.443,7.166,7.798,8.549,8.727,10.009,9.293
2011-01-22,5.385,5.985,7.513,7.242,7.889,8.694,8.849,10.129,9.289
2011-01-23,5.272,5.726,7.386,7.187,7.941,8.813,9.044,10.643,9.2
2011-01-24,4.964,5.421,7.233,7.174,7.88,8.784,8.954,10.813,9.377
2011-01-25,4.711,5.421,7.407,7.174,7.919,8.862,9,10.852,9.414
2011-01-26,4.595,5.171,7.015,7.039,7.884,8.84,8.918,10.801,9.496
2011-01-27,4.67,5.106,6.871,7.037,7.847,8.775,8.812,10.514,9.644
2011-01-28,4.754,5.318,7.155,7.124,7.984,8.92,9.037,10.446,9.583
2011-01-29,4.669,5.324,6.978,7.029,7.978,8.977,9.266,10.506,9.443
2011-01-30,4.681,5.234,6.889,7.049,7.906,8.923,9.246,10.507,9.341
2011-01-31,4.698,5.354,6.967,7.078,7.941,8.932,9.215,10.523,9.225
2011-02-01,4.576,5.585,7.136,7.111,7.96,8.949,9.208,10.545,9.162
2011-02-02,4.621,5.746,7.18,7.064,8,8.955,9.117,10.543,9.169
2011-02-03,4.554,5.482,7.072,7.003,8.053,9.04,9.072,10.416,9.269
2011-02-04,4.572,5.461,7.14,7.09,8.09,9.13,9.149,10.23,9.377
2011-02-05,4.535,5.686,7.29,7.143,8.211,9.233,9.329,10.297,9.291
2011-02-06,4.357,5.44,7.158,7.108,8.232,9.288,9.434,10.543,9.19
2011-02-07,4.16,4.91,7.201,7.133,8.227,9.392,9.583,10.7,9.173
2011-02-08,4.138,4.758,6.954,7.137,8.085,9.291,9.544,10.734,9.284
2011-02-09,4.234,5.141,7.225,7.24,8.159,9.288,9.52,10.64,9.305
2011-02-10,4.015,5.405,7.37,7.194,8.229,9.348,9.628,10.533,9.108
2011-02-11,3.909,5.179,7.018,7.076,8.166,9.267,9.58,10.518,9.106
2011-02-12,3.772,4.989,6.993,7.125,8.136,9.226,9.531,10.42,9.108
2011-02-13,3.767,5.02,6.995,7.094,8.119,9.185,9.487,10.303,9.132
2011-02-14,3.652,5.085,7.017,7.077,8.108,9.159,9.496,10.197,9.089
2011-02-15,3.778,5.112,6.907,7.011,8.092,9.151,9.473,10.136,9.115
2011-02-16,3.455,4.653,6.77,6.966,8.104,9.192,9.482,10.053,9.078
2011-02-17,3.372,4.073,6.543,6.941,7.96,9.079,9.41,10.017,9.1
2011-02-18,3.411,4.348,6.788,6.938,7.905,9.038,9.34,9.867,9.196
2011-02-19,3.495,4.498,6.68,6.849,7.919,9.058,9.345,9.762,9.271
2011-02-20,3.437,4.503,6.666,6.843,7.946,9.112,9.427,9.729,9.222
2011-02-21,3.419,4.61,6.766,6.863,7.901,9.103,9.467,9.787,9.136
2011-02-22,3.339,4.479,6.66,6.771,7.92,9.14,9.459,9.845,8.986
2011-02-23,3.242,3.989,6.43,6.838,7.823,9.046,9.493,9.87,8.897
2011-02-24,3.243,3.899,6.34,6.923,7.796,8.938,9.499,9.863,9.003
2011-02-25,3.278,4.124,6.373,6.934,7.881,8.957,9.503,9.775,9.089
2011-02-26,3.403,3.983,6.319,6.957,8.015,9.076,9.471,9.718,8.869
2011-02-27,3.269,3.633,6.254,6.969,8.009,9.102,9.432,9.616,8.943
2011-02-28,3.122,3.503,5.376,6.799,7.822,8.97,9.463,9.442,8.995
2011-03-01,3.157,3.569,5.574,6.899,7.805,8.942,9.403,9.235,9.022
2011-03-02,3.152,3.732,5.819,6.926,7.778,8.897,9.319,9.117,9.039
2011-03-03,3.207,3.801,5.718,6.816,7.746,8.799,9.22,9.154,9.019
2011-03-04,3.036,3.854,5.782,6.687,7.713,8.695,9.131,9.314,8.859
2011-03-05,2.927,3.549,5.226,6.486,7.581,8.546,9.073,9.395,8.905
2011-03-06,2.976,3.463,5.489,6.514,7.513,8.474,9.04,9.37,9.064
2011-03-07,3.039,3.549,5.508,6.346,7.464,8.412,9.012,9.48,9.06
2011-03-08,3.073,3.425,5.211,6.173,7.402,8.326,8.996,9.647,9.021
2011-03-09,3.023,3.504,5.126,6.087,7.287,8.156,8.977,9.734,9.145
2011-03-10,2.987,3.436,4.764,5.923,7.17,7.952,8.85,9.701,9.232
2011-03-11,3.058,3.411,4.751,5.938,7.152,7.85,8.734,9.621,9.29
2011-03-12,3.199,3.445,4.594,5.821,7.133,7.729,8.674,9.565,9.331
2011-03-13,3.195,3.445,4.545,5.786,7.143,7.659,8.692,9.517,9.147
2011-03-14,3.112,3.452,4.45,5.7,7.074,7.477,8.645,9.511,8.956
2011-03-15,3.12,3.426,4.363,5.619,6.954,7.308,8.49,9.462,9.08
2011-03-16,3.19,3.442,4.376,5.655,6.943,7.195,8.375,9.359,9.191
2011-03-17,3.249,3.461,4.335,5.585,6.939,7.088,8.36,9.326,9.243
2011-03-18,3.282,3.469,4.265,5.518,6.888,6.963,8.386,9.343,9.246
2011-03-19,3.268,3.438,4.209,5.44,6.823,6.847,8.341,9.421,9.104
2011-03-20,3.21,3.411,4.112,5.327,6.687,6.731,8.207,9.41,9.146
2011-03-21,3.213,3.402,4.147,5.394,6.623,6.649,8.046,9.187,9.378
2011-03-22,3.242,3.397,4.09,5.338,6.598,6.608,8.028,9.118,9.499
2011-03-23,3.188,3.318,3.841,5.186,6.523,6.571,8.088,9.197,9.567
2011-03-24,3.202,3.295,3.884,5.12,6.45,6.552,8.134,9.311,9.588
2011-03-25,3.173,3.241,3.888,5.039,6.35,6.534,8.149,9.383,9.591
2011-03-26,3.165,3.23,3.849,4.978,6.261,6.55,8.184,9.434,9.521
2011-03-27,3.127,3.257,3.737,4.969,6.172,6.592,8.188,9.548,9.161
2011-03-28,3.012,3.209,3.69,5.096,6.131,6.663,8.21,9.74,8.81
2011-03-29,2.995,3.171,3.758,5.125,6.072,6.644,8.165,9.735,8.693
2011-03-30,3.066,3.215,3.851,5.143,6.039,6.582,8.048,9.545,8.7
2011-03-31,3.121,3.198,3.839,5.089,6.049,6.505,7.83,9.166,8.92
2011-04-01,3.164,3.174,3.818,5.032,6.062,6.397,7.732,8.869,9.004
2011-04-02,3.221,3.224,3.709,4.979,6.042,6.344,7.739,8.741,9.003
2011-04-03,3.196,3.296,4.081,5.136,5.978,6.404,7.94,8.8,8.606
2011-04-04,3.198,3.286,3.958,4.975,5.823,6.253,7.724,8.872,8.364
2011-04-05,3.291,3.279,4.005,4.86,5.698,6.143,7.353,8.582,8.552
2011-04-06,3.307,3.321,4.121,4.871,5.633,6.134,7.203,8.581,8.318
2011-04-07,3.259,3.374,4.123,4.766,5.53,6.005,7.129,8.887,7.905
2011-04-08,3.309,3.407,4.103,4.668,5.429,5.855,6.938,8.778,8.09
2011-04-09,3.451,3.488,4.059,4.584,5.382,5.764,6.754,8.515,8.31
2011-04-10,3.558,3.513,4.04,4.569,5.352,5.691,6.697,8.374,8.428
2011-04-11,3.58,3.513,4.008,4.567,5.305,5.615,6.721,8.337,8.438
2011-04-12,3.491,3.43,3.987,4.508,5.249,5.647,6.785,8.538,8.231
2011-04-13,3.329,3.412,3.97,4.35,5.171,5.636,6.852,8.942,7.916
2011-04-14,3.527,3.454,3.863,4.15,5.047,5.5,6.588,8.77,8.207
2011-04-15,3.594,3.477,3.901,4.178,5.054,5.535,6.56,8.761,8.24
2011-04-16,3.657,3.562,3.83,4.084,5.029,5.481,6.531,8.739,8.434
2011-04-17,3.679,3.584,3.776,4.064,5.036,5.405,6.518,8.676,8.608
2011-04-18,3.681,3.578,3.704,4.179,5.076,5.401,6.634,8.788,8.642
2011-04-19,3.634,3.527,3.576,4.121,5.086,5.455,6.818,9.074,8.397
2011-04-20,3.608,3.495,3.527,3.981,5.001,5.443,6.767,9.204,8.263
2011-04-21,3.608,3.491,3.517,3.843,4.909,5.389,6.68,9.135,8.332
2011-04-22,3.685,3.535,3.578,3.818,4.858,5.368,6.75,9.168,8.412
2011-04-23,3.747,3.593,3.594,3.77,4.812,5.299,6.745,9.151,8.49
2011-04-24,3.78,3.629,3.613,3.783,4.802,5.25,6.757,9.152,8.511
2011-04-25,3.811,3.639,3.607,3.806,4.789,5.269,6.871,9.383,8.38
2011-04-26,3.856,3.694,3.64,3.664,4.693,5.215,6.831,9.429,8.441
2011-04-27,3.88,3.715,3.671,3.653,4.666,5.166,6.784,9.414,8.517
2011-04-28,3.89,3.721,3.67,3.663,4.66,5.162,6.836,9.42,8.628
2011-04-29,3.915,3.736,3.687,3.71,4.663,5.174,6.929,9.469,8.653
2011-04-30,3.917,3.721,3.711,3.839,4.685,5.241,7.002,9.656,8.629
2011-05-01,3.935,3.715,3.707,3.731,4.629,5.266,6.985,9.724,8.733
2011-05-02,4.029,3.75,3.711,3.6,4.552,5.221,6.872,9.605,8.806
2011-05-03,4.099,3.805,3.739,3.591,4.568,5.22,6.892,9.457,8.841
2011-05-04,4.083,3.812,3.821,3.745,4.613,5.282,7.153,9.547,8.829
2011-05-05,4.067,3.8,3.836,3.839,4.619,5.349,7.355,9.764,8.805
2011-05-06,4.098,3.793,3.826,3.762,4.586,5.388,7.387,9.93,8.828
2011-05-07,4.152,3.817,3.849,3.691,4.537,5.397,7.335,10.004,8.938
2011-05-08,4.215,3.886,3.924,3.636,4.504,5.385,7.265,10.057,8.998
2011-05-09,4.261,3.923,3.954,3.609,4.481,5.383,7.235,10.092,9.034
2011-05-10,4.276,3.937,3.974,3.586,4.492,5.465,7.367,10.16,9.065
2011-05-11,4.352,3.902,3.968,3.585,4.502,5.543,7.472,10.124,9.085
2011-05-12,4.297,3.891,3.992,3.643,4.552,5.705,7.561,9.992,9.088
2011-05-13,4.104,3.777,3.941,3.705,4.59,5.815,7.715,10.018,9.048
2011-05-14,4.02,3.684,3.901,3.711,4.615,5.839,7.801,10.145,8.997
2011-05-15,4.003,3.66,3.888,3.672,4.626,5.831,7.779,10.272,8.999
