"Date","13 m","25 m","29 m","40 m"
1994-08-23,8.266,4.717,4.997,3.18
1994-08-24,9.635,5.697,6.745,3.978
1994-08-25,10.775,7.34,8.169,4.66
1994-08-26,11.483,7.798,8.753,5.555
1994-08-27,11.388,8.017,9.014,6.212
1994-08-28,11.157,8.217,9.123,6.29
1994-08-29,11.18,8.189,8.895,5.768
1994-08-30,10.299,7.217,7.336,4.346
1994-08-31,9.746,6.323,6.411,3.851
1994-09-01,9.301,5.729,5.893,3.482
1994-09-02,9.586,5.603,5.707,3.355
1994-09-03,10.037,5.734,5.699,3.207
1994-09-04,10.365,5.929,5.611,3.027
1994-09-05,11.261,6.591,6.55,3.632
1994-09-06,12.39,8.737,10.095,6.095
1994-09-07,12.214,9.209,10.668,7.247
1994-09-08,12.337,9.575,10.372,7.371
1994-09-09,12.619,9.621,9.923,7.021
1994-09-10,12.748,9.454,9.571,6.662
1994-09-11,12.871,9.143,9.217,6.334
1994-09-12,12.943,8.756,8.743,5.662
1994-09-13,12.942,8.409,8.36,5.189
1994-09-14,13.095,8.494,8.12,4.62
1994-09-15,13.35,8.234,7.713,4.171
1994-09-16,13.628,8.213,7.739,4.073
1994-09-17,13.835,8.19,7.557,3.898
1994-09-18,12.078,6.862,6.364,3.35
1994-09-19,11.764,6.495,6.363,3.911
1994-09-20,12.022,6.844,6.792,3.99
1994-09-21,12.332,6.965,6.922,4.041
1994-09-22,12.619,7.227,7.259,4.346
1994-09-23,13.054,7.94,8.391,5
1994-09-24,13.542,9.438,10.193,6.695
1994-09-25,13.89,11.332,12.133,9.018
1994-09-26,14.145,12.63,13.364,10.662
1994-09-27,14.417,13.344,13.842,11.346
1994-09-28,14.657,13.668,13.975,11.601
1994-09-29,14.912,13.703,13.932,11.55
1994-09-30,15.016,13.602,13.833,11.352
1994-10-01,14.844,13.095,13.339,10.252
1994-10-02,14.237,11.965,12.154,7.864
1994-10-03,13.822,10.793,9.569,4.645
1994-10-04,13.704,9.788,7.835,3.286
1994-10-05,13.799,8.978,6.815,2.515
1994-10-06,13.712,7.809,5.359,1.964
1994-10-07,13.323,6.512,4.845,2.085
1994-10-08,12.902,5.995,4.691,2.107
1994-10-09,12.238,5.581,4.387,2.055
1994-10-10,11.258,5.209,4.27,2.061
1994-10-11,10.596,5.03,4.277,2.203
1994-10-12,10.85,5.497,5.335,2.859
1994-10-13,10.754,6.596,6.749,3.507
1994-10-14,11.044,7.548,7.845,4.478
1994-10-15,10.954,8.584,9.573,6.672
1994-10-16,11.072,9.964,10.651,8.335
1994-10-17,10.815,10.557,10.796,9.348
1994-10-18,10.822,10.89,10.804,10.634
1994-10-19,10.689,10.759,10.672,10.829
1994-10-20,10.705,10.7,10.653,10.743
1994-10-21,10.719,10.645,10.629,10.734
1994-10-22,10.721,10.591,10.577,10.667
1994-10-23,10.701,10.542,10.524,10.571
1994-10-24,10.659,10.503,10.464,10.469
1994-10-25,10.614,10.443,10.402,10.358
1994-10-26,10.664,10.408,10.391,10.18
1994-10-27,10.752,10.445,10.475,10.024
1994-10-28,10.756,10.495,10.549,9.929
1994-10-29,10.666,10.511,10.557,9.281
1994-10-30,10.651,10.463,10.118,7.938
1994-10-31,10.609,10.155,9.167,6.532
1994-11-01,10.641,10.139,9.159,6.555
1994-11-02,10.658,9.978,9.212,6.047
1994-11-03,10.056,8.792,7.881,4.594
1994-11-04,9.581,8.127,7.297,4.487
1994-11-05,9.854,8.064,7.533,4.536
1994-11-06,9.875,7.738,6.746,3.892
1994-11-07,9.987,7.724,6.889,4.133
1994-11-08,8.275,6.592,6.379,3.792
1994-11-09,7.706,6.241,6.514,3.952
1994-11-10,8.05,6.273,6.695,4.078
1994-11-11,7.817,6.279,6.7,4.091
1994-11-12,7.711,6.419,6.747,4.245
1994-11-13,7.834,6.533,6.471,3.946
1994-11-14,7.639,6.09,6.246,4.285
1994-11-15,7.252,5.54,6.331,5.165
1994-11-16,7.16,5.758,6.142,5.373
1994-11-17,6.965,5.901,6.184,5.598
1994-11-18,6.9,6,6.221,5.791
1994-11-19,6.944,6.205,6.302,5.827
1994-11-20,6.614,6.238,6.373,5.685
1994-11-21,6.393,6.238,6.392,5.875
1994-11-22,6.373,6.293,6.415,5.837
1994-11-23,6.266,6.199,6.303,5.527
1994-11-24,5.954,6.033,5.942,5.351
1994-11-25,5.58,5.718,5.624,5.343
1994-11-26,5.898,5.8,5.436,5.183
1994-11-27,5.652,5.753,5.389,5.173
1994-11-28,5.362,5.643,5.318,5.22
1994-11-29,5.395,5.563,5.209,5.18
1994-11-30,5.543,5.52,5.31,5.044
1994-12-01,5.455,5.452,5.327,5.029
1994-12-02,5.245,5.409,5.236,5.077
1994-12-03,5.444,5.449,5.149,5.069
1994-12-04,5.522,5.468,5.192,5.089
1994-12-05,5.536,5.465,5.22,5.146
1994-12-06,5.555,5.436,5.239,5.179
1994-12-07,5.638,5.463,5.269,5.165
1994-12-08,5.48,5.445,5.256,5.186
1994-12-09,4.948,5.155,4.898,5.015
1994-12-10,4.849,5.006,4.623,4.832
1994-12-11,4.858,4.927,4.621,4.82
1994-12-12,4.79,4.835,4.587,4.771
1994-12-13,4.445,4.604,4.363,4.7
1994-12-14,4.173,4.487,4.207,4.479
1994-12-15,4.061,4.37,4.033,4.179
1994-12-16,3.89,4.199,3.793,3.832
1994-12-17,3.673,3.86,3.618,3.707
1994-12-18,3.662,3.737,3.629,3.749
1994-12-19,3.725,3.747,3.699,3.837
1994-12-20,3.574,3.755,3.722,3.881
1994-12-21,3.38,3.725,3.644,3.93
1994-12-22,3.651,3.8,3.477,3.936
1994-12-23,3.734,3.892,3.552,3.953
1994-12-24,3.744,3.857,3.602,3.92
1994-12-25,3.785,3.789,3.658,3.84
1994-12-26,3.678,3.734,3.662,3.724
1994-12-27,3.522,3.678,3.51,3.571
1994-12-28,3.424,3.612,3.448,3.541
1994-12-29,3.443,3.576,3.467,3.651
1994-12-30,3.139,3.353,3.34,3.748
1994-12-31,2.36,2.94,2.889,3.369
1995-01-01,2.348,2.891,2.819,3.365
1995-01-02,3.015,3.162,2.86,3.787
1995-01-03,3.157,3.264,2.893,3.892
1995-01-04,3.056,3.275,3.055,4.072
1995-01-05,2.801,3.205,3.361,4.209
1995-01-06,2.675,2.983,2.961,4.073
1995-01-07,3.057,3.558,2.648,3.87
1995-01-08,3.161,3.803,3.125,3.939
1995-01-09,3.104,3.772,3.251,3.937
1995-01-10,2.909,3.637,3.272,3.938
1995-01-11,2.572,3.476,3.16,3.858
1995-01-12,2.429,3.37,2.985,3.739
1995-01-13,2.488,3.18,2.848,3.707
1995-01-14,2.605,3.157,3.057,3.781
1995-01-15,2.726,3.221,3.192,3.744
1995-01-16,3.046,3.342,3.27,3.628
1995-01-17,3.158,3.465,3.377,3.528
1995-01-18,3.237,3.455,3.424,3.492
1995-01-19,3.281,3.39,3.345,3.448
1995-01-20,3.311,3.353,3.324,3.371
1995-01-21,3.322,3.319,3.257,3.251
1995-01-22,3.301,3.267,3.145,3.088
1995-01-23,3.246,3.163,2.966,2.854
1995-01-24,3.069,2.978,2.789,2.679
1995-01-25,2.684,2.723,2.574,2.562
1995-01-26,2.367,2.522,2.419,2.494
1995-01-27,2.14,2.385,2.303,2.487
1995-01-28,1.899,2.166,2.017,2.502
1995-01-29,1.686,1.918,1.84,2.544
1995-01-30,1.398,1.852,1.777,2.543
1995-01-31,1.641,1.854,1.666,2.674
1995-02-01,1.678,1.922,1.746,2.753
1995-02-02,1.94,2.068,2.01,2.857
1995-02-03,1.775,2.011,2.015,2.78
1995-02-04,1.373,1.764,1.598,2.436
1995-02-05,1.339,1.568,1.283,1.887
1995-02-06,1.365,1.529,1.345,1.881
1995-02-07,1.286,1.563,1.493,2.054
1995-02-08,1.235,1.545,1.488,2.193
1995-02-09,1.146,1.645,1.558,2.342
1995-02-10,1.229,1.672,1.384,2.433
1995-02-11,1.436,1.91,1.665,2.627
1995-02-12,1.446,1.83,1.781,2.696
1995-02-13,1.372,1.831,1.6,2.755
1995-02-14,1.392,2.07,1.803,2.808
1995-02-15,1.213,1.955,1.748,2.74
1995-02-16,1.301,1.787,1.379,2.564
1995-02-17,1.373,1.936,1.418,2.556
1995-02-18,1.428,1.948,1.64,2.573
1995-02-19,1.453,1.899,1.691,2.512
1995-02-20,1.533,1.856,1.677,2.417
1995-02-21,1.549,1.745,1.529,2.152
1995-02-22,1.353,1.543,1.317,1.783
1995-02-23,1.209,1.42,1.199,1.502
1995-02-24,1.248,1.376,1.188,1.394
1995-02-25,1.398,1.409,1.286,1.344
1995-02-26,1.298,1.462,1.317,1.425
1995-02-27,1.121,1.453,1.272,1.543
1995-02-28,1.108,1.409,1.242,1.553
1995-03-01,1.202,1.386,1.258,1.551
1995-03-02,1.245,1.377,1.261,1.478
1995-03-03,1.121,1.302,1.18,1.356
1995-03-04,0.959,1.187,1.031,1.236
1995-03-05,0.988,1.124,0.993,1.169
1995-03-06,0.889,0.993,0.845,1.011
1995-03-07,0.916,0.897,0.755,0.848
1995-03-08,1.024,0.87,0.734,0.71
1995-03-09,1.123,0.888,0.838,0.686
1995-03-10,1.058,0.914,0.994,0.78
1995-03-11,0.877,0.915,0.981,0.88
1995-03-12,0.826,0.923,0.913,0.89
1995-03-13,0.856,0.928,0.856,0.854
1995-03-14,0.872,0.916,0.823,0.808
1995-03-15,0.882,0.861,0.764,0.735
1995-03-16,0.738,0.689,0.627,0.588
1995-03-17,0.723,0.583,0.59,0.466
1995-03-18,0.737,0.506,0.54,0.35
1995-03-19,0.748,0.457,0.543,0.293
1995-03-20,0.63,0.402,0.523,0.204
1995-03-21,0.72,0.379,0.437,0.03
1995-03-22,0.766,0.378,0.465,-0.069
1995-03-23,0.82,0.413,0.474,-0.089
1995-03-24,0.979,0.504,0.511,-0.052
1995-03-25,1.012,0.579,0.607,0.077
1995-03-26,0.972,0.572,0.623,0.079
1995-03-27,0.939,0.544,0.634,0.106
1995-03-28,0.799,0.518,0.764,0.267
1995-03-29,0.84,0.552,0.691,0.26
1995-03-30,0.816,0.513,0.629,0.226
1995-03-31,0.861,0.492,0.579,0.144
1995-04-01,0.878,0.439,0.522,0.064
1995-04-02,0.949,0.386,0.483,0.026
1995-04-03,1.067,0.397,0.511,0.048
1995-04-04,1.091,0.404,0.59,0.104
1995-04-05,1.126,0.464,0.616,0.018
1995-04-06,0.486,0.36,0.775,0.116
1995-04-07,0.648,0.41,0.466,0.085
1995-04-08,0.86,0.574,0.489,0.129
1995-04-09,1.028,0.661,0.597,0.198
1995-04-10,1.204,0.75,0.661,0.273
1995-04-11,1.409,0.852,0.771,0.344
1995-04-12,1.57,0.924,0.867,0.402
1995-04-13,1.754,0.971,0.948,0.424
1995-04-14,1.753,0.974,0.972,0.417
1995-04-15,1.737,0.956,0.96,0.404
1995-04-16,1.861,0.964,0.994,0.41
1995-04-17,2.002,1.001,1.006,0.429
1995-04-18,2.194,1.071,1.069,0.46
1995-04-19,2.353,1.141,1.144,0.479
1995-04-20,2.517,1.212,1.208,0.475
1995-04-21,2.559,1.262,1.181,0.453
1995-04-22,2.69,1.302,1.221,0.468
1995-04-23,2.738,1.297,1.253,0.464
1995-04-24,2.81,1.319,1.264,0.457
1995-04-25,2.791,1.347,1.245,0.447
1995-04-26,2.874,1.343,1.251,0.44
1995-04-27,2.959,1.329,1.267,0.418
1995-04-28,3.112,1.34,1.321,0.412
1995-04-29,3.261,1.373,1.452,0.412
1995-04-30,3.352,1.458,1.579,0.393
1995-05-01,3.418,1.548,1.674,0.371
1995-05-02,3.571,1.59,1.687,0.366
1995-05-03,3.764,1.639,1.814,0.445
1995-05-04,3.805,2.025,2.463,0.869
1995-05-05,3.837,2.324,2.919,1.034
1995-05-06,3.933,2.337,2.705,0.92
1995-05-07,3.948,2.331,2.674,1.102
1995-05-08,3.671,2.341,2.976,1.456
1995-05-09,3.578,2.891,3.49,2.03
1995-05-10,3.716,3.081,3.53,2.228
1995-05-11,3.774,3.083,3.58,2.195
1995-05-12,3.978,3.068,3.616,2.071
1995-05-13,4.264,3.155,3.741,2.173
1995-05-14,4.362,3.361,4.024,2.465
1995-05-15,4.419,3.534,4.185,2.649
1995-05-16,4.541,3.632,4.285,2.85
1995-05-17,4.604,3.683,4.376,3.019
1995-05-18,4.515,3.62,4.247,2.953
1995-05-19,4.324,3.508,3.892,2.8
1995-05-20,4.146,3.41,3.693,2.824
1995-05-21,3.922,3.288,3.545,2.701
1995-05-22,3.747,3.179,3.415,2.449
1995-05-23,3.566,3.101,3.265,2.322
1995-05-24,3.462,3.04,3.182,2.347
1995-05-25,3.507,3.008,3.244,2.085
1995-05-26,3.651,3.065,3.3,2.193
1995-05-27,3.986,3.222,3.448,2.429
1995-05-28,4.301,3.265,3.56,2.538
1995-05-29,4.521,3.296,3.645,2.542
1995-05-30,4.844,3.421,3.633,2.301
1995-05-31,4.772,3.471,3.492,2.113
1995-06-01,5.071,3.521,3.52,2.26
1995-06-02,5.121,3.494,3.633,2.233
1995-06-03,4.906,3.418,3.596,2.129
1995-06-04,4.749,3.365,3.495,2.044
1995-06-05,4.979,3.424,3.45,2.163
1995-06-06,5.293,3.546,3.547,2.275
1995-06-07,5.564,3.641,3.695,2.333
1995-06-08,5.921,3.671,3.721,2.197
1995-06-09,5.963,3.609,3.551,2.165
1995-06-10,6.221,3.659,3.602,2.212
1995-06-11,6.521,3.751,3.752,2.213
1995-06-12,6.719,3.773,3.829,2.136
1995-06-13,6.306,3.611,3.685,1.921
1995-06-14,6.199,3.544,3.553,1.882
1995-06-15,6.321,3.593,3.621,1.918
1995-06-16,6.146,3.561,3.609,1.859
1995-06-17,5.98,3.531,3.522,1.795
1995-06-18,5.651,3.463,3.382,1.647
1995-06-19,5.735,3.481,3.337,1.581
1995-06-20,4.866,3.084,3.347,1.492
1995-06-21,4.968,3.067,3.157,1.582
1995-06-22,5.343,3.099,3.092,1.703
1995-06-23,5.538,3.111,3.048,1.798
1995-06-24,5.515,3.065,3.03,1.862
1995-06-25,5.255,2.978,2.999,1.904
1995-06-26,5.061,2.941,2.994,1.945
1995-06-27,5.527,3.104,3.211,2.128
1995-06-28,6.334,3.417,3.733,2.358
1995-06-29,7.113,3.791,4.015,2.48
1995-06-30,7.616,4.053,4.203,2.639
1995-07-01,7.917,4.223,4.443,2.785
1995-07-02,8.045,4.343,4.628,2.903
1995-07-03,7.979,4.422,4.728,2.978
1995-07-04,8.059,4.543,4.797,3.146
1995-07-05,8.207,4.701,5.043,3.295
1995-07-06,8.395,4.89,5.267,3.359
1995-07-07,8.532,5.002,5.384,3.371
1995-07-08,8.472,5.001,5.359,3.348
1995-07-09,8.545,5.018,5.437,3.404
1995-07-10,8.156,4.845,5.39,3.276
1995-07-11,7.598,4.647,5.177,3.08
1995-07-12,7.723,4.672,5.015,3.086
1995-07-13,7.955,4.748,4.973,3.08
1995-07-14,7.692,4.606,4.962,2.812
1995-07-15,6.942,4.311,4.606,2.43
1995-07-16,7.322,4.383,4.384,2.502
1995-07-17,7.727,4.543,4.502,2.591
1995-07-18,8.107,4.672,4.694,2.552
1995-07-19,8.672,4.69,4.79,2.539
1995-07-20,8.621,4.524,4.887,2.777
1995-07-21,8.526,4.625,5.22,2.942
1995-07-22,8.555,4.817,5.293,2.943
1995-07-23,8.817,4.948,5.486,3.104
1995-07-24,8.902,5.036,5.625,2.961
1995-07-25,8.804,4.949,5.376,2.821
1995-07-26,8.93,5.012,5.474,2.897
1995-07-27,8.294,4.795,5.251,2.607
1995-07-28,7.856,4.647,4.787,2.574
1995-07-29,8.081,4.823,5.006,2.879
1995-07-30,8.108,4.9,5.255,2.922
1995-07-31,8.013,4.926,5.044,3.025
1995-08-01,8.217,5.093,5.18,3.27
1995-08-02,8.05,5.185,5.237,3.272
1995-08-03,8.399,5.343,5.329,3.39
1995-08-04,8.943,5.581,5.722,3.54
1995-08-05,9.488,5.833,6.075,3.673
1995-08-06,11.028,6.654,7.222,4.352
1995-08-07,13.779,9.18,10.002,6.013
1995-08-08,15.091,10.917,12.113,7.893
1995-08-09,15.436,11.544,12.65,8.717
1995-08-10,15.528,11.678,12.515,8.435
1995-08-11,15.451,11.376,11.833,7.474
1995-08-12,14.931,10.122,10.165,5.906
1995-08-13,13.883,8.57,8.317,4.531
1995-08-14,13.355,7.637,7.583,4.426
1995-08-15,13.668,7.826,7.81,4.469
1995-08-16,14.004,8.012,7.801,4.099
1995-08-17,13.162,7.312,7.107,3.621
1995-08-18,12.886,7.109,6.82,3.859
1995-08-19,14.053,7.664,7.692,4.425
1995-08-20,15.68,8.619,8.52,4.793
1995-08-21,16.575,9.337,9.255,5.462
1995-08-22,16.894,9.799,9.927,6.016
1995-08-23,16.426,9.52,9.645,6.013
1995-08-24,16.281,9.635,9.747,5.905
1995-08-25,14.835,8.707,8.477,5.071
1995-08-26,14.831,8.433,8.437,5.323
1995-08-27,15.019,8.836,8.56,5.049
1995-08-28,15.012,8.524,8.087,4.924
1995-08-29,15.023,8.652,8.367,5.189
1995-08-30,15.015,8.756,8.627,5.704
1995-08-31,15.352,9.725,9.952,7.035
1995-09-01,15.717,11.637,12.246,8.828
1995-09-02,15.669,12.372,13.16,10.026
1995-09-03,15.609,12.956,13.536,10.508
1995-09-04,15.811,13.375,13.713,10.479
1995-09-05,16.049,13.482,13.71,10.221
1995-09-06,16.238,13.366,13.527,9.818
1995-09-07,16.41,13.092,13.208,9.349
1995-09-08,16.204,12,11.61,7.587
1995-09-09,15.935,10.795,10.811,7.43
1995-09-10,16.074,10.935,10.829,7.097
1995-09-11,16.181,10.987,10.941,7.043
1995-09-12,16.118,11.26,10.393,6.179
1995-09-13,15.568,9.999,8.899,4.961
1995-09-14,13.728,8.551,7.667,3.908
1995-09-15,10.881,6.81,6.756,3.455
1995-09-16,11.029,6.333,6.437,3.733
1995-09-17,11.915,6.654,6.859,3.845
1995-09-18,12.643,6.8,6.804,3.691
1995-09-19,12.561,6.618,6.844,4.232
1995-09-20,13.405,7.42,8.247,5.052
1995-09-21,14.178,9.309,10.449,6.716
1995-09-22,14.504,11.915,13.068,8.896
1995-09-23,14.691,12.767,13.607,9.81
1995-09-24,14.696,12.789,13.557,10.319
1995-09-25,14.842,13.561,14.13,10.766
1995-09-26,14.841,13.829,14.173,10.815
1995-09-27,14.832,13.797,13.981,10.937
1995-09-28,14.83,13.304,13.353,10.402
1995-09-29,14.509,12.21,12.104,9.482
1995-09-30,14.396,12.227,12.081,8.978
1995-10-01,14.47,11.613,11.16,8.016
1995-10-02,14.582,11.161,10.998,7.923
1995-10-03,14.669,11.403,11.354,8.311
1995-10-04,14.738,11.976,12.039,8.971
1995-10-05,14.779,12.436,12.459,9.3
1995-10-06,14.788,12.81,12.894,9.972
1995-10-07,14.581,13.782,14.105,11.591
1995-10-08,14.62,14.569,14.773,12.861
1995-10-09,14.696,14.746,14.864,13.582
1995-10-10,14.722,14.773,14.915,13.679
1995-10-11,14.702,14.783,14.891,13.503
1995-10-12,14.71,14.639,14.679,13.066
1995-10-13,14.725,14.149,14.077,12.061
1995-10-14,14.778,13.764,13.558,10.957
1995-10-15,14.791,13.012,12.379,8.906
1995-10-16,14.001,11.491,10.522,6.18
1995-10-17,10.945,7.53,8.211,4.568
1995-10-18,9.793,6.154,6.903,4.106
1995-10-19,9.943,6.143,6.736,3.898
1995-10-20,9.868,5.943,5.923,3.58
1995-10-21,10.321,6.036,6.027,3.733
1995-10-22,10.842,6.478,6.47,3.93
1995-10-23,10.84,6.532,6.482,4.259
1995-10-24,10.798,6.744,6.99,4.885
1995-10-25,10.872,7.243,7.567,5.067
1995-10-26,10.591,7.226,7.137,4.552
1995-10-27,10.596,7.054,7.078,4.727
1995-10-28,10.787,7.429,7.454,4.733
1995-10-29,10.542,7.466,7.267,4.196
1995-10-30,9.295,6.523,6.136,3.864
1995-10-31,8.438,5.849,5.759,3.953
1995-11-01,8.318,5.816,5.948,4.072
1995-11-02,8.568,6.179,6.507,4.222
1995-11-03,8.936,7.035,7.204,4.375
1995-11-04,9.248,7.554,7.307,4.779
1995-11-05,9.165,7.57,7.787,5.718
1995-11-06,8.799,7.439,7.605,5.608
1995-11-07,8.701,7.423,7.288,5.386
1995-11-08,8.929,7.79,7.377,5.24
1995-11-09,8.566,7.111,6.675,4.553
1995-11-10,8.217,6.936,6.419,4.862
1995-11-11,8.172,7.062,6.743,5.298
1995-11-12,8.186,7.395,7.096,5.387
1995-11-13,8.232,7.423,6.957,5.38
1995-11-14,8.168,7.492,7.025,5.912
1995-11-15,8.318,7.964,7.712,7.266
1995-11-16,8.548,8.402,8.302,8.202
1995-11-17,8.693,8.617,8.554,8.611
1995-11-18,8.639,8.734,8.661,8.599
1995-11-19,8.622,8.804,8.726,8.62
1995-11-20,8.6,8.9,8.764,8.834
1995-11-21,8.641,8.839,8.592,8.776
1995-11-22,8.66,8.789,8.791,9.046
1995-11-23,8.663,8.87,8.967,9.294
1995-11-24,8.92,8.823,8.631,8.894
1995-11-25,8.951,8.89,8.541,8.68
1995-11-26,8.856,8.92,8.577,8.8
1995-11-27,8.459,8.776,8.508,8.862
1995-11-28,8.478,8.679,8.401,8.532
1995-11-29,8.687,8.704,8.403,7.711
1995-11-30,8.29,8.624,8.194,7.916
1995-12-01,8.007,8.508,7.794,7.787
1995-12-02,8.035,8.378,7.716,7.44
1995-12-03,7.49,8.008,7.574,7.526
1995-12-04,7.393,7.839,7.377,7.509
1995-12-05,7.421,7.777,7.326,7.331
1995-12-06,7.248,7.628,7.265,7.42
1995-12-07,7.327,7.56,7.118,7.314
1995-12-08,7.124,7.449,7.013,7.328
1995-12-09,6.569,7.152,6.741,7.352
1995-12-10,6.521,7.085,6.583,7.12
1995-12-11,6.452,6.933,6.408,7.034
1995-12-12,6.055,6.504,6.147,7.018
1995-12-13,6.129,6.342,5.692,6.871
1995-12-14,5.647,6.154,5.558,6.784
1995-12-15,5.403,6.095,5.477,6.498
1995-12-16,5.26,5.874,5.111,5.8
1995-12-17,4.914,5.402,4.98,5.417
1995-12-18,4.35,5.048,4.808,4.994
1995-12-19,4.297,5.086,4.464,4.429
1995-12-20,4.511,4.935,4.218,4.309
1995-12-21,4.341,4.49,4.127,4.304
1995-12-22,4.272,4.401,4.247,4.478
1995-12-23,4.176,4.389,4.248,4.355
1995-12-24,4.187,4.387,4.11,4.174
1995-12-25,4.053,4.291,3.997,4.057
1995-12-26,3.934,4.16,3.908,3.963
1995-12-27,3.897,4.069,3.864,3.927
1995-12-28,3.814,3.985,3.746,3.728
1995-12-29,3.669,3.836,3.641,3.673
1995-12-30,3.352,3.572,3.429,3.544
1995-12-31,3.139,3.392,3.248,3.366
1996-01-01,2.957,3.234,3.11,3.239
1996-01-02,2.681,3.106,2.916,2.953
1996-01-03,2.482,2.983,2.745,2.774
1996-01-04,2.502,2.896,2.512,2.545
1996-01-05,2.208,2.587,2.249,2.472
1996-01-06,1.85,2.192,1.805,2.281
1996-01-07,1.332,1.825,1.554,1.872
1996-01-08,1.189,1.837,1.545,1.681
1996-01-09,1.438,1.808,1.426,1.655
1996-01-10,1.368,1.757,1.565,1.829
1996-01-11,1.507,1.819,1.465,1.595
1996-01-12,1.423,1.595,1.183,1.341
1996-01-13,1.405,1.497,1.162,1.322
1996-01-14,1.448,1.453,1.205,1.335
1996-01-15,1.56,1.51,1.256,1.355
1996-01-16,1.295,1.42,1.158,1.371
1996-01-17,1.239,1.354,1.09,1.329
1996-01-18,1.54,1.592,1.226,1.442
1996-01-19,1.573,1.622,1.397,1.625
1996-01-20,1.679,1.669,1.628,1.718
1996-01-21,1.51,1.743,1.651,1.819
1996-01-22,1.428,1.714,1.516,1.724
1996-01-23,1.498,1.705,1.515,1.697
1996-01-24,1.467,1.639,1.522,1.751
1996-01-25,1.639,1.646,1.58,1.787
1996-01-26,1.583,1.778,1.621,1.85
1996-01-27,1.488,1.775,1.617,1.882
1996-01-28,1.595,1.715,1.548,1.83
1996-01-29,1.477,1.751,1.507,1.934
1996-01-30,1.31,1.74,1.492,1.948
1996-01-31,1.267,1.687,1.451,1.929
1996-02-01,1.152,1.628,1.409,1.899
1996-02-02,0.835,1.475,1.335,1.856
1996-02-03,0.763,1.413,1.279,1.84
1996-02-04,0.523,1.256,0.963,1.586
1996-02-05,0.386,0.958,0.571,1.304
1996-02-06,0.087,0.73,0.407,1.242
1996-02-07,-0.016,0.631,0.344,1.368
1996-02-08,0.327,0.603,0.257,1.373
1996-02-09,0.677,0.831,0.161,1.406
1996-02-10,0.741,0.932,0.534,1.54
1996-02-11,0.859,0.954,0.725,1.544
1996-02-12,1.017,1.031,0.828,1.589
1996-02-13,1.068,1.175,0.958,1.677
1996-02-14,0.85,1.195,0.958,1.665
1996-02-15,1.022,1.314,0.988,1.731
1996-02-16,1.156,1.379,1.087,1.73
1996-02-17,1.094,1.277,1.023,1.595
1996-02-18,1.21,1.301,1.054,1.632
1996-02-19,1.284,1.544,1.248,1.753
1996-02-20,1.321,1.605,1.41,1.819
1996-02-21,1.434,1.576,1.39,1.78
1996-02-22,1.631,1.592,1.398,1.751
1996-02-23,1.721,1.614,1.465,1.732
1996-02-24,1.758,1.64,1.558,1.762
1996-02-25,1.869,1.688,1.641,1.776
1996-02-26,1.982,1.749,1.725,1.801
1996-02-27,2.063,1.817,1.776,1.794
1996-02-28,2.075,1.856,1.79,1.781
1996-02-29,2.015,1.881,1.768,1.782
1996-03-01,1.814,1.891,1.761,1.826
1996-03-02,1.713,1.866,1.748,1.865
1996-03-03,1.702,1.81,1.672,1.809
1996-03-04,1.751,1.795,1.608,1.847
1996-03-05,1.622,1.86,1.461,1.913
1996-03-06,1.685,1.865,1.512,1.981
1996-03-07,1.502,1.779,1.472,1.913
1996-03-08,1.306,1.58,1.271,1.742
1996-03-09,1.12,1.356,1.119,1.667
1996-03-10,1.08,1.334,1.206,1.826
1996-03-11,1.036,1.258,1.252,1.874
1996-03-12,1.179,1.28,1.346,1.94
1996-03-13,1.246,1.302,1.367,1.909
1996-03-14,1.211,1.268,1.289,1.773
1996-03-15,1.31,1.276,1.325,1.767
1996-03-16,1.514,1.351,1.428,1.773
1996-03-17,1.48,1.412,1.491,1.744
1996-03-18,1.436,1.469,1.569,1.786
1996-03-19,1.701,1.576,1.692,1.859
1996-03-20,1.837,1.622,1.715,1.84
1996-03-21,1.836,1.636,1.707,1.769
1996-03-22,1.926,1.669,1.756,1.748
1996-03-23,2.108,1.735,1.8,1.725
1996-03-24,2.153,1.794,1.822,1.702
1996-03-25,2.237,1.861,1.867,1.702
1996-03-26,2.336,1.906,1.921,1.715
1996-03-27,2.32,1.912,1.938,1.715
1996-03-28,2.019,1.858,1.907,1.707
1996-03-29,1.792,1.788,1.84,1.726
1996-03-30,1.855,1.807,1.816,1.727
1996-03-31,1.873,1.806,1.8,1.718
1996-04-01,1.894,1.795,1.783,1.68
1996-04-02,1.981,1.768,1.765,1.609
1996-04-03,2.069,1.731,1.724,1.527
1996-04-04,2.058,1.68,1.638,1.418
1996-04-05,2.08,1.683,1.641,1.387
1996-04-06,2.203,1.658,1.725,1.383
1996-04-07,2.157,1.678,1.817,1.365
1996-04-08,2.003,1.644,1.776,1.401
1996-04-09,1.781,1.415,1.431,1.151
1996-04-10,1.74,1.25,1.273,0.954
1996-04-11,1.644,1.13,1.207,0.809
1996-04-12,1.659,1.08,1.196,0.685
1996-04-13,1.728,1.071,1.239,0.653
1996-04-14,1.818,1.058,1.283,0.664
1996-04-15,1.872,1.16,1.453,0.805
1996-04-16,1.852,1.373,1.738,1.109
1996-04-17,1.901,1.469,1.687,1.127
1996-04-18,2.003,1.436,1.578,0.963
1996-04-19,2.097,1.405,1.493,0.852
1996-04-20,2.146,1.354,1.447,0.78
