"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
1996-10-01,1.687,2.001,1.543,2.064,2.592,3.262,4.686,5.614,5.245
1996-10-02,1.677,1.992,1.496,2.019,2.543,3.207,4.575,5.617,5.24
1996-10-03,1.694,1.992,1.461,1.996,2.487,3.173,4.431,5.59,5.233
1996-10-04,1.703,1.992,1.451,1.966,2.445,3.113,4.29,5.582,5.232
1996-10-05,1.72,1.986,1.439,1.948,2.401,3.087,4.247,5.626,5.226
1996-10-06,1.741,1.997,1.417,1.921,2.37,3.056,4.163,5.63,5.217
1996-10-07,1.768,2.01,1.409,1.91,2.345,3.038,4.085,5.608,5.219
1996-10-08,1.814,2.019,1.418,1.903,2.346,3.037,4.084,5.633,5.226
1996-10-09,1.839,2.015,1.426,1.908,2.335,3.05,4.125,5.681,5.221
1996-10-10,1.874,2.004,1.451,1.92,2.36,3.073,4.212,5.742,5.22
1996-10-11,1.828,1.956,1.537,1.969,2.431,3.077,4.253,5.747,5.234
1996-10-12,1.921,1.984,1.542,1.991,2.416,3.096,4.364,5.794,5.24
1996-10-13,1.913,1.984,1.553,1.99,2.409,3.086,4.406,5.813,5.251
1996-10-14,1.958,2.022,1.543,1.99,2.418,3.118,4.548,5.843,5.261
1996-10-15,2.015,2.044,1.562,2.006,2.479,3.162,4.61,5.853,5.263
1996-10-16,2.031,2.038,1.645,2.049,2.532,3.211,4.582,5.845,5.28
1996-10-17,1.9,2.001,1.675,2.018,2.475,3.088,4.544,5.812,5.308
1996-10-18,1.876,2.041,1.609,1.914,2.412,3.011,4.437,5.811,5.323
1996-10-19,1.936,2.101,1.555,1.898,2.393,3.029,4.529,5.83,5.327
1996-10-20,2.032,2.186,1.498,1.887,2.432,2.826,4.593,5.83,5.319
1996-10-21,2.056,2.224,1.534,1.874,2.397,2.721,4.602,5.852,5.313
1996-10-22,2.018,2.096,1.592,1.878,2.323,2.728,4.535,5.883,5.318
1996-10-23,1.98,1.997,1.594,1.856,2.285,2.764,4.533,5.948,5.328
1996-10-24,1.929,1.922,1.584,1.837,2.284,2.816,4.545,5.983,5.337
1996-10-25,1.841,1.836,1.582,1.837,2.263,2.844,4.556,5.993,5.345
1996-10-26,1.818,1.822,1.573,1.824,2.26,2.881,4.612,5.991,5.354
1996-10-27,1.773,1.77,1.563,1.809,2.275,2.904,4.615,5.968,5.364
1996-10-28,1.752,1.76,1.552,1.795,2.272,2.926,4.668,5.95,5.379
1996-10-29,1.719,1.759,1.535,1.778,2.292,2.93,4.674,5.906,5.393
1996-10-30,1.83,1.899,1.51,1.784,2.356,2.971,4.679,5.872,5.403
1996-10-31,1.946,2.139,1.491,1.813,2.45,3.036,4.598,5.799,5.415
1996-11-01,1.947,2.131,1.496,1.815,2.466,3.049,4.599,5.744,5.425
1996-11-02,1.896,2.003,1.524,1.823,2.47,3.066,4.599,5.699,5.435
1996-11-03,1.751,1.881,1.528,1.826,2.419,3.052,4.647,5.678,5.436
1996-11-04,1.869,1.961,1.515,1.86,2.483,3.1,4.601,5.65,5.444
1996-11-05,1.639,1.637,1.551,1.851,2.48,3.083,4.614,5.616,5.485
1996-11-06,1.679,1.813,1.51,1.847,2.426,3.085,4.668,5.653,5.475
1996-11-07,1.732,1.825,1.451,1.815,2.42,2.994,4.669,5.654,5.498
1996-11-08,1.844,1.955,1.394,1.773,2.386,2.925,4.702,5.674,5.529
1996-11-09,1.949,1.989,1.382,1.727,2.405,2.924,4.696,5.719,5.572
1996-11-10,1.909,1.905,1.397,1.691,2.406,2.946,4.729,5.805,5.622
1996-11-11,1.934,1.958,1.358,1.649,2.412,3.006,4.777,5.9,5.646
1996-11-12,1.881,1.862,1.342,1.62,2.43,3.08,4.811,5.976,5.7
1996-11-13,1.778,1.802,1.326,1.593,2.372,3.086,4.863,6.103,5.745
1996-11-14,1.72,1.792,1.315,1.583,2.343,3.111,4.88,6.123,5.732
1996-11-15,1.666,1.77,1.309,1.586,2.321,3.125,4.862,6.097,5.719
1996-11-16,1.807,1.691,1.366,1.603,2.242,3.071,4.872,6.036,5.681
1996-11-17,2.188,2.425,1.424,1.659,2.091,2.95,4.702,5.815,5.614
1996-11-18,2.54,2.471,1.436,1.656,2.186,2.955,4.619,5.675,5.626
1996-11-19,2.773,3.088,1.376,1.695,2.379,2.889,4.66,5.609,5.625
1996-11-20,2.818,2.789,1.407,1.697,2.394,2.862,4.636,5.593,5.612
1996-11-21,2.895,2.743,1.428,1.724,2.421,2.921,4.607,5.604,5.586
1996-11-22,2.965,2.733,1.455,1.756,2.509,3.031,4.604,5.601,5.562
1996-11-23,2.937,2.674,1.497,1.782,2.529,3.109,4.593,5.6,5.563
1996-11-24,2.854,2.799,1.524,1.807,2.494,3.141,4.556,5.6,5.537
1996-11-25,2.734,2.608,1.548,1.802,2.457,3.121,4.493,5.545,5.561
1996-11-26,2.674,2.769,1.572,1.812,2.382,3.096,4.473,5.526,5.566
1996-11-27,2.716,2.78,1.592,1.817,2.38,3.088,4.436,5.479,5.567
1996-11-28,2.828,2.942,1.608,1.876,2.477,3.144,4.497,5.484,5.521
1996-11-29,2.942,3.196,1.609,1.927,2.579,3.187,4.524,5.448,5.432
1996-11-30,2.959,3.158,1.626,1.958,2.646,3.264,4.558,5.445,5.39
1996-12-01,2.899,3.064,1.64,1.982,2.681,3.311,4.561,5.465,5.37
1996-12-02,2.761,2.871,1.676,1.989,2.658,3.312,4.556,5.512,5.363
1996-12-03,2.75,2.936,1.701,2.013,2.65,3.328,4.549,5.544,5.348
1996-12-04,2.6,2.58,1.742,2.018,2.639,3.291,4.484,5.545,5.359
1996-12-05,2.57,2.723,1.748,2.025,2.59,3.281,4.451,5.579,5.348
1996-12-06,2.684,2.786,1.758,2.046,2.608,3.31,4.461,5.566,5.32
1996-12-07,2.531,2.673,1.759,2.053,2.61,3.296,4.427,5.497,5.3
1996-12-08,2.526,2.816,1.774,2.077,2.597,3.312,4.418,5.45,5.275
1996-12-09,2.646,2.825,1.775,2.107,2.715,3.33,4.439,5.419,5.255
1996-12-10,2.892,3.121,1.869,2.208,2.828,3.42,4.512,5.417,5.237
1996-12-11,2.645,2.615,1.956,2.22,2.854,3.437,4.497,5.434,5.25
1996-12-12,2.516,2.514,1.954,2.212,2.794,3.404,4.475,5.528,5.282
1996-12-13,2.449,2.551,1.939,2.23,2.772,3.392,4.493,5.633,5.307
1996-12-14,2.457,2.593,1.931,2.246,2.784,3.41,4.544,5.679,5.321
1996-12-15,2.547,2.79,1.928,2.265,2.806,3.428,4.593,5.712,5.335
1996-12-16,2.586,2.715,1.933,2.253,2.817,3.418,4.613,5.74,5.366
1996-12-17,2.549,2.655,1.937,2.243,2.797,3.408,4.644,5.799,5.405
1996-12-18,2.474,2.542,1.933,2.218,2.757,3.354,4.595,5.83,5.442
1996-12-19,2.474,2.621,1.919,2.215,2.738,3.35,4.536,5.835,5.458
1996-12-20,2.521,2.636,1.907,2.217,2.738,3.352,4.517,5.811,5.467
1996-12-21,2.59,2.645,1.94,2.217,2.721,3.312,4.443,5.753,5.474
1996-12-22,2.311,2.211,1.929,2.158,2.688,3.166,4.259,5.664,5.46
1996-12-23,2.382,2.571,1.873,2.167,2.626,3.131,4.077,5.633,5.465
1996-12-24,2.479,2.526,1.83,2.144,2.581,3.099,4.072,5.568,5.449
1996-12-25,2.682,2.893,1.779,2.154,2.621,3.094,4.206,5.512,5.438
1996-12-26,2.735,2.724,1.86,2.139,2.63,3.033,4.2,5.462,5.376
1996-12-27,2.604,2.6,1.896,2.133,2.562,2.964,4.138,5.517,5.314
1996-12-28,2.61,2.698,1.859,2.121,2.519,2.937,4.1,5.551,5.292
1996-12-29,2.628,2.706,1.844,2.118,2.503,2.921,4.079,5.55,5.266
1996-12-30,2.703,2.83,1.822,2.13,2.55,2.945,4.202,5.548,5.26
1996-12-31,2.702,2.712,1.9,2.142,2.618,3.006,4.229,5.502,5.163
1997-01-01,2.374,2.352,1.926,2.105,2.555,2.875,4.026,5.466,5.035
1997-01-02,2.437,2.531,1.946,2.102,2.44,2.788,3.573,5.325,4.988
1997-01-03,2.52,2.609,1.936,2.127,2.356,2.767,3.434,5.332,4.949
1997-01-04,2.622,2.642,1.88,2.142,2.436,2.792,3.711,5.385,4.929
1997-01-05,2.651,2.641,1.882,2.119,2.505,2.793,3.974,5.406,4.92
1997-01-06,2.652,2.616,1.904,2.113,2.517,2.871,4.096,5.444,4.961
1997-01-07,2.687,2.684,1.903,2.14,2.671,3.103,4.399,5.497,5.028
1997-01-08,2.641,2.674,1.948,2.177,2.774,3.271,4.694,5.522,5.032
1997-01-09,2.584,2.648,1.996,2.219,2.814,3.394,4.757,5.549,5.036
1997-01-10,2.433,2.437,2.006,2.23,2.783,3.398,4.783,5.593,5.034
1997-01-11,2.43,2.498,1.993,2.276,2.825,3.463,4.853,5.646,5.082
1997-01-12,2.473,2.573,2.045,2.353,3.051,3.629,5.029,5.664,5.088
1997-01-13,2.497,2.705,2.136,2.485,3.315,3.922,5.351,5.661,5.098
1997-01-14,2.482,2.721,2.176,2.569,3.39,4.095,5.459,5.657,5.138
1997-01-15,2.455,2.674,2.222,2.631,3.448,4.224,5.484,5.657,5.154
1997-01-16,2.391,2.619,2.232,2.641,3.475,4.27,5.473,5.657,5.145
1997-01-17,2.401,2.672,2.234,2.712,3.572,4.351,5.508,5.645,5.163
1997-01-18,2.383,2.695,2.35,2.798,3.729,4.477,5.512,5.626,5.118
1997-01-19,2.299,2.57,2.343,2.781,3.712,4.472,5.517,5.622,5.105
1997-01-20,2.312,2.602,2.347,2.846,3.726,4.514,5.492,5.611,5.074
1997-01-21,2.302,2.567,2.335,2.838,3.711,4.5,5.487,5.601,5.043
1997-01-22,2.299,2.611,2.323,2.858,3.709,4.52,5.501,5.585,5.026
1997-01-23,2.304,2.619,2.325,2.892,3.77,4.544,5.499,5.565,5.022
1997-01-24,2.296,2.652,2.381,2.921,3.848,4.547,5.469,5.536,4.971
1997-01-25,2.283,2.62,2.351,2.957,3.846,4.562,5.46,5.533,5.002
1997-01-26,2.285,2.637,2.376,2.977,3.89,4.56,5.414,5.515,5.002
1997-01-27,2.293,2.684,2.61,3.094,3.99,4.618,5.349,5.497,4.914
1997-01-28,2.277,2.72,2.598,3.1,3.997,4.616,5.396,5.493,4.909
1997-01-29,2.277,2.66,2.539,3.117,3.937,4.608,5.418,5.506,4.92
1997-01-30,2.299,2.715,2.577,3.137,3.953,4.618,5.389,5.495,4.86
1997-01-31,2.303,2.677,2.546,3.138,3.934,4.621,5.415,5.499,4.867
1997-02-01,2.262,2.67,2.558,3.171,3.977,4.658,5.413,5.505,4.882
1997-02-02,2.283,2.687,2.544,3.244,4.122,4.619,5.389,5.506,4.886
1997-02-03,2.32,2.72,2.551,3.24,4.15,4.638,5.406,5.503,4.907
1997-02-04,2.359,2.756,2.576,3.236,4.11,4.672,5.421,5.508,4.917
1997-02-05,2.352,2.745,2.573,3.229,4.069,4.701,5.447,5.522,4.953
1997-02-06,2.325,2.694,2.559,3.222,4.03,4.692,5.471,5.538,4.976
1997-02-07,2.341,2.722,2.571,3.232,4.04,4.678,5.485,5.559,4.966
1997-02-08,2.316,2.684,2.548,3.245,4.003,4.673,5.517,5.573,4.987
1997-02-09,2.329,2.726,2.531,3.218,3.999,4.647,5.511,5.579,4.985
1997-02-10,2.296,2.664,2.526,3.228,3.983,4.663,5.516,5.588,5
1997-02-11,2.275,2.641,2.503,3.202,3.995,4.654,5.514,5.599,4.997
1997-02-12,2.239,2.571,2.491,3.208,4.001,4.672,5.545,5.612,5.002
1997-02-13,2.244,2.558,2.478,3.195,4.037,4.666,5.564,5.64,5.003
1997-02-14,2.225,2.593,2.481,3.166,3.998,4.658,5.567,5.682,4.998
1997-02-15,2.2,2.585,2.476,3.147,3.949,4.653,5.564,5.727,4.997
1997-02-16,2.17,2.594,2.488,3.14,3.935,4.661,5.586,5.748,4.989
1997-02-17,2.167,2.548,2.488,3.152,3.915,4.649,5.585,5.771,4.988
1997-02-18,2.157,2.525,2.486,3.136,3.861,4.635,5.542,5.794,4.984
1997-02-19,2.104,2.52,2.479,3.111,3.869,4.612,5.507,5.794,4.983
1997-02-20,1.962,2.422,2.506,3.164,3.931,4.655,5.63,5.767,4.976
1997-02-21,2.058,2.468,2.557,3.221,4.091,4.661,5.762,5.722,4.958
1997-02-22,2.087,2.548,2.621,3.237,4.048,4.654,5.711,5.716,4.952
1997-02-23,1.914,2.49,2.672,3.334,4.082,4.693,5.738,5.702,4.953
1997-02-24,2.121,2.663,2.766,3.423,4.188,4.78,5.752,5.671,4.947
1997-02-25,2.098,2.609,2.744,3.403,4.083,4.725,5.729,5.68,4.951
1997-02-26,2.091,2.539,2.718,3.397,4.062,4.715,5.685,5.673,4.949
1997-02-27,2.054,2.486,2.719,3.39,4.001,4.667,5.674,5.66,4.958
1997-02-28,2.027,2.361,2.728,3.416,4.03,4.662,5.651,5.628,4.96
1997-03-01,2.044,2.34,2.741,3.429,4.031,4.623,5.641,5.595,4.962
1997-03-02,2.09,2.35,2.763,3.438,4.036,4.59,5.628,5.567,4.964
1997-03-03,2.091,2.424,2.826,3.476,4.04,4.582,5.621,5.554,4.965
1997-03-04,2.134,2.559,2.843,3.506,4.034,4.578,5.665,5.553,4.974
1997-03-05,2.133,2.473,2.799,3.477,3.997,4.558,5.648,5.539,4.974
1997-03-06,2.05,2.385,2.763,3.426,3.959,4.53,5.608,5.524,4.974
1997-03-07,1.875,2.126,2.768,3.41,3.944,4.475,5.535,5.511,4.973
1997-03-08,1.87,2.329,2.938,3.501,4.01,4.442,5.463,5.496,4.964
1997-03-09,1.983,2.326,2.884,3.463,3.961,4.417,5.478,5.51,4.971
1997-03-10,1.97,2.482,2.834,3.399,3.908,4.361,5.466,5.504,4.967
1997-03-11,1.859,2.199,2.761,3.355,3.846,4.297,5.395,5.484,4.978
1997-03-12,1.767,2.09,2.696,3.286,3.786,4.213,5.366,5.462,4.979
1997-03-13,1.661,1.981,2.624,3.206,3.703,4.136,5.387,5.5,4.989
1997-03-14,1.576,2.022,2.558,3.151,3.683,4.056,5.395,5.534,4.998
1997-03-15,1.732,2.34,2.539,3.123,3.754,4.024,5.384,5.583,5.028
1997-03-16,1.564,2.074,2.539,3.072,3.656,3.969,5.254,5.599,5.041
1997-03-17,1.382,1.944,2.388,2.988,3.574,3.864,5.215,5.593,5.057
1997-03-18,1.241,1.754,2.283,2.897,3.467,3.769,5.19,5.609,5.086
1997-03-19,1.116,1.532,2.199,2.834,3.385,3.706,5.175,5.644,5.089
1997-03-20,1.062,1.452,2.153,2.789,3.331,3.64,5.117,5.639,5.094
1997-03-21,0.855,1.241,2.113,2.747,3.271,3.602,5.066,5.631,5.088
1997-03-22,0.713,1.026,2.094,2.712,3.22,3.502,4.939,5.607,5.083
1997-03-23,0.717,0.948,2.114,2.716,3.223,3.472,4.931,5.611,5.084
1997-03-24,0.716,0.946,2.113,2.714,3.262,3.513,4.919,5.608,5.092
1997-03-25,0.855,1.081,2.135,2.749,3.223,3.486,4.993,5.627,5.104
1997-03-26,0.883,1.074,2.149,2.732,3.202,3.473,5.056,5.615,5.111
1997-03-27,0.836,1.018,2.129,2.68,3.199,3.471,5.038,5.574,5.104
1997-03-28,0.886,1.105,2.077,2.646,3.191,3.467,5.027,5.558,5.1
1997-03-29,0.852,1.068,2.031,2.607,3.167,3.488,5.033,5.553,5.101
1997-03-30,0.851,1.042,1.975,2.562,3.133,3.456,4.992,5.558,5.088
1997-03-31,0.75,0.924,1.949,2.522,3.135,3.473,5.021,5.572,5.088
1997-04-01,0.682,0.894,1.921,2.518,3.197,3.548,5.097,5.579,5.084
1997-04-02,0.645,0.941,1.961,2.576,3.353,3.749,5.262,5.552,5.077
1997-04-03,0.704,1.044,1.958,2.611,3.568,4.037,5.397,5.517,5.072
1997-04-04,0.689,1.089,2.011,2.732,3.701,4.299,5.526,5.504,5.092
1997-04-05,0.926,1.256,2.011,2.824,3.766,4.399,5.524,5.488,5.108
1997-04-06,1.158,1.377,2.008,2.857,3.738,4.384,5.48,5.505,5.119
1997-04-07,1.226,1.42,2.047,2.885,3.789,4.423,5.49,5.527,5.127
1997-04-08,1.197,1.367,2.047,2.866,3.791,4.439,5.491,5.557,5.127
1997-04-09,1.163,1.362,2.07,2.876,3.76,4.466,5.539,5.573,5.129
1997-04-10,1.166,1.387,2.089,2.911,3.799,4.516,5.636,5.612,5.125
1997-04-11,1.223,1.449,2.06,2.946,3.829,4.548,5.727,5.663,5.121
1997-04-12,1.257,1.471,2.056,2.975,3.895,4.569,5.801,5.735,5.132
1997-04-13,1.396,1.578,2.084,2.958,3.813,4.528,5.77,5.811,5.165
1997-04-14,1.288,1.524,2.163,2.991,3.879,4.581,5.767,5.866,5.177
1997-04-15,1.245,1.457,2.157,2.977,3.977,4.562,5.827,5.888,5.184
1997-04-16,1.242,1.527,2.083,2.95,3.858,4.501,5.835,5.9,5.209
1997-04-17,1.327,1.616,2,2.912,3.795,4.377,5.747,5.886,5.236
1997-04-18,1.25,1.496,2.049,2.924,3.762,4.367,5.587,5.897,5.256
1997-04-19,1.14,1.347,1.97,2.891,3.76,4.301,5.548,5.904,5.266
1997-04-20,1.035,1.323,1.99,2.874,3.75,4.178,5.533,5.896,5.257
1997-04-21,1.162,1.391,2.126,2.886,3.819,4.208,5.551,5.875,5.255
1997-04-22,1.257,1.521,2.142,2.931,3.795,4.312,5.53,5.858,5.266
1997-04-23,1.289,1.601,2.103,2.948,3.718,4.318,5.47,5.887,5.276
1997-04-24,1.307,1.589,2.08,2.952,3.657,4.291,5.447,5.946,5.278
1997-04-25,1.346,1.584,2.031,2.939,3.649,4.265,5.425,5.981,5.277
1997-04-26,1.388,1.594,1.978,2.906,3.621,4.216,5.415,6.004,5.276
1997-04-27,1.412,1.62,1.918,2.852,3.597,4.168,5.408,6.03,5.291
1997-04-28,1.452,1.655,1.834,2.798,3.543,4.109,5.426,6.054,5.312
1997-04-29,1.486,1.687,1.727,2.726,3.466,4.039,5.452,6.077,5.325
1997-04-30,1.477,1.71,1.704,2.701,3.442,3.994,5.474,6.095,5.319
1997-05-01,1.518,1.754,1.738,2.653,3.466,3.967,5.423,6.062,5.318
1997-05-02,1.51,1.736,1.641,2.572,3.357,3.894,5.399,6.045,5.31
1997-05-03,1.457,1.702,1.6,2.511,3.27,3.815,5.374,6.044,5.31
1997-05-04,1.398,1.637,1.59,2.474,3.235,3.754,5.349,6.031,5.308
1997-05-05,1.335,1.582,1.523,2.449,3.172,3.693,5.322,6.026,5.293
1997-05-06,1.296,1.521,1.486,2.378,3.155,3.636,5.291,6.009,5.289
1997-05-07,1.233,1.479,1.463,2.381,3.129,3.603,5.299,6.003,5.284
1997-05-08,1.233,1.457,1.468,2.376,3.173,3.629,5.344,6.002,5.268
1997-05-09,1.225,1.465,1.485,2.399,3.222,3.69,5.418,6.006,5.26
1997-05-10,1.233,1.472,1.507,2.422,3.283,3.765,5.489,6.006,5.249
1997-05-11,1.245,1.505,1.545,2.507,3.382,3.9,5.614,5.997,5.237
1997-05-12,1.257,1.524,1.597,2.548,3.439,3.983,5.671,5.999,5.237
1997-05-13,1.256,1.546,1.625,2.615,3.455,4.035,5.729,6.005,5.233
1997-05-14,1.235,1.54,1.664,2.649,3.488,4.068,5.767,6.011,5.235
1997-05-15,1.223,1.54,1.691,2.702,3.534,4.133,5.81,6.009,5.233
1997-05-16,1.227,1.541,1.705,2.718,3.551,4.15,5.816,6.013,5.245
1997-05-17,1.217,1.549,1.726,2.765,3.625,4.231,5.891,6.003,5.235
1997-05-18,1.246,1.546,1.732,2.709,3.657,4.278,5.875,6.012,5.233
1997-05-19,1.235,1.553,1.745,2.728,3.632,4.302,5.924,6,5.232
1997-05-20,1.234,1.551,1.737,2.721,3.663,4.333,5.935,5.996,5.221
1997-05-21,1.213,1.554,1.706,2.764,3.697,4.353,5.982,5.998,5.213
1997-05-22,1.21,1.564,1.729,2.78,3.828,4.446,6.033,6.017,5.203
1997-05-23,1.213,1.57,1.752,2.766,3.866,4.499,6.08,6.044,5.201
1997-05-24,1.214,1.57,1.761,2.781,3.891,4.547,6.143,6.061,5.196
1997-05-25,1.234,1.582,1.757,2.802,3.924,4.576,6.175,6.09,5.192
1997-05-26,1.271,1.604,1.752,2.837,3.937,4.565,6.214,6.126,5.194
1997-05-27,1.287,1.632,1.824,2.889,4.083,4.691,6.281,6.127,5.192
1997-05-28,1.365,1.723,1.87,2.917,4.154,4.759,6.332,6.142,5.196
1997-05-29,1.393,1.736,1.855,2.976,4.136,4.772,6.345,6.158,5.193
1997-05-30,1.431,1.77,1.863,3.005,4.137,4.768,6.355,6.174,5.192
1997-05-31,1.428,1.765,1.871,3.032,4.147,4.782,6.369,6.186,5.191
1997-06-01,1.445,1.787,1.864,3.005,4.107,4.773,6.361,6.189,5.189
1997-06-02,1.455,1.796,1.882,3.051,4.114,4.804,6.392,6.166,5.185
1997-06-03,1.468,1.812,1.89,3.051,4.101,4.789,6.373,6.153,5.174
1997-06-04,1.48,1.83,1.969,3.076,4.106,4.826,6.358,6.128,5.173
1997-06-05,1.467,1.828,1.919,3.016,4.15,4.796,6.317,6.099,5.171
1997-06-06,1.462,1.84,1.823,2.939,4.103,4.737,6.228,6.083,5.176
1997-06-07,1.465,1.847,1.752,2.85,4.028,4.665,6.12,6.084,5.178
1997-06-08,1.448,1.828,1.693,2.784,3.908,4.595,6.039,6.098,5.185
1997-06-09,1.425,1.8,1.634,2.736,3.828,4.541,5.981,6.108,5.191
1997-06-10,1.401,1.783,1.598,2.721,3.787,4.518,5.93,6.119,5.196
1997-06-11,1.373,1.759,1.579,2.721,3.788,4.509,5.884,6.118,5.197
1997-06-12,1.361,1.746,1.572,2.747,3.81,4.51,5.829,6.112,5.2
1997-06-13,1.332,1.737,1.588,2.768,3.812,4.501,5.772,6.097,5.203
1997-06-14,1.34,1.743,1.595,2.75,3.834,4.509,5.733,6.087,5.205
1997-06-15,1.35,1.737,1.575,2.701,3.805,4.492,5.707,6.069,5.204
1997-06-16,1.338,1.73,1.575,2.705,3.78,4.487,5.688,6.058,5.202
1997-06-17,1.332,1.735,1.56,2.714,3.76,4.473,5.677,6.049,5.201
1997-06-18,1.323,1.72,1.548,2.687,3.725,4.445,5.645,6.031,5.197
1997-06-19,1.321,1.719,1.555,2.665,3.689,4.428,5.592,6.022,5.196
1997-06-20,1.357,1.732,1.574,2.647,3.646,4.41,5.514,6.015,5.192
1997-06-21,1.347,1.723,1.56,2.667,3.617,4.379,5.449,6.003,5.185
1997-06-22,1.353,1.742,1.54,2.699,3.607,4.373,5.398,6.009,5.188
1997-06-23,1.386,1.74,1.541,2.661,3.598,4.351,5.345,5.999,5.18
1997-06-24,1.412,1.751,1.583,2.652,3.59,4.345,5.311,6.003,5.179
1997-06-25,1.398,1.739,1.564,2.694,3.58,4.345,5.32,6.023,5.184
1997-06-26,1.41,1.74,1.55,2.687,3.613,4.363,5.364,6.062,5.188
1997-06-27,1.42,1.722,1.551,2.666,3.647,4.371,5.425,6.092,5.196
1997-06-28,1.423,1.721,1.589,2.697,3.727,4.401,5.521,6.117,5.2
1997-06-29,1.49,1.799,1.69,2.765,3.883,4.437,5.659,6.132,5.207
1997-06-30,1.455,1.761,1.705,2.801,3.845,4.463,5.657,6.146,5.213
1997-07-01,1.412,1.748,1.682,2.84,3.852,4.5,5.681,6.172,5.227
1997-07-02,1.384,1.714,1.674,2.847,3.878,4.516,5.689,6.185,5.233
1997-07-03,1.372,1.702,1.675,2.863,3.881,4.541,5.7,6.201,5.236
1997-07-04,1.362,1.69,1.677,2.862,3.893,4.558,5.708,6.209,5.233
1997-07-05,1.366,1.699,1.678,2.858,3.89,4.576,5.729,6.223,5.236
1997-07-06,1.37,1.703,1.685,2.81,3.861,4.568,5.709,6.22,5.219
1997-07-07,1.383,1.722,1.662,2.827,3.816,4.568,5.711,6.222,5.211
1997-07-08,1.387,1.731,1.634,2.81,3.795,4.552,5.683,6.22,5.196
1997-07-09,1.389,1.74,1.614,2.798,3.8,4.56,5.667,6.232,5.188
1997-07-10,1.367,1.705,1.588,2.739,3.787,4.538,5.66,6.243,5.181
1997-07-11,1.357,1.682,1.574,2.67,3.746,4.519,5.666,6.249,5.17
1997-07-12,1.34,1.659,1.596,2.643,3.714,4.49,5.654,6.243,5.152
1997-07-13,1.308,1.638,1.561,2.661,3.663,4.479,5.646,6.255,5.144
1997-07-14,1.295,1.621,1.521,2.66,3.686,4.479,5.659,6.277,5.143
1997-07-15,1.288,1.607,1.5,2.639,3.696,4.459,5.634,6.298,5.144
1997-07-16,1.25,1.591,1.513,2.68,3.676,4.402,5.614,6.309,5.146
1997-07-17,1.277,1.619,1.512,2.682,3.707,4.442,5.633,6.361,5.166
1997-07-18,1.294,1.588,1.467,2.592,3.723,4.401,5.631,6.369,5.162
1997-07-19,1.277,1.576,1.451,2.568,3.67,4.391,5.636,6.369,5.161
1997-07-20,1.247,1.555,1.447,2.557,3.634,4.375,5.634,6.364,5.152
1997-07-21,1.208,1.527,1.448,2.563,3.605,4.369,5.619,6.353,5.136
1997-07-22,1.157,1.499,1.438,2.618,3.621,4.378,5.632,6.35,5.127
1997-07-23,1.118,1.461,1.428,2.655,3.663,4.389,5.663,6.349,5.124
1997-07-24,1.116,1.451,1.398,2.639,3.693,4.345,5.662,6.35,5.129
1997-07-25,1.116,1.447,1.362,2.584,3.668,4.291,5.643,6.347,5.137
1997-07-26,1.119,1.447,1.323,2.503,3.614,4.238,5.618,6.336,5.14
1997-07-27,1.121,1.451,1.294,2.466,3.557,4.198,5.615,6.321,5.145
1997-07-28,1.146,1.479,1.262,2.436,3.523,4.156,5.615,6.305,5.153
1997-07-29,1.157,1.479,1.261,2.365,3.453,4.105,5.556,6.277,5.151
1997-07-30,1.133,1.451,1.258,2.365,3.377,4.06,5.518,6.254,5.138
1997-07-31,1.162,1.5,1.252,2.447,3.399,4.073,5.535,6.245,5.13
1997-08-01,1.206,1.546,1.266,2.459,3.423,4.089,5.527,6.232,5.117
1997-08-02,1.265,1.592,1.302,2.471,3.45,4.125,5.521,6.216,5.108
1997-08-03,1.319,1.614,1.349,2.479,3.461,4.161,5.536,6.198,5.094
1997-08-04,1.384,1.661,1.405,2.516,3.463,4.209,5.563,6.193,5.078
1997-08-05,1.452,1.71,1.441,2.568,3.487,4.255,5.598,6.198,5.064
1997-08-06,1.524,1.768,1.524,2.6,3.563,4.313,5.648,6.201,5.06
1997-08-07,1.555,1.794,1.608,2.631,3.623,4.366,5.679,6.206,5.073
1997-08-08,1.568,1.806,1.647,2.652,3.641,4.395,5.693,6.22,5.088
1997-08-09,1.573,1.811,1.642,2.675,3.622,4.375,5.701,6.241,5.102
1997-08-10,1.582,1.834,1.627,2.695,3.643,4.374,5.714,6.269,5.118
1997-08-11,1.582,1.837,1.645,2.677,3.675,4.399,5.724,6.279,5.131
1997-08-12,1.577,1.838,1.687,2.702,3.701,4.428,5.741,6.286,5.146
1997-08-13,1.568,1.833,1.698,2.717,3.67,4.406,5.748,6.302,5.159
1997-08-14,1.554,1.837,1.673,2.726,3.645,4.354,5.747,6.331,5.174
1997-08-15,1.54,1.835,1.665,2.734,3.66,4.322,5.76,6.36,5.192
1997-08-16,1.536,1.844,1.691,2.713,3.731,4.331,5.766,6.369,5.207
1997-08-17,1.52,1.827,1.703,2.71,3.719,4.34,5.789,6.377,5.222
1997-08-18,1.503,1.806,1.714,2.695,3.706,4.352,5.797,6.384,5.231
1997-08-19,1.471,1.768,1.706,2.714,3.688,4.328,5.817,6.399,5.247
1997-08-20,1.459,1.75,1.69,2.742,3.698,4.312,5.849,6.41,5.26
