"Date","6 m","8 m","10 m","11 m","16 m","22 m"
2000-04-05,3.204,3.538,3.37,3.063,3.569,3.453
2000-04-06,3.376,3.566,3.398,3.402,3.819,3.577
2000-04-07,3.752,3.806,3.621,3.648,4.118,3.832
2000-04-08,3.952,4.144,3.981,3.859,4.244,4.122
2000-04-09,3.715,4.293,4.144,3.839,4.349,4.328
2000-04-10,2.531,4.278,4.154,3.837,4.571,4.571
2000-04-11,2.763,4.267,4.164,4.171,4.743,4.729
2000-04-12,3.177,4.302,4.318,4.276,4.875,4.88
2000-04-13,3.214,4.149,4.281,4.28,4.913,4.991
2000-04-14,3.608,4.169,4.234,4.406,4.989,5.091
2000-04-15,3.903,4.371,4.333,4.446,5.017,5.17
2000-04-16,4.274,4.666,4.526,4.58,5.07,5.143
2000-04-17,4.287,4.669,4.812,4.749,5.13,5.144
2000-04-18,4.401,4.865,5.218,4.992,5.2,5.224
2000-04-19,4.409,4.883,5.253,5.025,5.25,5.281
2000-04-20,4.037,4.567,5.119,4.857,5.177,5.181
2000-04-21,3.988,4.498,5.209,4.928,5.165,5.069
2000-04-22,4.201,4.662,5.278,5.038,5.222,5.097
2000-04-23,4.161,4.677,5.146,4.926,5.231,5.155
2000-04-24,4.12,4.754,5.107,4.859,5.244,5.164
2000-04-25,4.279,4.84,5.261,4.966,5.292,5.166
2000-04-26,4.361,4.812,5.384,5.144,5.305,5.217
2000-04-27,4.174,4.67,5.301,5.115,5.267,5.257
2000-04-28,4.301,4.814,5.372,5.126,5.362,5.278
2000-04-29,4.565,5.014,5.508,5.241,5.485,5.368
2000-04-30,4.831,5.214,5.612,5.334,5.558,5.403
2000-05-01,4.952,5.378,5.768,5.522,5.611,5.42
2000-05-02,4.983,5.371,5.672,5.536,5.655,5.475
2000-05-03,4.883,5.285,5.666,5.567,5.677,5.5
2000-05-04,5.202,5.585,5.953,5.86,5.905,5.665
2000-05-05,5.378,5.759,5.829,5.887,6.03,5.844
2000-05-06,5.679,6.049,6.046,6.041,6.202,5.97
2000-05-07,5.97,6.276,6.244,6.188,6.303,6.049
2000-05-08,5.962,6.336,6.267,6.167,6.394,6.151
2000-05-09,6.397,6.685,6.555,6.38,6.523,6.186
2000-05-10,6.477,6.735,6.725,6.394,6.498,6.203
2000-05-11,6.397,6.672,6.696,6.374,6.425,6.124
2000-05-12,6.294,6.703,6.699,6.374,6.408,6.027
2000-05-13,6.483,6.909,6.93,6.604,6.444,6.012
2000-05-14,6.703,7.055,7.07,6.738,6.519,6.076
2000-05-15,6.847,7.134,7.145,6.754,6.564,6.065
2000-05-16,7.035,7.408,7.303,6.881,6.632,6.071
2000-05-17,7.298,7.776,7.424,7.059,6.714,6.167
2000-05-18,7.555,7.91,7.575,7.213,6.881,6.341
2000-05-19,7.654,7.985,7.605,7.33,7.166,6.629
2000-05-20,7.919,8.187,7.828,7.47,7.237,6.698
2000-05-21,8.199,8.415,8.072,7.541,7.273,6.763
2000-05-22,8.498,8.797,8.388,7.72,7.434,6.857
2000-05-23,8.646,8.786,8.466,7.798,7.518,6.898
2000-05-24,8.786,8.732,8.448,7.773,7.478,6.782
2000-05-25,8.891,8.923,8.555,7.872,7.525,6.784
2000-05-26,9.025,9.229,8.745,8.096,7.657,6.904
2000-05-27,9.347,9.549,9.093,8.478,7.96,7.169
2000-05-28,9.595,9.918,9.379,8.814,8.171,7.396
2000-05-29,9.742,10.092,9.504,9.021,8.152,7.442
2000-05-30,9.862,10.299,9.602,9.081,8.091,7.388
2000-05-31,10.101,10.526,9.892,9.226,8.31,7.492
2000-06-01,10.369,10.58,10.138,9.371,8.545,7.711
2000-06-02,10.71,10.923,10.48,9.678,8.834,7.974
2000-06-03,11.048,11.267,10.733,9.852,9.049,8.203
2000-06-04,11.358,11.565,11.098,10.171,9.256,8.39
2000-06-05,11.661,11.883,11.426,10.431,9.506,8.614
2000-06-06,11.967,12.012,11.465,10.35,9.56,8.689
2000-06-07,11.577,11.737,11.133,9.845,9.304,8.567
2000-06-08,11.534,11.686,11.127,9.958,9.233,8.376
2000-06-09,11.788,11.904,11.401,10.408,9.6,8.677
2000-06-10,11.985,12.059,11.525,10.976,10.021,9.052
2000-06-11,12.03,12.178,11.724,11.163,10.08,9.208
2000-06-12,12.142,12.4,11.852,11.219,10.172,9.323
2000-06-13,12.464,12.731,12.091,11.319,10.338,9.424
2000-06-14,12.812,12.991,12.344,11.49,10.524,9.527
2000-06-15,13.026,13.191,12.567,11.61,10.727,9.611
2000-06-16,13.299,13.328,12.729,11.718,10.998,9.759
2000-06-17,13.824,13.75,13.091,12.119,11.504,10.055
2000-06-18,14.248,14.16,13.465,12.797,12.232,10.5
2000-06-19,14.561,14.585,13.829,13.139,12.192,10.875
2000-06-20,14.822,14.886,14.177,13.236,12.263,11.18
2000-06-21,15.159,15.214,14.588,13.465,12.473,11.457
2000-06-22,15.26,15.255,14.699,13.546,12.734,11.648
2000-06-23,15.224,15.094,14.633,13.696,13.308,11.896
2000-06-24,15.339,15.298,14.814,14.091,13.433,12.161
2000-06-25,15.55,15.543,15.021,14.102,13.375,12.422
2000-06-26,15.706,15.62,15.181,14.275,13.688,12.713
2000-06-27,15.902,15.837,15.373,14.583,13.926,12.95
2000-06-28,16.157,16.079,15.611,14.787,14.097,13.199
2000-06-29,16.346,16.331,15.859,14.998,14.283,13.456
2000-06-30,16.513,16.449,15.931,14.8,14.443,13.73
2000-07-01,16.686,16.655,16.093,14.906,14.683,13.996
2000-07-02,16.864,16.827,16.338,15.14,14.943,14.232
2000-07-03,17.06,16.998,16.433,15.257,15.151,14.386
2000-07-04,17.19,17.123,16.55,15.445,15.31,14.405
2000-07-05,17.273,17.154,16.604,15.572,15.496,14.389
2000-07-06,17.166,17.085,16.625,15.956,15.801,14.615
2000-07-07,17.061,17.089,16.666,16.327,16.074,14.964
2000-07-08,17.237,17.292,16.858,16.399,16.096,15.177
2000-07-09,17.242,17.445,17.099,16.564,16.155,15.379
2000-07-10,16.968,17.089,16.99,16.536,16.394,15.649
2000-07-11,16.77,16.791,16.662,16.285,16.631,15.734
2000-07-12,16.901,17.01,16.754,16.697,16.798,15.83
2000-07-13,17.065,17.277,17.088,17.055,16.869,15.79
2000-07-14,17.335,17.547,17.464,17.193,16.926,15.438
2000-07-15,17.601,17.746,17.578,17.145,16.796,14.695
2000-07-16,17.857,17.898,17.694,16.927,16.277,13.537
2000-07-17,17.825,17.907,17.652,16.441,14.984,11.592
2000-07-18,17.851,18.001,17.573,16.287,13.751,9.757
2000-07-19,18.157,18.231,17.749,16.594,13.671,9.453
2000-07-20,18.308,18.324,17.963,17.304,14.752,10.143
2000-07-21,18.419,18.511,18.095,17.714,15.355,11.154
2000-07-22,18.603,18.753,18.372,17.925,15.764,12.044
2000-07-23,18.797,18.924,18.536,17.984,16.183,12.849
2000-07-24,18.925,19.048,18.66,18.101,16.49,13.352
2000-07-25,19.129,19.245,18.839,18.164,16.539,13.395
2000-07-26,19.285,19.353,18.954,18.027,16.207,12.836
2000-07-27,19.432,19.443,18.985,17.788,15.511,11.694
2000-07-28,19.351,19.33,18.842,17.296,14.392,10.431
2000-07-29,19.267,19.29,18.772,16.819,13.312,9.543
2000-07-30,19.487,19.536,18.806,16.67,12.943,9.308
2000-07-31,19.554,19.832,18.588,16.656,12.687,9.227
2000-08-01,19.777,20.147,18.595,16.879,12.687,9.35
2000-08-02,19.95,20.268,18.732,16.948,12.649,9.523
2000-08-03,19.961,20.039,18.969,16.923,12.778,9.753
2000-08-04,20.081,20.129,19.211,17.33,13.501,10.302
2000-08-05,20.12,20.177,19.381,18.161,14.577,11.177
2000-08-06,20.148,20.256,19.559,18.653,15.348,12.111
2000-08-07,20.185,20.295,19.646,18.962,16.14,13.054
2000-08-08,20.224,20.283,19.655,19.186,16.961,13.964
2000-08-09,20.392,20.473,19.847,19.482,17.476,14.741
2000-08-10,20.537,20.598,20,19.467,17.682,15.229
2000-08-11,20.504,20.583,20.042,19.597,17.943,15.522
2000-08-12,20.558,20.73,20.154,19.539,17.752,15.469
2000-08-13,20.433,20.651,20.118,19.24,17.275,14.756
2000-08-14,20.396,20.647,19.963,18.873,16.363,13.153
2000-08-15,20.454,20.659,19.834,18.475,15.047,11.549
2000-08-16,20.483,20.618,19.841,18.136,14.049,10.519
2000-08-17,20.509,20.558,19.953,18.048,13.809,10.281
2000-08-18,20.421,20.463,19.969,18.445,14.264,10.645
2000-08-19,20.277,20.369,19.86,18.853,15.077,11.424
2000-08-20,20.166,20.292,19.849,18.796,15.512,11.989
2000-08-21,20.132,20.304,19.975,19.067,16.037,12.732
2000-08-22,19.897,20.092,19.747,19.26,16.661,13.477
2000-08-23,19.823,20.012,19.585,19.367,17.183,13.936
2000-08-24,19.741,19.936,19.558,19.504,17.697,14.119
2000-08-25,19.629,19.813,19.507,19.541,18.033,14.242
2000-08-26,19.761,19.947,19.607,19.744,18.089,14.741
2000-08-27,19.917,20.077,19.719,19.847,18.343,15.39
2000-08-28,20.021,20.187,19.816,19.958,18.558,15.83
2000-08-29,19.898,20.086,19.746,19.902,18.54,15.942
2000-08-30,19.857,20.045,19.771,19.901,18.559,15.729
2000-08-31,19.788,19.972,19.682,19.943,18.732,15.429
2000-09-01,19.841,20.02,19.71,20.007,18.752,15.254
2000-09-02,19.707,19.92,19.61,19.983,19.078,15.685
2000-09-03,19.558,19.786,19.599,19.834,18.525,15.463
2000-09-04,19.607,19.834,19.664,19.72,18.174,14.753
2000-09-05,19.041,19.256,19.208,19.401,17.512,13.607
2000-09-06,18.223,18.482,18.5,18.968,17.197,13.021
2000-09-07,17.91,18.207,18.266,18.817,16.999,12.353
2000-09-08,17.752,18.067,18.121,18.735,17.21,11.918
2000-09-09,17.808,18.119,18.075,18.566,17.526,12.841
2000-09-10,17.963,18.217,18.133,18.49,17.404,13.639
2000-09-11,18.049,18.279,18.258,18.365,17.073,14.08
2000-09-12,18.081,18.302,18.256,18.304,17.073,14.416
2000-09-13,18.05,18.289,18.182,18.319,17.324,14.776
2000-09-14,18.054,18.286,18.156,18.302,17.463,15.049
2000-09-15,18.18,18.368,18.224,18.182,17.135,15.032
2000-09-16,18.062,18.322,18.201,17.93,16.859,14.612
2000-09-17,17.721,18.025,17.943,17.885,16.886,14.145
2000-09-18,17.423,17.588,17.558,17.744,17.303,14.877
2000-09-19,17.37,17.5,17.413,17.474,17.409,15.499
2000-09-20,17.403,17.549,17.425,17.465,17.402,15.858
2000-09-21,17.545,17.7,17.543,17.518,17.365,16.118
2000-09-22,17.529,17.656,17.494,17.531,17.413,16.316
2000-09-23,17.11,17.245,17.15,17.261,17.454,16.557
2000-09-24,16.803,17.001,16.958,17.058,17.147,16.746
2000-09-25,16.463,16.698,16.71,16.813,16.917,16.84
2000-09-26,16.056,16.29,16.414,16.532,16.676,16.727
2000-09-27,15.786,16.011,16.203,16.426,16.607,16.135
2000-09-28,15.83,16.064,16.308,16.547,16.507,15.378
2000-09-29,15.625,15.853,16.081,16.471,16.112,14.194
2000-09-30,15.248,15.477,15.754,16.241,15.509,13.013
2000-10-01,15.126,15.35,15.668,16.219,15.671,12.72
2000-10-02,15.251,15.462,15.738,16.226,15.592,12.715
2000-10-03,15.47,15.649,15.884,16.163,15.025,12.346
2000-10-04,15.524,15.691,15.92,16.03,14.582,11.695
2000-10-05,15.446,15.599,15.769,15.979,14.861,11.891
2000-10-06,15.274,15.447,15.685,15.848,14.669,11.879
2000-10-07,15.147,15.335,15.622,15.63,14.08,11.27
2000-10-08,14.994,15.193,15.619,15.414,13.509,10.631
2000-10-09,14.627,14.823,15.276,15.183,13.346,10.357
2000-10-10,14.333,14.529,14.895,14.727,12.51,9.813
2000-10-11,13.752,14.056,14.438,14.591,13.292,10.161
2000-10-12,13.121,13.517,14.016,14.038,13.71,11.743
2000-10-13,13.01,13.342,13.841,13.734,13.366,12.46
2000-10-14,13.089,13.393,13.785,13.68,13.342,12.819
2000-10-15,13.175,13.427,13.709,13.629,13.353,13.04
2000-10-16,12.837,13.029,13.375,13.364,13.203,13.126
2000-10-17,12.569,12.718,13.167,13.215,13.262,13.142
2000-10-18,12.613,12.782,13.217,13.302,13.327,13.079
2000-10-19,12.583,12.728,13.075,13.242,13.21,12.797
2000-10-20,12.241,12.389,12.818,12.972,13.068,12.536
2000-10-21,12.015,12.193,12.742,12.786,12.997,12.669
2000-10-22,11.975,12.232,12.661,12.671,12.732,12.747
2000-10-23,11.475,11.681,12.203,12.219,12.239,12.605
2000-10-24,11.195,11.387,11.969,11.998,12.082,12.482
2000-10-25,11.105,11.366,11.932,11.918,11.974,12.403
2000-10-26,11.179,11.431,11.935,11.915,11.915,12.285
2000-10-27,11.348,11.598,11.997,11.989,11.995,12.187
2000-10-28,11.558,11.789,12.086,12.046,12.041,12.025
2000-10-29,11.427,11.595,11.946,11.991,12.028,11.84
2000-10-30,11.343,11.512,11.904,11.991,11.997,11.631
2000-10-31,11.15,11.299,11.664,11.882,11.634,11.046
2000-11-01,11.11,11.351,11.451,11.605,10.909,10.142
2000-11-02,11.116,11.45,11.308,11.246,10.158,9.381
2000-11-03,11.02,11.351,11.095,10.863,9.646,9.011
2000-11-04,10.866,11.149,10.838,10.561,9.386,8.942
2000-11-05,10.807,11.049,10.625,10.395,9.252,8.929
2000-11-06,10.781,11.004,10.452,10.28,9.183,8.858
2000-11-07,10.698,10.914,10.2,10.109,9.133,8.816
2000-11-08,10.603,10.81,10.03,9.957,9.079,8.788
2000-11-09,10.385,10.558,9.936,9.834,9.008,8.799
2000-11-10,10.202,10.344,9.783,9.71,8.955,8.835
2000-11-11,10.138,10.247,9.61,9.606,8.94,8.866
2000-11-12,10.034,10.114,9.463,9.496,8.933,8.865
2000-11-13,9.886,9.924,9.392,9.396,8.931,8.872
2000-11-14,9.739,9.741,9.281,9.318,8.932,8.893
2000-11-15,9.68,9.652,9.29,9.296,8.937,8.915
2000-11-16,9.494,9.452,9.287,9.264,8.959,8.958
2000-11-17,8.982,9.001,9.018,9.061,8.913,8.976
2000-11-18,8.72,8.724,8.866,8.875,8.739,8.94
2000-11-19,8.192,8.063,8.54,8.454,8.277,8.829
2000-11-20,8.077,7.87,8.436,8.3,8.212,8.858
2000-11-21,7.982,7.7,8.25,8.281,8.368,8.813
2000-11-22,7.698,7.455,8.145,8.162,8.409,8.833
2000-11-23,7.308,7.058,7.85,7.936,8.392,8.922
2000-11-24,6.97,6.687,7.543,7.735,8.316,8.792
2000-11-25,6.792,6.454,7.393,7.651,8.179,8.611
2000-11-26,6.611,6.247,7.21,7.542,8.057,8.489
2000-11-27,6.798,6.339,7.107,7.487,7.879,8.255
2000-11-28,7.03,6.548,7.152,7.485,7.832,8.172
2000-11-29,7.062,6.687,7.246,7.457,7.826,8.286
2000-11-30,7.027,6.671,7.183,7.384,7.757,8.237
2000-12-01,6.511,6.298,6.587,6.877,7.363,7.943
2000-12-02,6.208,5.936,6.304,6.379,6.742,7.441
2000-12-03,5.757,5.31,5.915,6.041,6.312,6.971
2000-12-04,5.292,4.673,5.624,5.672,5.923,6.344
2000-12-05,5.088,4.469,5.484,5.508,5.704,6.145
2000-12-06,4.914,4.419,5.206,5.232,5.324,5.987
2000-12-07,4.324,4.159,4.839,4.82,4.7,5.411
2000-12-08,3.813,3.637,4.316,4.324,4.225,4.991
2000-12-09,3.334,2.818,3.746,3.699,3.723,4.255
2000-12-10,2.773,1.832,3.115,3.061,3.268,3.426
2000-12-11,2.746,1.472,2.821,2.809,3.1,3.109
2000-12-12,2.756,1.737,2.835,2.779,3.01,3.289
2000-12-13,2.49,1.948,2.655,2.624,2.653,2.969
2000-12-14,2.21,1.79,2.351,2.396,2.468,2.851
2000-12-15,2.187,1.725,2.148,2.218,2.352,3.012
2000-12-16,2.145,1.673,2.063,2.095,2.309,3.177
2000-12-17,2.248,1.691,1.971,2.051,2.372,3.286
2000-12-18,2.794,1.899,2.017,2.104,2.397,2.931
2000-12-19,2.482,1.937,2.039,2.054,2.066,2.299
2000-12-20,2.235,1.896,2.013,2.008,2.11,2.613
2000-12-21,2,1.751,1.907,1.907,2.002,2.38
2000-12-22,1.843,1.555,1.811,1.774,1.937,2.343
2000-12-23,1.79,1.465,1.742,1.724,1.967,2.684
2000-12-24,1.337,0.889,1.369,1.328,1.573,1.962
2000-12-25,1.024,0.475,1.115,1.093,1.42,1.731
2000-12-26,0.566,-0.043,0.713,0.751,1.157,1.424
2000-12-27,0.274,-0.455,0.444,0.51,0.912,1.041
2000-12-28,0.321,-0.409,0.371,0.51,0.837,0.864
2000-12-29,0.403,-0.278,0.319,0.488,0.831,0.815
2000-12-30,0.586,-0.088,0.346,0.51,0.877,0.833
2000-12-31,0.699,0.083,0.395,0.524,0.865,0.999
2001-01-01,0.727,0.185,0.388,0.508,0.79,1.039
2001-01-02,0.623,0.191,0.355,0.462,0.705,0.924
2001-01-03,0.511,0.146,0.281,0.421,0.651,0.916
2001-01-04,0.373,0.049,0.208,0.37,0.589,0.968
2001-01-05,0.257,-0.058,0.091,0.28,0.473,0.93
2001-01-06,0.255,-0.046,0.098,0.241,0.452,1.082
2001-01-07,0.324,-0.011,0.07,0.232,0.577,1.338
2001-01-08,0.201,-0.05,0.046,0.156,0.533,1.428
2001-01-09,0.234,-0.009,0.122,0.199,0.651,1.601
2001-01-10,0.197,-0.027,0.12,0.241,0.79,1.751
2001-01-11,-0.135,-0.35,-0.182,0.057,0.779,1.898
2001-01-12,-0.342,-0.616,-0.335,-0.174,0.404,1.468
2001-01-13,-0.581,-0.945,-0.51,-0.451,0.076,1.149
2001-01-14,-0.659,-1.061,-0.576,-0.531,-0.075,0.806
2001-01-15,-0.674,-1.061,-0.58,-0.575,-0.298,0.537
2001-01-16,-0.633,-1.014,-0.634,-0.585,-0.2,0.758
2001-01-17,-0.54,-0.922,-0.651,-0.57,-0.126,0.826
2001-01-18,-0.609,-0.959,-0.683,-0.585,-0.075,1.056
2001-01-19,-0.711,-1.047,-0.759,-0.605,-0.006,1.148
2001-01-20,-0.692,-1.026,-0.792,-0.634,-0.043,1.116
2001-01-21,-0.796,-1.082,-0.866,-0.659,0.106,1.248
2001-01-22,-1.027,-1.209,-1.085,-0.831,0.229,1.382
2001-01-23,-1.093,-1.274,-1.104,-0.941,-0.065,1.132
2001-01-24,-1.095,-1.27,-1.126,-0.971,-0.288,0.83
2001-01-25,-1.029,-1.194,-1.058,-0.915,-0.183,0.968
2001-01-26,-0.963,-1.091,-0.944,-0.8,0.018,1.125
2001-01-27,-0.876,-0.981,-0.826,-0.655,0.23,1.317
2001-01-28,-0.896,-0.984,-0.787,-0.579,0.361,1.38
2001-01-29,-1.108,-1.158,-0.889,-0.633,0.369,1.541
2001-01-30,-1.18,-1.251,-0.973,-0.738,0.229,1.348
2001-01-31,-1.15,-1.264,-1.04,-0.865,-0.074,0.851
2001-02-01,-1.17,-1.244,-1.048,-0.868,-0.056,0.847
2001-02-02,-1.135,-1.179,-1.008,-0.79,0.087,0.953
2001-02-03,-1.077,-1.127,-0.954,-0.707,0.212,1.123
2001-02-04,-1.082,-1.137,-0.9,-0.67,0.281,1.222
2001-02-05,-1.047,-1.164,-0.884,-0.642,0.295,1.271
2001-02-06,-1.172,-1.282,-1.058,-0.656,0.295,0.995
2001-02-07,-1.288,-1.323,-1.231,-0.818,0.088,0.94
2001-02-08,-1.277,-1.343,-1.29,-1.133,-0.553,0.419
2001-02-09,-1.266,-1.348,-1.266,-1.113,-0.713,0.095
2001-02-10,-1.252,-1.33,-1.278,-1.121,-0.751,-0.009
2001-02-11,-1.219,-1.349,-1.355,-1.251,-1.197,-0.815
2001-02-12,-1.2,-1.336,-1.327,-1.277,-1.286,-1.088
2001-02-13,-1.202,-1.321,-1.328,-1.309,-1.312,-1.121
2001-02-14,-1.183,-1.279,-1.308,-1.281,-1.288,-1.007
2001-02-15,-1.156,-1.248,-1.282,-1.267,-1.274,-0.945
2001-02-16,-1.136,-1.229,-1.264,-1.264,-1.284,-0.962
2001-02-17,-1.112,-1.209,-1.255,-1.266,-1.244,-0.729
2001-02-18,-1.132,-1.203,-1.247,-1.27,-1.288,-0.894
2001-02-19,-1.117,-1.188,-1.234,-1.264,-1.318,-1.077
2001-02-20,-1.091,-1.165,-1.226,-1.278,-1.348,-1.198
2001-02-21,-1.077,-1.158,-1.219,-1.292,-1.403,-1.213
2001-02-22,-1.057,-1.137,-1.195,-1.283,-1.403,-1.272
2001-02-23,-1.078,-1.16,-1.209,-1.282,-1.394,-1.261
2001-02-24,-1.147,-1.219,-1.251,-1.297,-1.307,-1.047
2001-02-25,-1.195,-1.251,-1.265,-1.297,-1.313,-1.076
2001-02-26,-1.204,-1.277,-1.277,-1.311,-1.31,-1.003
2001-02-27,-1.187,-1.278,-1.268,-1.319,-1.299,-0.948
2001-02-28,-1.18,-1.266,-1.275,-1.319,-1.285,-0.856
2001-03-01,-1.182,-1.299,-1.303,-1.334,-1.307,-1.063
2001-03-02,-1.186,-1.325,-1.32,-1.348,-1.302,-1.076
2001-03-03,-1.188,-1.33,-1.328,-1.338,-1.259,-1.03
2001-03-04,-1.193,-1.333,-1.328,-1.338,-1.192,-0.802
2001-03-05,-1.2,-1.33,-1.32,-1.32,-1.035,-0.553
2001-03-06,-1.277,-1.378,-1.35,-1.26,-0.8,-0.501
2001-03-07,-1.289,-1.41,-1.385,-1.198,-0.554,-0.426
2001-03-08,-1.205,-1.331,-1.255,-1.121,-0.543,-0.42
2001-03-09,-1.035,-1.195,-1.047,-0.952,-0.444,-0.374
2001-03-10,-0.971,-1.184,-1.038,-0.934,-0.439,-0.371
2001-03-11,-0.974,-1.299,-1.151,-0.984,-0.505,-0.387
2001-03-12,-1.166,-1.393,-1.34,-1.163,-0.609,-0.366
2001-03-13,-1.219,-1.386,-1.36,-1.238,-0.709,-0.379
2001-03-14,-1.214,-1.375,-1.356,-1.251,-0.737,-0.455
2001-03-15,-1.267,-1.389,-1.355,-1.29,-0.85,-0.479
2001-03-16,-1.262,-1.383,-1.346,-1.323,-0.99,-0.537
2001-03-17,-1.202,-1.355,-1.314,-1.324,-1.023,-0.527
2001-03-18,-1.101,-1.277,-1.297,-1.297,-0.931,-0.464
2001-03-19,-1.051,-1.233,-1.284,-1.253,-0.82,-0.444
2001-03-20,-0.993,-1.176,-1.236,-1.157,-0.672,-0.386
2001-03-21,-0.877,-1.09,-1.149,-1.022,-0.471,-0.24
2001-03-22,-0.854,-1.071,-1.077,-0.924,-0.335,-0.14
2001-03-23,-0.897,-1.195,-1.118,-0.831,-0.29,-0.115
2001-03-24,-0.633,-0.989,-1.016,-0.771,-0.239,0.016
2001-03-25,-0.473,-0.901,-0.993,-0.841,-0.321,0.07
2001-03-26,-0.625,-0.88,-0.902,-0.961,-0.54,0.051
2001-03-27,-0.514,-0.628,-0.614,-0.786,-0.363,0.144
2001-03-28,-0.441,-0.504,-0.454,-0.653,-0.236,0.204
2001-03-29,-0.543,-0.644,-0.437,-0.516,-0.155,0.229
2001-03-30,-0.42,-0.322,-0.205,-0.304,0.004,0.322
2001-03-31,-0.55,-0.453,-0.172,-0.318,0.064,0.312
2001-04-01,-0.506,-0.403,-0.054,-0.249,0.187,0.421
2001-04-02,-0.386,-0.414,0.088,-0.096,0.336,0.498
2001-04-03,-0.25,-0.338,0.147,0.087,0.462,0.592
2001-04-04,-0.145,-0.165,0.243,0.276,0.579,0.725
2001-04-05,0.258,0.283,0.552,0.514,0.773,0.89
2001-04-06,0.562,0.602,0.793,0.65,0.932,1.013
2001-04-07,0.888,0.941,1.048,0.855,1.056,1.076
2001-04-08,1.117,1.182,1.316,1.093,1.168,1.107
2001-04-09,1.292,1.343,1.419,1.139,1.286,1.201
2001-04-10,1.433,1.409,1.412,1.084,1.339,1.236
2001-04-11,1.616,1.631,1.677,1.329,1.415,1.312
2001-04-12,1.954,2.006,1.99,1.627,1.564,1.421
2001-04-13,2.037,2.068,1.971,1.526,1.667,1.499
2001-04-14,1.911,2.077,1.9,1.364,1.678,1.511
2001-04-15,2.154,2.246,2.079,1.691,1.691,1.519
2001-04-16,2.339,2.466,2.314,2.089,1.787,1.616
2001-04-17,2.639,2.834,2.61,2.331,2.019,1.787
2001-04-18,2.872,3.104,2.77,2.433,2.179,1.889
2001-04-19,2.96,3.144,2.841,2.431,2.267,1.926
2001-04-20,3.249,3.449,3.039,2.781,2.522,2.038
2001-04-21,3.518,3.741,3.263,3.08,2.8,2.257
2001-04-22,3.86,4.07,3.54,3.257,2.976,2.42
2001-04-23,4.179,4.341,3.772,3.598,3.343,2.597
2001-04-24,4.578,4.762,4.133,3.907,3.486,2.832
2001-04-25,4.907,5.036,4.415,4.181,3.844,3.094
2001-04-26,5.234,5.319,4.689,4.398,3.936,3.297
2001-04-27,5.274,5.239,4.735,4.182,3.941,3.443
2001-04-28,5.262,5.269,4.851,4.181,4.011,3.552
2001-04-29,5.403,5.534,5.207,4.642,4.166,3.722
2001-04-30,5.469,5.739,5.457,4.972,4.363,3.894
2001-05-01,5.681,5.967,5.673,5.108,4.538,3.963
2001-05-02,5.923,6.252,5.869,5.221,4.684,3.982
2001-05-03,6.089,6.344,5.933,5.16,4.724,3.884
2001-05-04,6.33,6.555,6.145,5.271,4.784,3.708
2001-05-05,6.744,6.902,6.422,5.445,4.846,3.732
2001-05-06,6.873,7.036,6.445,5.517,4.727,3.563
2001-05-07,7.031,7.3,6.626,5.807,4.644,3.372
2001-05-08,7.148,7.338,6.949,6.074,4.896,3.492
2001-05-09,7.323,7.518,7.177,6.123,5.08,3.656
2001-05-10,7.236,7.354,7.015,5.826,4.875,3.527
2001-05-11,7.125,7.108,6.61,5.553,4.478,3.165
2001-05-12,7.102,7.207,6.347,5.67,4.248,3.016
2001-05-13,7.138,7.076,6.389,5.606,4.195,2.943
2001-05-14,6.985,6.757,6.169,5.329,3.962,2.745
2001-05-15,6.835,6.545,5.819,5.049,3.703,2.559
2001-05-16,6.518,6.547,5.242,4.743,3.356,2.492
2001-05-17,6.425,6.46,4.592,4.406,3.043,2.5
2001-05-18,6.504,6.4,4.414,4.282,2.986,2.562
2001-05-19,6.657,6.446,4.68,4.341,3.127,2.653
2001-05-20,6.813,6.44,4.754,4.341,3.221,2.708
2001-05-21,7.153,6.596,4.829,4.347,3.336,2.791
2001-05-22,7.307,6.962,5.029,4.433,3.467,2.869
2001-05-23,7.625,6.947,5.201,4.563,3.596,2.94
2001-05-24,7.85,7.107,5.393,4.71,3.702,2.981
2001-05-25,8.017,6.967,5.501,4.807,3.832,3.013
2001-05-26,8.18,7.302,5.632,4.886,3.904,3.068
2001-05-27,8.281,7.528,5.865,5.022,4.043,3.144
2001-05-28,7.973,7.558,5.993,5.05,4.203,3.207
2001-05-29,7.905,7.524,6.209,5.12,4.333,3.249
2001-05-30,7.947,7.607,6.528,5.388,4.505,3.344
2001-05-31,8.257,7.9,6.892,5.764,4.829,3.591
2001-06-01,8.596,8.202,7.379,6.386,5.409,3.957
2001-06-02,8.984,8.568,7.793,6.824,5.877,4.357
2001-06-03,9.151,8.691,7.952,6.816,6.13,4.681
2001-06-04,8.897,8.68,7.965,6.661,6.089,4.82
2001-06-05,9.028,8.932,8.179,6.911,6.203,4.947
2001-06-06,9.47,9.406,8.622,7.296,6.494,5.187
2001-06-07,10.089,9.966,9.133,7.762,6.841,5.466
2001-06-08,10.665,10.522,9.63,8.302,7.209,5.775
2001-06-09,11.187,11.001,10.104,8.77,7.587,6.093
2001-06-10,11.528,11.413,10.445,9.043,7.962,6.394
2001-06-11,11.861,11.699,10.856,9.251,8.266,6.693
2001-06-12,12.138,11.926,10.952,9.335,8.502,6.942
2001-06-13,12.434,12.135,11.011,9.318,8.671,7.073
2001-06-14,12.757,12.438,11.372,9.577,8.845,7.205
