"Date","8 m","10 m","13 m","16 m","18 m","25 m","34 m"
1999-06-29,19.084,18.089,15.138,12.41,10.375,7.916,6.5
1999-06-30,19.218,18.548,15.548,14.251,11.414,8.044,7.092
1999-07-01,19.429,18.801,16.027,15.496,12.443,8.423,7.503
1999-07-02,19.655,19.135,16.537,16.13,13.131,8.914,7.859
1999-07-03,19.721,19.482,16.955,16.898,14.864,9.867,8.494
1999-07-04,19.896,19.701,17.367,17.228,15.113,10.284,8.644
1999-07-05,20.129,19.836,17.775,17.42,15.503,10.997,8.841
1999-07-06,20.298,19.745,18.078,17.305,15.833,11.044,8.911
1999-07-07,20.414,19.893,18.514,17.024,15.91,10.99,8.872
1999-07-08,20.262,19.965,18.39,17.382,16.212,10.696,8.713
1999-07-09,20.101,20.046,18.304,17.447,16.329,10.21,8.372
1999-07-10,19.932,20.011,18.127,17.043,16.118,9.913,8.033
1999-07-11,19.881,19.848,18.003,16.803,15.774,9.916,7.886
1999-07-12,19.922,19.643,17.914,16.476,15.38,9.939,7.763
1999-07-13,20.007,19.586,17.792,16.134,14.94,9.88,7.657
1999-07-14,20.031,19.507,17.771,16.15,14.815,9.825,7.546
1999-07-15,20.165,19.493,17.604,16.313,14.985,9.686,7.396
1999-07-16,20.209,19.676,17.656,16.37,15.088,9.439,7.204
1999-07-17,20.208,19.979,17.567,16.56,15.253,9.246,7.031
1999-07-18,20.273,20.322,17.772,16.418,15.093,9.064,6.876
1999-07-19,20.541,20.262,17.734,14.872,12.502,8.83,6.821
1999-07-20,20.7,20.112,17.351,15.096,12.619,9.13,6.967
1999-07-21,20.655,19.747,17.164,15.228,13.153,9.217,7.018
1999-07-22,20.553,19.791,17.14,15.473,13.572,9.326,7.119
1999-07-23,20.282,20.227,17.617,16.136,14.292,9.514,7.284
1999-07-24,20.351,20.44,18.102,16.293,14.582,9.686,7.387
1999-07-25,20.565,20.47,18.359,16.01,14.397,9.922,7.533
1999-07-26,20.649,20.521,18.512,16.367,14.792,10.149,7.779
1999-07-27,20.741,20.414,18.705,16.775,15.266,10.259,7.908
1999-07-28,20.96,20.227,18.733,17.146,15.66,10.205,7.978
1999-07-29,21.172,20.1,18.739,17.308,15.832,10.073,7.965
1999-07-30,21.348,20.086,18.791,17.363,15.9,10.023,7.932
1999-07-31,21.468,20.163,18.894,17.558,16.097,10.102,7.964
1999-08-01,21.53,20.325,18.997,17.774,16.347,10.176,8.004
1999-08-02,21.424,20.726,19.212,18.397,16.661,10.188,8.1
1999-08-03,21.506,20.829,19.355,17.738,16.096,10.075,8.047
1999-08-04,21.558,20.635,18.954,17.456,15.83,10.204,8.146
1999-08-05,21.54,20.646,19.002,17.623,16.222,10.37,8.277
1999-08-06,21.458,20.692,19.291,17.755,16.463,10.571,8.385
1999-08-07,21.448,20.637,19.253,18.023,16.816,10.62,8.466
1999-08-08,21.25,20.443,18.974,18.037,16.972,10.549,8.466
1999-08-09,20.923,20.665,18.959,17.893,16.987,10.58,8.49
1999-08-10,20.094,20.774,18.548,18.223,17.379,10.71,8.553
1999-08-11,19.718,20.481,18.224,17.032,16.871,10.927,8.647
1999-08-12,19.69,19.838,18.288,16.503,15.897,11.258,9.071
1999-08-13,19.652,19.763,18.317,16.799,16.134,11.239,9.799
1999-08-14,19.713,19.791,18.519,17.251,16.692,11.479,10.276
1999-08-15,19.719,19.824,18.682,17.712,17.295,11.809,10.684
1999-08-16,19.831,19.851,18.889,17.848,17.443,12.206,10.743
1999-08-17,19.884,19.865,19.029,17.953,17.498,12.313,10.802
1999-08-18,19.752,20.026,19.113,18.076,17.687,12.372,10.921
1999-08-19,19.859,19.989,19.238,18.163,17.821,12.53,11.009
1999-08-20,19.935,19.69,19.169,18.045,17.618,12.467,10.956
1999-08-21,20.124,19.423,18.808,17.88,17.267,12.377,10.867
1999-08-22,20.21,19.231,18.505,17.875,17.142,12.344,10.793
1999-08-23,20.322,19.027,18.271,17.982,17.152,12.326,10.684
1999-08-24,20.487,19.034,18.104,18.063,17.252,12.243,10.508
1999-08-25,20.607,19.289,18.197,17.993,17.174,12.073,10.297
1999-08-26,20.396,19.61,18.319,18.063,17.364,12.073,10.213
1999-08-27,20.501,19.889,18.7,17.716,16.997,11.986,10.101
1999-08-28,20.617,20.145,18.69,17.568,16.471,12.161,10.208
1999-08-29,20.633,20.421,18.827,18.116,16.959,12.369,10.454
1999-08-30,20.52,20.459,19.051,17.764,16.979,12.361,10.404
1999-08-31,20.228,19.83,18.384,16.585,15.288,12.004,10.273
1999-09-01,20.068,19.093,17.221,16.514,14.642,11.941,10.308
1999-09-02,20.129,18.936,17.225,16.796,15.183,12.12,10.385
1999-09-03,20.257,19.138,17.583,17,15.634,12.244,10.395
1999-09-04,20.465,19.383,18.004,16.838,15.633,12.245,10.339
1999-09-05,20.685,19.488,18.115,16.807,15.554,12.352,10.378
1999-09-06,20.825,19.559,18.169,17.065,15.867,12.548,10.486
1999-09-07,20.943,19.761,18.461,17.142,16.056,12.63,10.541
1999-09-08,20.994,20.095,18.703,17.433,16.296,12.775,10.64
1999-09-09,21.088,20.399,19.015,17.283,16.305,12.811,10.673
1999-09-10,21.181,20.678,19.169,17.283,16.251,12.942,10.766
1999-09-11,21.158,20.969,19.4,17.549,16.501,13.108,11.072
1999-09-12,21.045,21.101,19.463,18.279,17.143,13.257,11.475
1999-09-13,21.075,21.094,19.624,18.36,17.191,13.492,11.523
1999-09-14,21.186,21.124,19.704,18.123,16.956,13.521,11.592
1999-09-15,21.078,21.15,19.537,18.379,17.092,13.551,11.809
1999-09-16,21.068,20.929,19.523,18.625,17.292,13.603,11.962
1999-09-17,20.954,20.649,19.446,18.305,17.202,13.646,12.045
1999-09-18,20.31,20.542,19.032,18.495,17.517,13.625,12.311
1999-09-19,19.611,20.171,18.695,17.922,17.308,13.522,12.303
1999-09-20,19.265,19.982,18.397,16.57,16.096,13.477,12.341
1999-09-21,18.903,19.772,18.035,16.77,16.065,13.53,12.69
1999-09-22,18.798,19.454,17.886,17.13,16.282,13.662,13.076
1999-09-23,18.918,19.056,18.002,17.392,16.564,13.82,13.33
1999-09-24,18.486,18.996,17.991,17.611,17.01,13.847,13.442
1999-09-25,18.328,19.091,18.12,17.755,17.111,13.954,13.431
1999-09-26,18.128,18.937,18.035,17.742,17.111,14.334,13.449
1999-09-27,17.857,18.628,17.949,17.358,16.972,14.555,13.459
1999-09-28,17.964,18.517,17.894,17.298,16.911,14.655,13.626
1999-09-29,18.078,18.502,17.834,17.407,17.007,14.66,13.84
1999-09-30,17.729,18.662,17.912,17.526,17.189,14.73,14.147
1999-10-01,17.429,18.644,17.624,17.61,17.378,14.932,14.616
1999-10-02,17.387,18.562,17.641,17.648,17.571,15.269,14.823
1999-10-03,17.313,18.468,17.717,17.708,17.744,15.369,14.923
1999-10-04,16.983,18.346,17.693,17.66,17.877,15.57,15.109
1999-10-05,16.753,18.127,17.547,17.62,17.953,15.674,15.181
1999-10-06,16.436,17.847,17.287,17.572,17.906,15.829,15.2
1999-10-07,15.628,17.622,17.061,17.379,17.85,15.912,15.217
1999-10-08,14.616,16.488,16.62,16.598,17.765,15.538,14.911
1999-10-09,14.065,15.245,15.919,16.703,17.613,15.295,14.505
1999-10-10,13.652,14.338,15.527,16.287,17.366,15.406,14.736
1999-10-11,13.516,14.116,15.329,15.981,17.174,15.356,14.664
1999-10-12,13.064,13.484,14.941,15.24,16.706,15.302,14.746
1999-10-13,12.577,12.902,14.431,14.471,16.155,15.167,14.647
1999-10-14,12.483,12.852,14.033,14.648,15.872,15.165,14.754
1999-10-15,11.978,12.427,13.572,14.099,14.691,14.92,15.046
1999-10-16,11.555,11.83,13.272,13.804,13.683,14.931,15.052
1999-10-17,11.665,11.88,13.27,13.792,13.821,15.068,15.06
1999-10-18,11.901,12.182,13.372,13.902,13.834,15.136,15.105
1999-10-19,11.352,11.904,13.005,13.525,14.119,15.091,15.126
1999-10-20,11.018,11.644,12.68,13.941,14.557,15.014,15.123
1999-10-21,10.866,11.555,12.459,14.285,14.513,14.997,15.099
1999-10-22,10.847,11.799,12.507,14.297,14.49,14.96,15.071
1999-10-23,10.557,11.586,12.098,14.3,14.475,14.881,15.031
1999-10-24,10.478,11.305,12.084,14.071,14.374,14.877,14.848
1999-10-25,10.209,10.699,12.173,13.23,13.773,14.861,14.623
1999-10-26,9.533,10.003,11.927,12.401,12.853,14.407,14.617
1999-10-27,9.396,9.756,11.586,12.148,12.874,14.389,14.637
1999-10-28,9.191,9.931,11.475,12.261,12.868,14.241,14.638
1999-10-29,8.993,9.742,11.186,12.34,12.797,14.258,14.628
1999-10-30,8.872,9.443,11.093,11.721,12.426,14.131,14.614
1999-10-31,8.853,9.526,10.974,11.945,12.518,14.189,14.562
1999-11-01,8.982,9.349,11.035,11.717,12.134,13.873,14.512
1999-11-02,9.042,9.458,11.065,11.655,11.883,13.737,14.407
1999-11-03,9.242,9.584,11.009,11.724,11.639,13.782,14.292
1999-11-04,9.571,9.736,10.891,11.806,11.227,13.133,13.775
1999-11-05,9.321,9.359,10.852,11.575,10.736,12.218,12.927
1999-11-06,9.111,9.261,11.052,11.327,10.297,11.788,12.735
1999-11-07,8.952,9.214,10.921,11.022,10.24,11.948,12.659
1999-11-08,8.495,8.755,10.435,10.634,10.135,11.936,12.112
1999-11-09,8.022,8.02,9.819,10.374,10.005,11.807,11.833
1999-11-10,7.862,7.804,9.643,10.409,10.324,11.776,11.72
1999-11-11,7.673,7.93,9.626,10.454,10.75,11.722,11.666
1999-11-12,7.082,7.158,8.929,10.076,11.312,11.661,11.44
1999-11-13,6.754,6.876,8.696,10.466,11.352,11.51,11.125
1999-11-14,6.646,7.108,8.667,10.96,11.301,11.343,11.039
1999-11-15,6.727,7.387,8.704,11.07,11.209,11.221,11.053
1999-11-16,6.787,7.678,8.859,10.935,11.226,11.202,11.062
1999-11-17,6.603,7.435,8.857,10.475,11.158,11.135,11.038
1999-11-18,6.135,6.564,8.588,9.298,9.972,10.656,10.976
1999-11-19,5.876,6.096,8.461,8.94,9.424,10.575,10.653
1999-11-20,5.911,6.184,8.36,9.041,9.622,10.664,10.528
1999-11-21,6.088,6.477,8.365,9.026,9.211,10.339,10.555
1999-11-22,6.279,6.795,8.422,9.099,9.015,10.19,10.498
1999-11-23,6.398,7.018,8.424,9.271,8.965,10.167,10.482
1999-11-24,6.502,7.129,8.482,9.35,9.005,10.135,10.451
1999-11-25,6.626,7.122,8.429,9.439,8.954,10.124,10.42
1999-11-26,6.777,7.25,8.509,9.425,8.951,10.021,10.388
1999-11-27,6.884,7.344,8.476,9.572,9.042,9.949,10.382
1999-11-28,7.152,7.385,8.476,9.543,8.853,9.943,10.288
1999-11-29,6.906,7.202,8.422,9.252,8.926,9.906,10.267
1999-11-30,6.596,7.122,8.303,9.305,9.206,9.91,10.295
1999-12-01,6.109,6.671,7.838,8.962,9.281,9.863,10.246
1999-12-02,5.887,6.276,7.976,8.705,8.847,9.508,9.775
1999-12-03,5.845,6.941,8.249,8.714,8.971,9.466,9.588
1999-12-04,5.852,7.275,8.347,8.666,9.059,9.47,9.595
1999-12-05,5.913,7.516,8.364,8.876,9.144,9.497,9.664
1999-12-06,5.972,7.187,8.044,8.928,9.162,9.509,9.684
1999-12-07,6.155,6.865,7.967,8.795,9.079,9.427,9.673
1999-12-08,6.232,6.994,7.975,8.762,9.046,9.337,9.668
1999-12-09,5.869,6.838,7.954,8.606,8.96,9.21,9.675
1999-12-10,5.541,6.731,7.887,8.657,8.964,9.277,9.688
1999-12-11,5.378,6.227,7.444,8.638,8.881,9.255,9.655
1999-12-12,5.243,6.178,7.285,8.36,8.79,9.127,9.567
1999-12-13,5.032,6.523,7.3,8.213,8.767,9.034,9.542
1999-12-14,4.967,6.605,7.247,8.21,8.685,8.929,9.45
1999-12-15,4.647,6.787,7.246,7.931,8.588,8.795,9.413
1999-12-16,4.556,6.854,7.117,7.921,8.544,8.859,9.403
1999-12-17,4.548,6.066,6.692,7.712,8.42,8.665,9.237
1999-12-18,4.341,5.006,6.626,7.142,7.655,8.201,8.858
1999-12-19,3.947,4.286,6.142,6.753,6.76,7.779,8.916
1999-12-20,3.632,3.851,5.752,6.461,6.53,7.862,8.932
1999-12-21,3.514,3.862,5.545,6.402,6.578,7.55,8.839
1999-12-22,3.386,3.807,5.561,6.345,6.258,7.149,8.225
1999-12-23,3.003,3.426,5.337,6.007,5.714,7.026,7.91
1999-12-24,2.588,2.888,5.063,5.551,4.907,6.721,7.555
1999-12-25,2.21,2.277,4.603,5.116,4.713,6.447,6.557
1999-12-26,1.87,1.891,4.29,4.833,4.573,6.066,6.138
1999-12-27,1.68,2.052,4.35,4.787,3.978,5.853,5.89
1999-12-28,1.343,1.887,4.074,4.545,3.328,5.671,5.842
1999-12-29,1.082,1.663,3.89,4.276,3.114,5.481,5.803
1999-12-30,0.787,1.34,3.639,4.038,2.844,5.228,5.622
1999-12-31,0.595,1.2,3.548,3.9,2.533,4.736,5.388
2000-01-01,0.399,1.106,3.27,3.635,2.507,4.553,5.009
2000-01-02,0.396,0.928,3.239,3.581,2.493,4.154,4.714
2000-01-03,0.532,1.102,3.3,3.697,2.573,3.92,4.688
2000-01-04,0.625,1.266,3.246,3.813,2.676,3.931,4.687
2000-01-05,0.774,1.37,3.26,4.171,2.635,3.823,4.74
2000-01-06,0.51,1.141,2.999,4.113,2.346,3.815,4.746
2000-01-07,0.339,0.915,2.888,3.818,2.28,3.692,4.712
2000-01-08,0.314,0.866,2.884,3.723,2.123,3.464,4.549
2000-01-09,0.276,0.741,2.795,3.451,1.945,3.376,4.37
2000-01-10,0.334,0.791,2.776,3.298,1.944,3.273,4.207
2000-01-11,0.415,0.967,2.619,3.281,2.113,3.285,4.127
2000-01-12,0.588,1.11,2.618,3.575,2.083,3.163,4.02
2000-01-13,0.505,0.949,2.584,3.501,1.865,3.153,4.007
2000-01-14,0.245,0.527,2.374,2.992,1.568,2.98,3.938
2000-01-15,-0.23,-0.374,1.76,2.274,1.146,2.431,3.517
2000-01-16,-0.607,-1.054,1.114,1.814,0.935,2.265,3.637
2000-01-17,-0.857,-1.025,0.737,1.754,1.134,2.34,3.55
2000-01-18,-1.193,-1.476,0.291,1.652,1.012,2.53,3.385
2000-01-19,-1.293,-1.635,0.24,1.702,1.11,2.458,3.314
2000-01-20,-1.374,-1.651,0.305,1.634,1.299,2.314,3.253
2000-01-21,-1.484,-1.598,0.192,1.515,1.481,2.287,3.222
2000-01-22,-1.59,-1.62,-0.054,1.316,1.387,2.169,3.084
2000-01-23,-1.618,-1.682,-0.053,0.91,0.595,1.375,2.313
2000-01-24,-1.592,-1.635,0.134,0.611,0.165,1.199,1.876
2000-01-25,-1.607,-1.547,-0.052,0.644,0.123,1.279,2.006
2000-01-26,-1.667,-1.551,-0.404,0.766,-0.041,1.195,1.962
2000-01-27,-1.683,-1.563,-0.372,0.971,-0.194,1.075,1.77
2000-01-28,-1.683,-1.569,-0.307,1.107,-0.171,1.09,1.683
2000-01-29,-1.686,-1.652,-0.337,0.978,-0.146,1.123,1.632
2000-01-30,-1.665,-1.602,-0.429,0.643,0.067,1.184,1.669
2000-01-31,-1.66,-1.54,-0.385,0.473,0.185,1.228,1.723
2000-02-01,-1.661,-1.613,-0.376,0.333,-0.159,1.099,1.618
2000-02-02,-1.644,-1.622,-0.268,0.319,-0.607,0.898,1.409
2000-02-03,-1.61,-1.53,-0.403,0.013,-0.773,0.903,1.428
2000-02-04,-1.558,-1.391,-0.499,-0.232,-0.691,0.915,1.479
2000-02-05,-1.522,-1.304,-0.534,-0.126,-0.393,0.978,1.484
2000-02-06,-1.509,-1.258,-0.561,-0.461,-0.534,0.821,1.475
2000-02-07,-1.513,-1.29,-0.536,-0.829,-0.795,0.294,1.412
2000-02-08,-1.529,-1.364,-0.47,-1,-0.971,-0.201,1.243
2000-02-09,-1.527,-1.373,-0.452,-1.105,-0.979,-0.393,1.091
2000-02-10,-1.544,-1.387,-0.153,-1.088,-1.161,-0.582,0.714
2000-02-11,-1.517,-1.288,-0.236,-0.911,-0.953,-0.429,0.809
2000-02-12,-1.516,-1.253,-0.425,-0.822,-0.81,-0.376,0.683
2000-02-13,-1.497,-1.203,-0.627,-0.922,-0.737,-0.313,0.657
2000-02-14,-1.481,-1.187,-0.674,-0.771,-0.649,-0.215,0.745
2000-02-15,-1.524,-1.226,-0.72,-0.632,-0.619,-0.234,0.744
2000-02-16,-1.497,-1.198,-0.675,-0.572,-0.62,-0.232,0.712
2000-02-17,-1.492,-1.19,-0.726,-0.511,-0.665,-0.21,0.709
2000-02-18,-1.479,-1.169,-0.932,-0.859,-1.085,-0.244,0.73
2000-02-19,-1.472,-1.199,-0.949,-0.89,-0.998,-0.126,0.817
2000-02-20,-1.468,-1.232,-1.01,-0.64,-0.841,0.065,0.838
2000-02-21,-1.49,-1.228,-0.97,-0.569,-0.761,0.134,0.856
2000-02-22,-1.628,-1.279,-0.939,-0.672,-0.721,0.134,0.87
2000-02-23,-1.626,-1.336,-0.979,-0.612,-0.694,0.244,0.916
2000-02-24,-1.662,-1.479,-0.932,-0.796,-0.815,0.003,0.812
2000-02-25,-1.608,-1.467,-0.822,-0.766,-0.883,-0.076,0.757
2000-02-26,-1.522,-1.364,-0.843,-0.568,-0.809,0.085,0.76
2000-02-27,-1.467,-1.29,-0.851,-0.466,-0.753,0.138,0.748
2000-02-28,-1.448,-1.253,-0.731,-0.366,-0.803,0.044,0.66
2000-02-29,-1.425,-1.236,-0.611,-0.195,-0.806,0.1,0.589
2000-03-01,-1.396,-1.224,-0.527,0.188,-0.664,0.303,0.598
2000-03-02,-1.319,-1.121,-0.521,0.465,-0.381,0.55,0.651
2000-03-03,-1.263,-1.028,-0.421,0.601,-0.192,0.679,0.697
2000-03-04,-1.243,-0.903,-0.324,0.735,0.08,0.809,0.738
2000-03-05,-1.095,-0.658,-0.016,0.875,0.333,0.912,0.782
2000-03-06,-0.928,-0.417,0.288,1.022,0.5,0.953,0.834
2000-03-07,-0.769,-0.151,0.515,1.212,0.708,0.974,0.91
2000-03-08,-0.593,0.047,0.782,1.365,0.876,0.979,1.01
2000-03-09,-0.461,0.259,0.858,1.511,1.024,1.047,1.173
2000-03-10,-0.77,-0.011,0.844,1.384,0.975,1.063,1.28
2000-03-11,-0.701,0.03,0.836,1.471,1.069,1.16,1.385
2000-03-12,-0.654,-0.024,0.713,1.579,1.194,1.273,1.504
2000-03-13,-0.539,-0.167,0.722,1.542,1.111,1.258,1.727
2000-03-14,-0.356,0.002,0.93,1.661,1.04,1.256,1.834
2000-03-15,-0.157,0.079,1.034,1.639,1.064,1.303,1.891
2000-03-16,0.221,0.277,1.165,1.647,0.949,1.317,1.849
2000-03-17,0.497,0.513,1.256,1.801,0.898,1.359,1.8
2000-03-18,0.208,0.34,1.109,1.529,0.962,1.495,1.915
2000-03-19,-0.073,0.059,1.018,1.303,1.238,1.982,2.445
2000-03-20,0.055,0.21,1.123,1.696,1.645,2.205,2.753
2000-03-21,0.308,0.585,1.282,2.182,1.861,2.315,2.893
2000-03-22,0.626,0.938,1.401,2.375,2.052,2.418,2.978
2000-03-23,0.965,1.234,1.595,2.465,2.17,2.465,2.972
2000-03-24,1.301,1.499,1.899,2.512,2.249,2.504,2.946
2000-03-25,1.612,1.815,2.233,2.591,2.343,2.552,3.016
2000-03-26,1.89,2.072,2.365,2.665,2.422,2.617,3.05
2000-03-27,2.13,2.236,2.468,2.767,2.468,2.655,2.98
2000-03-28,2.461,2.413,2.632,2.898,2.541,2.708,2.94
2000-03-29,2.795,2.561,2.745,2.977,2.57,2.746,2.922
2000-03-30,3.134,2.833,2.985,3.489,2.627,2.831,2.978
2000-03-31,3.417,3.141,3.273,3.971,2.789,2.91,3.07
2000-04-01,3.599,3.285,3.459,4.188,2.97,3.052,3.14
2000-04-02,3.839,3.555,3.679,4.35,3.179,3.168,3.227
2000-04-03,4.105,3.82,3.844,4.422,3.291,3.172,3.298
2000-04-04,4.306,3.982,3.985,4.419,3.421,3.245,3.35
2000-04-05,4.504,4.173,4.145,4.426,3.487,3.317,3.438
2000-04-06,4.531,4.333,4.211,4.582,3.708,3.591,3.579
2000-04-07,4.661,4.517,4.384,4.716,3.979,3.802,3.661
2000-04-08,4.932,4.692,4.583,4.744,4.146,3.855,3.717
2000-04-09,5.142,4.894,4.783,4.786,4.312,3.918,3.833
2000-04-10,5.26,5.15,4.99,4.976,4.597,4.092,4.2
2000-04-11,5.237,5.282,5.032,5.051,4.814,4.398,4.551
2000-04-12,5.366,5.362,5.125,5.11,4.995,4.536,4.662
2000-04-13,5.205,5.343,5.124,5.165,5.069,4.626,4.789
2000-04-14,5.066,5.072,5.043,5.185,5.118,4.696,4.864
2000-04-15,5.158,5.129,5.141,5.212,5.233,4.651,4.904
2000-04-16,5.375,5.321,5.275,5.243,5.272,4.653,4.943
2000-04-17,5.415,5.409,5.365,5.253,5.293,4.736,4.984
2000-04-18,5.512,5.602,5.525,5.285,5.335,4.846,5.036
2000-04-19,5.625,5.759,5.599,5.302,5.356,4.917,5.082
2000-04-20,5.452,5.656,5.393,5.279,5.331,4.989,5.132
2000-04-21,5.433,5.571,5.379,5.342,5.312,5.102,5.189
2000-04-22,5.539,5.677,5.474,5.409,5.377,5.166,5.256
2000-04-23,5.503,5.721,5.474,5.458,5.452,5.207,5.311
2000-04-24,5.559,5.693,5.523,5.51,5.498,5.26,5.36
2000-04-25,5.647,5.665,5.575,5.54,5.532,5.321,5.411
2000-04-26,5.528,5.669,5.605,5.597,5.561,5.37,5.469
2000-04-27,5.412,5.701,5.532,5.617,5.551,5.403,5.512
2000-04-28,5.546,5.832,5.6,5.688,5.592,5.45,5.551
2000-04-29,5.751,5.929,5.742,5.786,5.663,5.493,5.589
2000-04-30,5.934,6.036,5.897,5.822,5.742,5.543,5.623
2000-05-01,6.12,6.106,5.98,5.846,5.8,5.597,5.653
2000-05-02,6.09,6.197,6.025,5.896,5.855,5.615,5.682
2000-05-03,6.04,6.238,6.064,5.945,5.887,5.616,5.709
2000-05-04,6.34,6.566,6.329,6.087,6.016,5.691,5.74
2000-05-05,6.336,6.811,6.5,6.183,6.106,5.721,5.771
2000-05-06,6.57,7.002,6.601,6.294,6.209,5.766,5.803
2000-05-07,6.852,7.189,6.793,6.345,6.315,5.837,5.836
2000-05-08,6.991,7.292,6.891,6.443,6.4,5.887,5.871
2000-05-09,7.326,7.47,7.006,6.575,6.491,5.952,5.907
2000-05-10,7.59,7.435,7.172,6.511,6.413,5.994,5.934
2000-05-11,7.703,7.584,7.274,6.488,6.337,6.036,5.957
2000-05-12,7.67,7.537,7.163,6.574,6.361,6.062,5.986
2000-05-13,7.928,7.349,7.17,6.711,6.438,6.071,5.999
2000-05-14,8.167,7.445,7.313,6.738,6.506,6.081,6.01
2000-05-15,8.36,7.584,7.307,6.799,6.567,6.101,6.029
2000-05-16,8.606,7.623,7.305,6.927,6.671,6.135,6.054
2000-05-17,8.762,7.754,7.333,7.056,6.789,6.183,6.079
2000-05-18,8.959,8.17,7.562,7.196,6.95,6.256,6.129
2000-05-19,8.788,8.624,7.81,7.392,7.185,6.35,6.193
2000-05-20,8.995,8.927,8.069,7.546,7.386,6.456,6.262
2000-05-21,9.317,9.084,8.444,7.459,7.325,6.575,6.326
2000-05-22,9.731,9.222,8.66,7.539,7.321,6.664,6.387
2000-05-23,9.996,9.342,8.791,7.619,7.382,6.717,6.447
2000-05-24,10.171,9.296,8.832,7.67,7.399,6.787,6.504
2000-05-25,10.334,9.272,8.897,7.79,7.497,6.86,6.564
2000-05-26,10.56,9.345,8.711,7.957,7.665,6.941,6.632
2000-05-27,10.667,9.701,8.757,8.163,7.884,7.012,6.695
2000-05-28,10.862,9.987,9.092,8.217,8.039,7.082,6.751
2000-05-29,10.95,9.667,9.194,8.08,7.9,7.103,6.794
2000-05-30,11.064,9.271,9.052,8.02,7.73,7.147,6.832
2000-05-31,11.437,9.413,9.028,8.237,7.859,7.242,6.898
2000-06-01,11.673,9.982,9.298,8.546,8.09,7.337,6.995
2000-06-02,11.697,10.584,9.608,8.842,8.365,7.438,7.084
2000-06-03,11.969,11.059,10.007,8.852,8.578,7.541,7.159
2000-06-04,12.217,11.231,10.111,8.937,8.706,7.655,7.225
2000-06-05,12.534,11.248,10.317,8.983,8.761,7.739,7.29
2000-06-06,12.72,11.231,10.585,8.972,8.726,7.81,7.36
2000-06-07,12.574,11.093,10.666,8.96,8.654,7.899,7.431
2000-06-08,12.455,10.361,9.941,9.2,8.713,7.962,7.487
2000-06-09,12.627,10.941,10.235,9.572,9.018,7.98,7.546
2000-06-10,12.532,11.606,10.588,10.098,9.399,8.023,7.611
2000-06-11,12.65,11.903,10.788,10.048,9.474,8.052,7.625
2000-06-12,12.712,11.939,11.019,9.686,9.304,8.116,7.607
2000-06-13,13.017,11.827,11.042,9.736,9.243,8.207,7.63
2000-06-14,13.346,11.82,11.058,9.961,9.413,8.287,7.678
2000-06-15,13.817,12.132,11.317,10.202,9.681,8.375,7.754
2000-06-16,13.986,12.731,11.71,10.525,9.969,8.477,7.864
2000-06-17,14.178,13.435,12.142,11.272,10.384,8.592,7.98
2000-06-18,14.495,14.103,12.381,12.069,11,8.708,8.072
2000-06-19,14.883,14.448,12.758,11.48,10.828,8.822,8.128
2000-06-20,15.287,14.545,13.044,11.15,10.625,9.092,8.216
2000-06-21,15.636,14.572,13.103,11.346,10.688,9.275,8.339
2000-06-22,15.708,14.743,13.247,11.505,10.867,9.283,8.466
2000-06-23,15.677,15.18,13.327,12.117,11.237,9.247,8.716
2000-06-24,15.837,15.29,13.633,12.402,11.527,9.528,8.821
2000-06-25,16.137,15.49,14.012,12.15,11.555,9.886,8.956
2000-06-26,16.29,15.893,14.148,12.477,11.792,9.805,9.434
2000-06-27,16.503,16.122,14.37,13.032,12.085,9.845,9.776
2000-06-28,16.804,16.269,14.701,13.401,12.359,10.153,10.021
2000-06-29,17.028,16.348,14.942,13.599,12.624,10.431,10.2
2000-06-30,17.183,16.395,15.238,13.571,12.75,10.698,10.309
2000-07-01,17.409,16.287,15.32,13.671,12.912,10.844,10.413
2000-07-02,17.616,16.257,15.371,13.812,13.163,10.816,10.493
2000-07-03,17.753,16.391,15.561,13.917,13.391,10.88,10.516
2000-07-04,17.788,16.535,15.597,14.037,13.596,10.96,10.492
2000-07-05,17.789,16.82,15.75,14.199,13.804,11.043,10.445
2000-07-06,17.701,17.184,15.786,14.566,14.066,11.151,10.41
2000-07-07,17.677,17.514,15.913,14.422,14.175,11.204,10.194
2000-07-08,17.829,17.481,16.185,13.921,13.61,11.21,9.952
2000-07-09,17.93,16.992,15.691,13.933,13.141,11.242,9.842
2000-07-10,17.741,17.014,15.433,14.179,13.397,11.346,9.877
2000-07-11,17.502,17.454,15.907,14.533,13.788,11.494,10.007
2000-07-12,17.597,17.637,16.112,14.582,13.999,11.502,9.891
2000-07-13,17.834,17.48,16.083,14.149,13.684,11.257,9.584
2000-07-14,18.114,17.461,15.988,14.012,13.395,11.114,9.381
2000-07-15,18.389,17.523,16.124,14.152,13.477,11.11,9.291
2000-07-16,18.653,17.72,16.484,14.202,13.522,11.043,9.19
2000-07-17,18.627,17.752,16.47,14.225,13.376,10.974,9.131
2000-07-18,18.727,17.371,16.296,14.493,13.543,11.055,9.126
2000-07-19,18.894,17.614,16.338,14.829,13.87,11.02,9.016
2000-07-20,18.903,18.19,16.408,15.228,14.156,10.788,8.825
2000-07-21,18.957,18.48,16.567,13.775,13.405,10.259,8.535
2000-07-22,19.152,18.236,16.29,12.699,12.343,9.954,8.305
2000-07-23,19.35,18.106,16.174,13.042,12.228,10.025,8.328
2000-07-24,19.411,18.087,16.194,13.609,12.603,10.177,8.387
