"Date","56 m","66 m","78 m"
2000-07-05,9.1,8.802,8.762
2000-07-06,9.164,8.876,8.847
2000-07-07,9.249,8.965,8.944
2000-07-08,9.334,9.061,9.042
2000-07-09,9.397,9.153,9.151
2000-07-10,9.458,9.241,9.265
2000-07-11,9.531,9.326,9.383
2000-07-12,9.597,9.42,9.49
2000-07-13,9.635,9.501,9.554
2000-07-14,9.659,9.596,9.624
2000-07-15,9.691,9.688,9.705
2000-07-16,9.733,9.767,9.788
2000-07-17,9.761,9.806,9.849
2000-07-18,9.789,9.818,9.88
2000-07-19,9.808,9.85,9.942
2000-07-20,9.811,9.875,10.005
2000-07-21,9.83,9.902,10.039
2000-07-22,9.836,9.935,10.06
2000-07-23,9.848,9.96,10.085
2000-07-24,9.877,9.98,10.11
2000-07-25,9.922,9.989,10.111
2000-07-26,9.958,10.018,10.114
2000-07-27,9.99,10.049,10.126
2000-07-28,10.004,10.084,10.168
2000-07-29,10.041,10.107,10.2
2000-07-30,10.081,10.137,10.225
2000-07-31,10.117,10.165,10.236
2000-08-01,10.13,10.193,10.261
2000-08-02,10.133,10.213,10.305
2000-08-03,10.159,10.239,10.348
2000-08-04,10.197,10.268,10.386
2000-08-05,10.253,10.3,10.417
2000-08-06,10.306,10.341,10.446
2000-08-07,10.352,10.376,10.472
2000-08-08,10.388,10.412,10.51
2000-08-09,10.446,10.45,10.546
2000-08-10,10.529,10.498,10.568
2000-08-11,10.601,10.545,10.594
2000-08-12,10.675,10.602,10.613
2000-08-13,10.748,10.659,10.635
2000-08-14,10.813,10.701,10.671
2000-08-15,10.86,10.734,10.71
2000-08-16,10.906,10.767,10.741
2000-08-17,10.939,10.789,10.762
2000-08-18,10.977,10.814,10.777
2000-08-19,11.017,10.843,10.79
2000-08-20,11.057,10.869,10.797
2000-08-21,11.097,10.887,10.797
2000-08-22,11.139,10.904,10.793
2000-08-23,11.179,10.929,10.806
2000-08-24,11.21,10.924,10.794
2000-08-25,11.241,10.897,10.744
2000-08-26,11.264,10.873,10.695
2000-08-27,11.298,10.867,10.679
2000-08-28,11.327,10.851,10.659
2000-08-29,11.351,10.843,10.652
2000-08-30,11.371,10.841,10.671
2000-08-31,11.384,10.851,10.685
2000-09-01,11.378,10.852,10.691
2000-09-02,11.375,10.853,10.696
2000-09-03,11.38,10.885,10.741
2000-09-04,11.366,10.884,10.76
2000-09-05,11.372,10.887,10.766
2000-09-06,11.361,10.912,10.819
2000-09-07,11.372,10.942,10.879
2000-09-08,11.375,10.973,10.908
2000-09-09,11.372,10.98,10.894
2000-09-10,11.389,11.006,10.909
2000-09-11,11.417,11.03,10.972
2000-09-12,11.454,11.016,11.004
2000-09-13,11.489,11.04,11.018
2000-09-14,11.531,11.08,11.027
2000-09-15,11.565,11.124,11.068
2000-09-16,11.591,11.111,11.091
2000-09-17,11.619,11.12,11.097
2000-09-18,11.651,11.138,11.095
2000-09-19,11.707,11.183,11.111
2000-09-20,11.741,11.199,11.147
2000-09-21,11.791,11.188,11.156
2000-09-22,11.826,11.172,11.159
2000-09-23,11.897,11.21,11.18
2000-09-24,11.939,11.227,11.209
2000-09-25,11.965,11.234,11.216
2000-09-26,12.01,11.27,11.249
2000-09-27,12.071,11.236,11.282
2000-09-28,12.068,11.255,11.3
2000-09-29,12.074,11.356,11.364
2000-09-30,12.068,11.412,11.425
2000-10-01,12.057,11.44,11.471
2000-10-02,12.06,11.501,11.512
2000-10-03,12.094,11.522,11.534
2000-10-04,12.156,11.538,11.554
2000-10-05,12.214,11.579,11.56
2000-10-06,12.265,11.6,11.548
2000-10-07,12.287,11.587,11.534
2000-10-08,12.317,11.605,11.535
2000-10-09,12.341,11.603,11.535
2000-10-10,12.419,11.63,11.58
2000-10-11,12.368,11.552,11.518
2000-10-12,12.466,11.56,11.488
2000-10-13,12.539,11.632,11.491
2000-10-14,12.634,11.7,11.541
2000-10-15,12.698,11.709,11.557
2000-10-16,12.838,11.733,11.559
2000-10-17,12.917,11.767,11.622
2000-10-18,12.954,11.81,11.654
2000-10-19,12.941,11.852,11.659
2000-10-20,12.852,11.76,11.567
2000-10-21,12.859,11.762,11.525
2000-10-22,12.91,11.783,11.511
2000-10-23,13.028,11.85,11.536
2000-10-24,13.081,11.875,11.584
2000-10-25,13.134,11.85,11.554
2000-10-26,13.2,11.9,11.562
2000-10-27,13.157,11.858,11.545
2000-10-28,13.168,11.899,11.566
2000-10-29,13.148,11.815,11.471
2000-10-30,13.112,11.685,11.276
2000-10-31,13.104,11.729,11.282
2000-11-01,13.078,11.76,11.319
2000-11-02,12.899,11.686,11.258
2000-11-03,12.671,11.713,11.354
2000-11-04,12.535,11.762,11.443
2000-11-05,12.435,11.757,11.475
2000-11-06,12.303,11.571,11.367
2000-11-07,12.21,11.391,11.219
2000-11-08,12.141,11.453,11.308
2000-11-09,12.05,11.465,11.355
2000-11-10,11.969,11.463,11.378
2000-11-11,11.868,11.43,11.42
2000-11-12,11.773,11.389,11.397
2000-11-13,11.703,11.371,11.38
2000-11-14,11.656,11.36,11.378
2000-11-15,11.629,11.353,11.41
2000-11-16,11.633,11.315,11.379
2000-11-17,11.629,11.29,11.328
2000-11-18,11.604,11.297,11.311
2000-11-19,11.507,11.315,11.317
2000-11-20,11.447,11.311,11.316
2000-11-21,11.386,11.257,11.272
2000-11-22,11.309,11.176,11.182
2000-11-23,11.17,11.067,11.056
2000-11-24,11.033,10.957,10.937
2000-11-25,10.902,10.844,10.834
2000-11-26,10.81,10.754,10.753
2000-11-27,10.756,10.695,10.694
2000-11-28,10.714,10.644,10.627
2000-11-29,10.67,10.603,10.564
2000-11-30,10.641,10.589,10.551
2000-12-01,10.539,10.502,10.488
2000-12-02,10.445,10.387,10.403
2000-12-03,10.3,10.267,10.285
2000-12-04,10.192,10.172,10.191
2000-12-05,10.113,10.104,10.126
2000-12-06,10.011,10.034,10.062
2000-12-07,9.865,9.931,9.95
2000-12-08,9.723,9.81,9.832
2000-12-09,9.617,9.706,9.741
2000-12-10,9.451,9.571,9.623
2000-12-11,9.329,9.486,9.542
2000-12-12,9.278,9.45,9.507
2000-12-13,9.048,9.375,9.433
2000-12-14,8.971,9.32,9.361
2000-12-15,8.878,9.264,9.316
2000-12-16,8.748,9.187,9.252
2000-12-17,8.73,9.163,9.224
2000-12-18,8.608,9.109,9.189
2000-12-19,8.356,8.919,9.004
2000-12-20,8.369,8.944,9.001
2000-12-21,8.234,8.826,8.91
2000-12-22,8.15,8.713,8.827
2000-12-23,8.085,8.64,8.76
2000-12-24,7.922,8.498,8.64
2000-12-25,7.848,8.409,8.558
2000-12-26,7.66,8.201,8.378
2000-12-27,7.49,7.948,8.156
2000-12-28,7.436,7.815,8.02
2000-12-29,7.41,7.704,7.874
2000-12-30,7.425,7.676,7.776
2000-12-31,7.412,7.672,7.71
2001-01-01,7.149,7.517,7.584
2001-01-02,7.098,7.442,7.485
2001-01-03,7.164,7.453,7.5
2001-01-04,7.153,7.458,7.472
2001-01-05,7.153,7.433,7.419
2001-01-06,7.192,7.415,7.377
2001-01-07,7.206,7.394,7.336
2001-01-08,7.181,7.314,7.258
2001-01-09,7.181,7.29,7.233
2001-01-10,7.171,7.308,7.229
2001-01-11,7.123,7.258,7.19
2001-01-12,7.073,7.197,7.128
2001-01-13,7.051,7.182,7.125
2001-01-14,7.008,7.204,7.136
2001-01-15,6.921,7.082,7.028
2001-01-16,6.899,7.08,7.025
2001-01-17,6.845,7.03,6.969
2001-01-18,6.786,6.927,6.895
2001-01-19,6.758,6.928,6.899
2001-01-20,6.731,6.961,6.901
2001-01-21,6.704,6.984,6.916
2001-01-22,6.685,7.064,7.049
2001-01-23,6.637,7.037,7.085
2001-01-24,6.597,6.979,7.063
2001-01-25,6.571,6.938,7.033
2001-01-26,6.542,6.898,7.004
2001-01-27,6.509,6.839,6.953
2001-01-28,6.478,6.799,6.943
2001-01-29,6.443,6.746,6.918
2001-01-30,6.421,6.691,6.901
2001-01-31,6.382,6.663,6.872
2001-02-01,6.322,6.636,6.817
2001-02-02,6.282,6.603,6.812
2001-02-03,6.247,6.58,6.784
2001-02-04,6.175,6.537,6.75
2001-02-05,6.141,6.509,6.74
2001-02-06,6.046,6.41,6.698
2001-02-07,5.944,6.466,6.929
2001-02-08,5.915,6.731,7.438
2001-02-09,5.921,6.225,7.025
2001-02-10,5.907,6.053,6.521
2001-02-11,5.767,6.299,6.647
2001-02-12,5.585,6.552,7.114
2001-02-13,5.611,5.858,6.306
2001-02-14,5.563,5.717,5.915
2001-02-15,5.53,5.711,5.822
2001-02-16,5.465,5.727,5.818
2001-02-17,5.46,5.71,5.801
2001-02-18,5.359,5.649,5.765
2001-02-19,5.268,5.551,5.666
2001-02-20,5.241,5.538,5.636
2001-02-21,5.231,5.563,5.646
2001-02-22,5.189,5.514,5.594
2001-02-23,5.128,5.435,5.506
2001-02-24,5.066,5.329,5.386
2001-02-25,4.981,5.223,5.287
2001-02-26,4.965,5.181,5.238
2001-02-27,4.955,5.17,5.226
2001-02-28,4.922,5.11,5.159
2001-03-01,4.899,5.05,5.079
2001-03-02,4.868,4.98,5.005
2001-03-03,4.883,4.945,4.95
2001-03-04,4.907,4.93,4.91
2001-03-05,4.905,4.898,4.863
2001-03-06,4.938,4.845,4.794
2001-03-07,4.862,4.774,4.703
2001-03-08,4.797,4.755,4.667
2001-03-09,4.89,4.761,4.678
2001-03-10,4.89,4.862,5.212
2001-03-11,4.845,5.343,6.485
2001-03-12,4.83,5.858,6.969
2001-03-13,4.773,5.451,6.624
2001-03-14,4.762,5.386,6.254
2001-03-15,4.773,5.423,6.039
2001-03-16,4.756,5.507,6.046
2001-03-17,4.732,5.486,5.945
2001-03-18,4.742,5.304,5.682
2001-03-19,4.776,5.213,5.633
2001-03-20,4.779,5.17,5.599
2001-03-21,4.812,5.148,5.512
2001-03-22,4.854,5.073,5.418
2001-03-23,4.944,5.023,5.301
2001-03-24,5.1,5.19,5.412
2001-03-25,5.143,5.313,5.486
2001-03-26,5.13,5.368,5.507
2001-03-27,5.156,5.365,5.468
2001-03-28,5.225,5.391,5.464
2001-03-29,5.258,5.418,5.479
2001-03-30,5.241,5.409,5.456
2001-03-31,5.264,5.404,5.439
2001-04-01,5.299,5.41,5.45
2001-04-02,5.282,5.397,5.416
2001-04-03,5.274,5.38,5.382
2001-04-04,5.281,5.364,5.373
2001-04-05,5.302,5.369,5.397
2001-04-06,5.32,5.391,5.436
2001-04-07,5.323,5.417,5.478
2001-04-08,5.326,5.447,5.521
2001-04-09,5.346,5.477,5.57
2001-04-10,5.362,5.524,5.649
2001-04-11,5.401,5.599,5.733
2001-04-12,5.456,5.656,5.759
2001-04-13,5.525,5.701,5.778
2001-04-14,5.584,5.743,5.802
2001-04-15,5.649,5.797,5.845
2001-04-16,5.701,5.812,5.833
2001-04-17,5.742,5.818,5.826
2001-04-18,5.796,5.843,5.836
2001-04-19,5.874,5.889,5.868
2001-04-20,5.903,5.901,5.866
2001-04-21,5.927,5.935,5.892
2001-04-22,5.948,5.971,5.937
2001-04-23,5.987,6.027,6.021
2001-04-24,6.036,6.072,6.076
2001-04-25,6.062,6.101,6.112
2001-04-26,6.096,6.134,6.146
2001-04-27,6.142,6.151,6.175
2001-04-28,6.172,6.135,6.164
2001-04-29,6.192,6.144,6.167
2001-04-30,6.23,6.164,6.171
2001-05-01,6.256,6.182,6.182
2001-05-02,6.285,6.214,6.212
2001-05-03,6.318,6.258,6.261
2001-05-04,6.347,6.297,6.301
2001-05-05,6.381,6.339,6.343
2001-05-06,6.423,6.387,6.382
2001-05-07,6.453,6.436,6.423
2001-05-08,6.463,6.473,6.466
2001-05-09,6.488,6.507,6.503
2001-05-10,6.512,6.527,6.522
2001-05-11,6.538,6.544,6.542
2001-05-12,6.565,6.557,6.559
2001-05-13,6.597,6.571,6.577
2001-05-14,6.637,6.587,6.594
2001-05-15,6.685,6.609,6.614
2001-05-16,6.731,6.634,6.633
2001-05-17,6.767,6.658,6.659
2001-05-18,6.794,6.668,6.678
2001-05-19,6.808,6.683,6.694
2001-05-20,6.821,6.696,6.705
2001-05-21,6.842,6.714,6.719
2001-05-22,6.877,6.733,6.739
2001-05-23,6.917,6.756,6.761
2001-05-24,6.947,6.78,6.786
2001-05-25,6.984,6.81,6.814
2001-05-26,7.01,6.839,6.839
2001-05-27,7.037,6.867,6.866
2001-05-28,7.059,6.893,6.891
2001-05-29,7.084,6.915,6.914
2001-05-30,7.111,6.936,6.935
2001-05-31,7.138,6.95,6.946
2001-06-01,7.17,6.959,6.954
2001-06-02,7.217,6.992,6.971
2001-06-03,7.252,7.03,7
2001-06-04,7.288,7.044,7.013
2001-06-05,7.309,7.054,7.019
2001-06-06,7.334,7.068,7.029
2001-06-07,7.349,7.087,7.047
2001-06-08,7.362,7.106,7.067
2001-06-09,7.376,7.121,7.084
2001-06-10,7.387,7.133,7.099
2001-06-11,7.406,7.142,7.111
2001-06-12,7.43,7.162,7.133
2001-06-13,7.446,7.178,7.153
2001-06-14,7.466,7.198,7.179
2001-06-15,7.499,7.228,7.214
2001-06-16,7.525,7.265,7.252
2001-06-17,7.56,7.307,7.291
2001-06-18,7.582,7.344,7.331
2001-06-19,7.62,7.368,7.364
2001-06-20,7.645,7.412,7.411
2001-06-21,7.677,7.445,7.455
2001-06-22,7.718,7.497,7.504
2001-06-23,7.746,7.561,7.562
2001-06-24,7.778,7.6,7.605
2001-06-25,7.807,7.629,7.641
2001-06-26,7.832,7.675,7.691
2001-06-27,7.856,7.728,7.739
2001-06-28,7.872,7.748,7.761
2001-06-29,7.914,7.762,7.774
2001-06-30,7.943,7.806,7.811
2001-07-01,7.964,7.807,7.824
2001-07-02,7.995,7.811,7.839
2001-07-03,8.029,7.837,7.87
2001-07-04,8.072,7.874,7.896
2001-07-05,8.105,7.904,7.917
2001-07-06,8.129,7.92,7.935
2001-07-07,8.156,7.95,7.962
2001-07-08,8.184,7.981,7.987
2001-07-09,8.213,8.012,8.009
2001-07-10,8.231,8.039,8.033
2001-07-11,8.258,8.055,8.051
2001-07-12,8.303,8.067,8.066
2001-07-13,8.34,8.079,8.08
2001-07-14,8.376,8.096,8.095
2001-07-15,8.408,8.126,8.118
2001-07-16,8.44,8.16,8.144
2001-07-17,8.47,8.195,8.173
2001-07-18,8.5,8.215,8.192
2001-07-19,8.519,8.241,8.212
2001-07-20,8.532,8.278,8.243
2001-07-21,8.55,8.294,8.261
2001-07-22,8.557,8.288,8.26
2001-07-23,8.568,8.272,8.25
2001-07-24,8.594,8.263,8.244
2001-07-25,8.62,8.262,8.25
2001-07-26,8.674,8.279,8.276
2001-07-27,8.703,8.32,8.32
2001-07-28,8.758,8.367,8.36
2001-07-29,8.795,8.409,8.4
2001-07-30,8.807,8.437,8.437
2001-07-31,8.817,8.467,8.469
2001-08-01,8.839,8.493,8.495
2001-08-02,8.866,8.512,8.519
2001-08-03,8.873,8.511,8.54
2001-08-04,8.912,8.528,8.576
2001-08-05,9.003,8.567,8.615
2001-08-06,9.059,8.601,8.645
2001-08-07,9.106,8.632,8.673
2001-08-08,9.157,8.671,8.719
2001-08-09,9.263,8.765,8.796
2001-08-10,9.367,8.871,8.887
2001-08-11,9.469,8.965,8.996
2001-08-12,9.604,9.075,9.083
2001-08-13,9.729,9.171,9.156
2001-08-14,9.833,9.248,9.238
2001-08-15,9.914,9.31,9.288
2001-08-16,9.954,9.336,9.293
2001-08-17,9.979,9.363,9.312
2001-08-18,9.991,9.382,9.325
2001-08-19,10.01,9.395,9.321
2001-08-20,10.05,9.427,9.332
2001-08-21,10.089,9.451,9.349
2001-08-22,10.134,9.473,9.367
2001-08-23,10.188,9.509,9.391
2001-08-24,10.237,9.559,9.423
2001-08-25,10.285,9.623,9.475
2001-08-26,10.314,9.66,9.517
2001-08-27,10.412,9.699,9.557
2001-08-28,10.495,9.755,9.601
2001-08-29,10.552,9.806,9.632
2001-08-30,10.595,9.84,9.645
2001-08-31,10.613,9.844,9.648
2001-09-01,10.67,9.836,9.627
2001-09-02,10.73,9.849,9.589
2001-09-03,10.752,9.875,9.593
2001-09-04,10.794,9.912,9.625
2001-09-05,10.833,9.905,9.617
2001-09-06,10.909,9.931,9.624
2001-09-07,10.993,9.989,9.695
2001-09-08,11.085,10.042,9.752
2001-09-09,11.169,10.063,9.756
2001-09-10,11.292,10.129,9.791
2001-09-11,11.396,10.194,9.846
2001-09-12,11.501,10.238,9.886
2001-09-13,11.637,10.308,9.952
2001-09-14,11.736,10.369,10.014
2001-09-15,11.813,10.414,10.05
2001-09-16,11.889,10.449,10.096
2001-09-17,11.977,10.509,10.155
2001-09-18,12.071,10.568,10.212
2001-09-19,12.177,10.632,10.272
2001-09-20,12.27,10.723,10.344
2001-09-21,12.316,10.801,10.415
2001-09-22,12.315,10.859,10.483
2001-09-23,12.331,10.894,10.545
2001-09-24,12.407,10.948,10.609
2001-09-25,12.482,11.029,10.684
2001-09-26,12.56,11.092,10.758
2001-09-27,12.607,11.115,10.815
2001-09-28,12.63,11.17,10.872
2001-09-29,12.605,11.235,10.935
2001-09-30,12.588,11.284,11.011
2001-10-01,12.607,11.231,11.077
2001-10-02,12.691,11.29,11.145
2001-10-03,12.678,11.322,11.202
2001-10-04,12.681,11.35,11.225
2001-10-05,12.759,11.392,11.254
2001-10-06,12.895,11.431,11.263
2001-10-07,13.037,11.436,11.223
2001-10-08,13.169,11.421,11.128
2001-10-09,13.33,11.459,11.032
2001-10-10,13.336,11.427,10.972
2001-10-11,13.344,11.421,10.993
2001-10-12,13.29,11.417,10.957
2001-10-13,13.23,11.403,10.948
2001-10-14,13.302,11.521,11.011
2001-10-15,13.199,11.444,11.041
2001-10-16,13.036,11.261,11.018
2001-10-17,13.044,11.273,10.964
2001-10-18,12.961,11.186,10.982
2001-10-19,12.981,11.17,11.047
2001-10-20,13.094,11.246,10.998
2001-10-21,13.189,11.333,11.066
2001-10-22,13.223,11.37,11.104
2001-10-23,13.28,11.412,11.166
2001-10-24,13.304,11.459,11.171
2001-10-25,13.19,11.48,11.304
2001-10-26,13.119,11.512,11.386
2001-10-27,13.083,11.541,11.455
2001-10-28,13.117,11.598,11.526
2001-10-29,13.186,11.657,11.58
2001-10-30,13.208,11.703,11.649
2001-10-31,13.206,11.761,11.716
2001-11-01,13.167,11.752,11.697
2001-11-02,13.1,11.753,11.681
2001-11-03,13.038,11.749,11.682
2001-11-04,13.109,11.796,11.703
2001-11-05,13.186,11.774,11.654
2001-11-06,13.21,11.733,11.645
2001-11-07,13.159,11.704,11.639
2001-11-08,12.935,11.758,11.657
2001-11-09,12.868,11.841,11.676
2001-11-10,12.855,11.865,11.736
2001-11-11,12.875,11.883,11.804
2001-11-12,12.765,11.935,11.808
2001-11-13,12.634,11.974,11.827
2001-11-14,12.518,11.981,11.851
2001-11-15,12.518,11.93,11.809
2001-11-16,12.566,11.9,11.767
2001-11-17,12.565,11.902,11.75
2001-11-18,12.369,11.871,11.705
2001-11-19,12.422,11.882,11.711
2001-11-20,12.473,11.914,11.738
2001-11-21,12.41,11.898,11.723
2001-11-22,12.304,11.868,11.714
2001-11-23,12.274,11.857,11.71
2001-11-24,12.256,11.833,11.697
2001-11-25,12.228,11.778,11.653
2001-11-26,12.233,11.761,11.631
2001-11-27,12.243,11.75,11.61
2001-11-28,12.244,11.724,11.573
2001-11-29,12.208,11.705,11.551
2001-11-30,12.172,11.667,11.519
2001-12-01,12.181,11.657,11.493
2001-12-02,12.171,11.614,11.446
2001-12-03,12.123,11.57,11.402
2001-12-04,12.069,11.547,11.383
2001-12-05,12.032,11.555,11.374
2001-12-06,11.991,11.523,11.356
2001-12-07,11.958,11.459,11.296
2001-12-08,11.883,11.421,11.271
2001-12-09,11.777,11.367,11.249
2001-12-10,11.633,11.237,11.129
2001-12-11,11.562,11.187,11.08
2001-12-12,11.496,11.139,11.035
2001-12-13,11.379,11.02,10.94
2001-12-14,11.36,11.007,10.929
2001-12-15,11.342,11.004,10.923
2001-12-16,11.182,10.866,10.805
2001-12-17,11,10.704,10.672
2001-12-18,10.942,10.629,10.617
2001-12-19,10.851,10.566,10.544
2001-12-20,10.744,10.476,10.436
2001-12-21,10.676,10.403,10.36
2001-12-22,10.557,10.294,10.256
2001-12-23,10.388,10.078,10.07
2001-12-24,10.296,9.909,9.907
2001-12-25,10.272,9.845,9.821
2001-12-26,10.213,9.829,9.779
2001-12-27,10.13,9.757,9.698
2001-12-28,10.017,9.661,9.591
2001-12-29,9.909,9.577,9.509
2001-12-30,9.812,9.486,9.393
2001-12-31,9.683,9.431,9.271
2002-01-01,9.546,9.343,9.169
2002-01-02,9.395,9.236,9.071
2002-01-03,9.242,9.125,8.967
2002-01-04,9.132,9.041,8.887
2002-01-05,9.014,8.956,8.843
2002-01-06,8.91,8.902,8.808
2002-01-07,8.865,8.891,8.81
2002-01-08,8.78,8.847,8.753
2002-01-09,8.718,8.797,8.714
2002-01-10,8.602,8.738,8.661
2002-01-11,8.555,8.692,8.598
2002-01-12,8.522,8.659,8.592
2002-01-13,8.444,8.606,8.578
2002-01-14,8.03,8.442,8.399
2002-01-15,7.962,8.274,8.165
2002-01-16,8.042,8.279,8.165
2002-01-17,7.95,8.249,8.184
2002-01-18,7.831,8.181,8.145
2002-01-19,7.771,8.103,8.078
2002-01-20,7.771,8.051,8.039
2002-01-21,7.687,7.993,8.008
2002-01-22,7.485,7.902,7.923
2002-01-23,7.397,7.786,7.788
2002-01-24,7.363,7.729,7.731
2002-01-25,7.314,7.675,7.69
2002-01-26,7.255,7.594,7.63
2002-01-27,7.131,7.501,7.553
2002-01-28,7.164,7.469,7.52
2002-01-29,7.112,7.42,7.474
2002-01-30,7.066,7.376,7.429
2002-01-31,7.077,7.346,7.394
2002-02-01,6.996,7.282,7.337
2002-02-02,6.864,7.225,7.302
2002-02-03,6.742,7.116,7.199
2002-02-04,6.741,7.084,7.157
2002-02-05,6.663,6.971,7.058
2002-02-06,6.486,6.824,6.932
2002-02-07,6.338,6.761,6.874
2002-02-08,6.335,6.752,6.861
2002-02-09,6.273,6.681,6.805
2002-02-10,6.186,6.598,6.726
2002-02-11,6.168,6.605,6.725
2002-02-12,6.047,6.525,6.661
2002-02-13,6.031,6.502,6.628
2002-02-14,5.919,6.41,6.551
2002-02-15,5.847,6.319,6.461
2002-02-16,5.783,6.245,6.396
2002-02-17,5.743,6.181,6.333
2002-02-18,5.739,6.188,6.317
2002-02-19,5.693,6.121,6.212
2002-02-20,5.617,6.043,6.134
2002-02-21,5.57,5.985,6.082
2002-02-22,5.589,5.977,6.074
2002-02-23,5.593,5.965,6.068
2002-02-24,5.549,5.878,5.986
2002-02-25,5.499,5.75,5.844
2002-02-26,5.471,5.7,5.781
2002-02-27,5.457,5.696,5.782
2002-02-28,5.478,5.776,5.884
2002-03-01,5.428,5.812,5.946
2002-03-02,5.414,5.798,5.945
2002-03-03,5.392,5.699,5.838
2002-03-04,5.401,5.69,5.828
2002-03-05,5.396,5.72,5.854
2002-03-06,5.341,5.636,5.763
2002-03-07,5.334,5.568,5.684
2002-03-08,5.369,5.582,5.681
2002-03-09,5.405,5.612,5.683
2002-03-10,5.452,5.638,5.694
2002-03-11,5.488,5.672,5.756
2002-03-12,5.46,5.66,5.761
2002-03-13,5.473,5.64,5.742
2002-03-14,5.477,5.602,5.692
2002-03-15,5.484,5.594,5.677
2002-03-16,5.491,5.608,5.684
2002-03-17,5.507,5.625,5.693
2002-03-18,5.514,5.628,5.687
2002-03-19,5.495,5.605,5.638
2002-03-20,5.491,5.588,5.612
2002-03-21,5.519,5.601,5.617
2002-03-22,5.55,5.633,5.643
2002-03-23,5.464,5.597,5.629
2002-03-24,5.404,5.569,5.617
2002-03-25,5.396,5.587,5.641
2002-03-26,5.417,5.593,5.638
2002-03-27,5.467,5.608,5.637
2002-03-28,5.495,5.639,5.667
2002-03-29,5.518,5.663,5.687
2002-03-30,5.535,5.675,5.693
2002-03-31,5.547,5.676,5.702
2002-04-01,5.558,5.68,5.712
2002-04-02,5.584,5.696,5.742
2002-04-03,5.608,5.718,5.764
2002-04-04,5.64,5.755,5.798
2002-04-05,5.676,5.787,5.83
2002-04-06,5.711,5.821,5.855
2002-04-07,5.747,5.854,5.897
2002-04-08,5.782,5.88,5.937
2002-04-09,5.811,5.908,5.967
2002-04-10,5.836,5.944,6.014
2002-04-11,5.858,5.962,6.064
2002-04-12,5.892,6.007,6.092
2002-04-13,5.926,6.036,6.117
2002-04-14,5.959,6.053,6.139
2002-04-15,6.012,6.103,6.19
2002-04-16,6.057,6.159,6.248
2002-04-17,6.098,6.183,6.276
2002-04-18,6.17,6.224,6.312
2002-04-19,6.241,6.292,6.379
2002-04-20,6.266,6.309,6.413
2002-04-21,6.305,6.327,6.419
2002-04-22,6.364,6.367,6.453
2002-04-23,6.435,6.407,6.481
2002-04-24,6.492,6.431,6.495
2002-04-25,6.516,6.423,6.491
2002-04-26,6.553,6.417,6.483
2002-04-27,6.549,6.396,6.471
2002-04-28,6.586,6.414,6.488
2002-04-29,6.635,6.442,6.506
2002-04-30,6.679,6.471,6.537
2002-05-01,6.716,6.502,6.562
2002-05-02,6.754,6.535,6.59
2002-05-03,6.777,6.567,6.605
2002-05-04,6.759,6.581,6.631
2002-05-05,6.782,6.614,6.666
2002-05-06,6.826,6.651,6.674
2002-05-07,6.827,6.667,6.684
2002-05-08,6.831,6.669,6.694
2002-05-09,6.856,6.662,6.685
2002-05-10,6.885,6.655,6.673
2002-05-11,6.886,6.651,6.68
2002-05-12,6.909,6.669,6.697
2002-05-13,6.937,6.671,6.69
2002-05-14,6.96,6.673,6.682
2002-05-15,6.958,6.666,6.694
2002-05-16,6.97,6.679,6.74
2002-05-17,6.989,6.687,6.755
2002-05-18,7.009,6.713,6.78
2002-05-19,7.012,6.689,6.756
2002-05-20,7.006,6.69,6.761
2002-05-21,7.025,6.699,6.766
2002-05-22,7.03,6.704,6.773
2002-05-23,7.042,6.737,6.813
2002-05-24,7.055,6.786,6.873
2002-05-25,7.073,6.836,6.936
2002-05-26,7.1,6.867,6.969
2002-05-27,7.122,6.89,6.986
2002-05-28,7.142,6.939,7.041
2002-05-29,7.171,6.982,7.083
2002-05-30,7.215,7.034,7.12
2002-05-31,7.261,7.118,7.214
2002-06-01,7.307,7.213,7.335
2002-06-02,7.359,7.335,7.509
2002-06-03,7.428,7.434,7.631
2002-06-04,7.495,7.506,7.68
2002-06-05,7.559,7.555,7.692
2002-06-06,7.588,7.589,7.709
2002-06-07,7.626,7.622,7.767
2002-06-08,7.666,7.623,7.694
2002-06-09,7.678,7.632,7.662
2002-06-10,7.694,7.651,7.706
2002-06-11,7.724,7.676,7.735
2002-06-12,7.749,7.701,7.742
2002-06-13,7.775,7.726,7.754
2002-06-14,7.799,7.752,7.765
2002-06-15,7.833,7.773,7.781
2002-06-16,7.852,7.794,7.803
2002-06-17,7.875,7.813,7.831
2002-06-18,7.906,7.834,7.857
2002-06-19,7.931,7.859,7.869
2002-06-20,7.945,7.874,7.879
2002-06-21,7.957,7.882,7.887
2002-06-22,7.969,7.882,7.895
2002-06-23,7.997,7.887,7.907
2002-06-24,8.014,7.896,7.912
2002-06-25,8.037,7.901,7.925
2002-06-26,8.059,7.916,7.93
2002-06-27,8.072,7.934,7.95
2002-06-28,8.077,7.949,7.979
2002-06-29,8.106,7.971,8.003
2002-06-30,8.136,7.996,8.016
2002-07-01,8.15,8.018,8.035
2002-07-02,8.162,8.031,8.048
2002-07-03,8.183,8.046,8.064
2002-07-04,8.201,8.068,8.093
2002-07-05,8.213,8.09,8.122
2002-07-06,8.225,8.109,8.145
2002-07-07,8.244,8.124,8.166
2002-07-08,8.263,8.137,8.187
2002-07-09,8.273,8.154,8.204
2002-07-10,8.288,8.186,8.226
